run_id,record_type,checkpoint_seconds,observation_available,freshness,source_observation_time_seconds,observation_age_seconds,native_best_bound,processed_nodes,open_nodes,simplex_iterations,gini_branch_count,ordinary_branch_count,common_same_run_ub,same_run_project_gap
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,1,True,fresh,0.86390429999999996,0.13609570000000004,2.5055310451976234,0,1,6573,0,0,2.784107571242904,0.10005954113364822
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,2,True,fresh,1.9656282,0.03437179999999995,2.5225730645249462,0,1,11121,0,0,2.784107571242904,0.09393836266218751
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,5,True,stale,2.4022665000000001,2.5977335,2.5228809567003703,0,1,11546,0,0,2.784107571242904,0.09382777348143735
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,10,True,fresh,9.2539379000000004,0.7460620999999996,2.5228809567003703,1,2,11546,1,0,2.784107571242904,0.09382777348143735
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,15,True,fresh,14.9478638,0.05213619999999963,2.7270059495529346,15,10,43015,12,0,2.784107571242904,0.02050984749288182
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,20,True,fresh,19.476559900000002,0.5234400999999984,2.7270059495529346,21,16,46442,15,3,2.784107571242904,0.02050984749288182
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,30,True,fresh,29.9685302,0.03146979999999999,2.7270059495529346,81,68,71022,19,55,2.784107571242904,0.02050984749288182
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,45,True,fresh,44.838107600000001,0.16189239999999927,2.7305615390012896,268,205,117667,32,207,2.784107571242904,0.019232745456638417
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,60,True,fresh,59.929134300000001,0.07086569999999881,2.7309739285489503,528,391,179683,36,427,2.784107571242904,0.01908462275049005
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,90,True,fresh,89.996383699999996,0.0036163000000044576,2.7312917442452247,1151,895,311238,39,992,2.784107571242904,0.01897046922439891
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,120,True,fresh,119.97253240000001,0.027467599999994263,2.7316953488641493,1818,1435,432347,44,1598,2.784107571242904,0.018825501902340853
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,180,True,fresh,179.9903568,0.009643199999999297,2.7327308446818757,3003,2381,684569,49,2663,2.784107571242904,0.01845357093659011
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,240,True,fresh,239.54816120000001,0.4518387999999902,2.7334486639191988,4078,3202,935275,49,3613,2.784107571242904,0.018195743529079877
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,300,True,fresh,299.99711339999999,0.0028866000000107306,2.7343106303147957,5002,3892,1184808,53,4417,2.784107571242904,0.017886141125602318
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,450,True,fresh,449.89940469999999,0.10059530000000905,2.7365221655021594,6525,4816,1799902,54,5642,2.784107571242904,0.017091798546958192
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,600,True,fresh,599.13750000000005,0.8624999999999545,2.7382800870510748,7810,5578,2364629,54,6666,2.784107571242904,0.016460385606210853
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,750,True,fresh,749.90009799999996,0.09990200000004279,2.7394866687740254,8826,6083,2872085,54,7427,2.784107571242904,0.016027003744312512
round23_stage2__high_imbalance_seed4201__s0m__900s,checkpoint,900,True,stale,862.30444060000002,37.69555939999998,2.74049970888065,9540,6450,3217359,71,7951,2.784107571242904,0.015663138455094407
round23_stage2__high_imbalance_seed4201__s0m__900s,solver_final,solver_final,True,solver_final,862.30545889999996,0,2.74049970888065,9540,6450,3217359,71,7951,2.784107571242904,0.015663138455094407
