instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round31_sealed_moderate_V50_seed1112848618.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,0.80087,0.268965,3.54603,3,14,65,47,18,"3540.54|3580.42|3538.45",true,0.0044726,true,
round31_sealed_moderate_V50_seed1112848618.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,0.839704,0.292379,3.64883,3,10,68,35,33,"3596.3|3584.96|3580.76",true,0.0073706,false,
round31_sealed_moderate_V50_seed1112848618.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,0.758813,0.264399,3.29609,3,14,74,67,7,"3512.68|3569.23|3588.45",true,0.010378,true,
