leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,iterations,telemetry_seconds
R,"",0,0,0.35720058320841552,1,1,0,1,0.19211014697973372,"OPTIMAL",0.16291987344890857,640,0.17988689999999999
R.0,"R",1,0,0.17860029160420776,1,1,0,1,0.24659435259270532,"OPTIMAL",0.22791847909814686,873,0.36279099999999997
R.1,"R",1,0.17860029160420776,0.35720058320841552,1,1,0,1,0.29424322429778338,"OPTIMAL",0.19205147787216104,702,0.54687509999999995
R.0.0,"R.0",2,0,0.089300145802103881,1,0,1,0,0,"INFEASIBLE",0.17199923510163037,428,0.71088450000000003
R.0.1,"R.0",2,0.089300145802103881,0.17860029160420776,1,1,0,1,0.27726096936095629,"OPTIMAL",0.17555800061836424,687,0.88781160000000003
R.0.1.0,"R.0.1",3,0.089300145802103881,0.13395021870315582,1,0,1,0,0,"INFEASIBLE",0.13652589321875658,333,1.0427469
R.0.1.1,"R.0.1",3,0.13395021870315582,0.17860029160420776,1,1,0,1,0.29296125728720568,"OPTIMAL",0.19654382498661477,678,1.2148855999999999
R.0.1.1.0,"R.0.1.1",4,0.13395021870315582,0.15627525515368179,1,0,1,0,0,"INFEASIBLE",0.16047072732764586,487,1.3731918999999999
R.0.1.1.1,"R.0.1.1",4,0.15627525515368179,0.17860029160420776,1,1,0,1,0.30083329195246711,"OPTIMAL",0.17038939043684559,653,1.5378240999999999
R.1.0,"R.1",2,0.17860029160420776,0.26790043740631164,1,1,0,1,0.29424322429778327,"OPTIMAL",0.20622882313992469,757,1.7146804
R.1.0.0,"R.1.0",3,0.17860029160420776,0.2232503645052597,1,1,0,1,0.2957288394563683,"OPTIMAL",0.19439865000503831,697,1.8919665999999999
R.1.0.1,"R.1.0",3,0.2232503645052597,0.26790043740631164,1,1,0,1,0.32304981383080583,"OPTIMAL",0.20738895353203288,840,2.0664329000000001
