parent_id,parent_bound,child_id,child_inherited_bound,inheritance_valid,source
R.1.0.0.0.0.1.1.0,0.303993,R.1.0.0.0.0.1.1.0.1,0.303993,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1,0.30427,R.1.0.0.0.0.1.1.1.0,0.30427,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1,0.30427,R.1.0.0.0.0.1.1.1.1,0.30427,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0.1.0,0.303907,R.1.0.0.0.0.1.0.1.0.0,0.303907,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0.1.0,0.303907,R.1.0.0.0.0.1.0.1.0.1,0.303907,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0.1.1,0.30404,R.1.0.0.0.0.1.0.1.1.0,0.30404,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.0.1.1,0.30404,R.1.0.0.0.0.1.0.1.1.1,0.30404,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.0.0.1.0,0.304452,R.1.0.0.0.0.0.0.1.0.0,0.304452,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.0.0.1.0,0.304452,R.1.0.0.0.0.0.0.1.0.1,0.304452,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.0.0.1.1,0.303997,R.1.0.0.0.0.0.0.1.1.0,0.303997,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.0.0.1.1,0.303997,R.1.0.0.0.0.0.0.1.1.1,0.303997,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1,0.30523,R.1.0.0.0.1.0.1.0,0.30523,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1,0.30523,R.1.0.0.0.1.0.1.1,0.30523,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0,0.304204,R.1.0.0.0.1.0.0.0,0.304204,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0,0.304204,R.1.0.0.0.1.0.0.1,0.304204,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.0.1,0.304311,R.1.0.0.0.0.1.1.0.1.0,0.304311,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.0.1,0.304311,R.1.0.0.0.0.1.1.0.1.1,0.304311,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.0.0,0.304175,R.1.0.0.0.0.1.1.0.0.0,0.304175,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.0.0,0.304175,R.1.0.0.0.0.1.1.0.0.1,0.304175,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.0,0.304551,R.1.0.0.0.1.0.0.0.0,0.304551,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.0,0.304551,R.1.0.0.0.1.0.0.0.1,0.304551,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.1,0.30484,R.1.0.0.0.1.0.0.1.0,0.30484,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.1,0.30484,R.1.0.0.0.1.0.0.1.1,0.30484,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1.0,0.304449,R.1.0.0.0.0.1.1.1.0.0,0.304449,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1.0,0.304449,R.1.0.0.0.0.1.1.1.0.1,0.304449,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1.1,0.304587,R.1.0.0.0.0.1.1.1.1.0,0.304587,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.1.1.1.1,0.304587,R.1.0.0.0.0.1.1.1.1.1,0.304587,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.0.1,0.304869,R.1.0.0.0.1.0.0.0.1.0,0.304869,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.0.1,0.304869,R.1.0.0.0.1.0.0.0.1.1,0.304869,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.0.0,0.304727,R.1.0.0.0.1.0.0.0.0.0,0.304727,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.0.0,0.304727,R.1.0.0.0.1.0.0.0.0.1,0.304727,true,"inherited_complete_parent_lp_bound"
R.0.1.1.1.1.1,0.306741,R.0.1.1.1.1.1.0,0.306741,true,"inherited_complete_parent_lp_bound"
R.0.1.1.1.1.1,0.306741,R.0.1.1.1.1.1.1,0.306741,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.1.0,0.305011,R.1.0.0.0.1.0.0.1.0.0,0.305011,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.1.0,0.305011,R.1.0.0.0.1.0.0.1.0.1,0.305011,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.1.1,0.305177,R.1.0.0.0.1.0.0.1.1.0,0.305177,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.0.1.1,0.305177,R.1.0.0.0.1.0.0.1.1.1,0.305177,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.0,0.305371,R.1.0.0.0.1.0.1.0.0,0.305371,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.0,0.305371,R.1.0.0.0.1.0.1.0.1,0.305371,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.1,0.305927,R.1.0.0.0.1.0.1.1.0,0.305927,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.1,0.305927,R.1.0.0.0.1.0.1.1.1,0.305927,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.0.0,0.305443,R.1.0.0.0.1.0.1.0.0.0,0.305443,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.0.0,0.305443,R.1.0.0.0.1.0.1.0.0.1,0.305443,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.0.1,0.30572,R.1.0.0.0.1.0.1.0.1.0,0.30572,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.0.1,0.30572,R.1.0.0.0.1.0.1.0.1.1,0.30572,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.0.0.0.1,0.305701,R.1.0.0.0.0.0.0.0.1.0,0.305701,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.0.0.0.1,0.305701,R.1.0.0.0.0.0.0.0.1.1,0.305701,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.0.0.0.0,0.30708,R.1.0.0.0.0.0.0.0.0.0,0.30708,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.0.0.0.0.0,0.30708,R.1.0.0.0.0.0.0.0.0.1,0.30708,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.1.1,0.306277,R.1.0.0.0.1.0.1.1.1.0,0.306277,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.1.1,0.306277,R.1.0.0.0.1.0.1.1.1.1,0.306277,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.1.0,0.305998,R.1.0.0.0.1.0.1.1.0.0,0.305998,true,"inherited_complete_parent_lp_bound"
R.1.0.0.0.1.0.1.1.0,0.305998,R.1.0.0.0.1.0.1.1.0.1,0.305998,true,"inherited_complete_parent_lp_bound"
