leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,447.48112259999999,0.1940000057220459,0.46395359941603026,0,2228,0,0.028567407999999999,b4ebb658574c231bff6ce5568de09b80b13684a12b322bf4e8a093a584f7c573,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__c6\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,447.13736260000002,0.24699997901916504,0.68707747141629227,0,3472,0,0.028869714000000001,e683752efbd51a122c6c691d9a61f1c27a277b29925dfe50df1d4a87f46e1ef0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__c6\external\native_logs\L1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,446.7403865,0.21399998664855957,0.60498156764649813,0,3205,0,0.030340740000000001,8c76eb2b6ff3cc88711580998d2271d888cb6bb7af335a42dbdd2d46cf9a7a53,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__c6\external\native_logs\L2_lp.gurobi.log"
L1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,446.48636219999997,1.4719998836517334,2.596058370780578,1,6038,0,0.065951502999999995,e683752efbd51a122c6c691d9a61f1c27a277b29925dfe50df1d4a87f46e1ef0,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__c6\external\native_logs\L1_c6_1_next_leaf_target_mip.gurobi.log"
L3,LP,"INFEASIBLE",0,444.88844180000001,0.43400001525878906,1.1136919525785212,0,4476,0,0.065951502999999995,85bce6159863541f1ba015fd20b852f359b37a39b63ccb5be2a10e5ffb6171b3,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__c6\external\native_logs\L3_lp.gurobi.log"
L1.0,LP,"OPTIMAL",0,444.30352549999998,0.26199984550476074,0.74304593124585905,0,3595,0,0.065951502999999995,8081fb7e5f2b38d0bf1bce9112154754e55b98703261a16664e47783eca01c83,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__c6\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,443.89204619999998,0.20399999618530273,0.58805438710093161,0,2908,0,0.065951502999999995,eb6f28440d9781395d31cc9ba17d5f2cebd6d38bdeb5e47b94dc4435e63e73c2,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__c6\external\native_logs\L1.1_lp.gurobi.log"
L1,MIP,"TIME_LIMIT",0,443.65224110000003,443.6560001373291,916.70988987825854,3943,1864953,0,0.14862798499999999,e683752efbd51a122c6c691d9a61f1c27a277b29925dfe50df1d4a87f46e1ef0,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__c6\external\native_logs\L1_terminal_mip.gurobi.log"
