elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0002596,initial_empty_incumbent,1.00822320985,0,1,0,-1,"","seed_initial",0,0,0,0,0.0002596,0.0002596,0,0,0,0,0
0.000407,initial_after_seed,1.00822320985,0.0655870045173,0.934947932287,4,0,"[0,0.229167]",cheap_projection_bound,0,0,0,0,0.000407,0.000407,0,0,0,0,0
22.3402929,interval_relaxation_0,1.00822320985,0.260237941333,0.741884595802,3,1,"[0.229167,0.458333]",cheap_projection_bound,0,0,0,0,22.3402929,0.000407,22.3396779,0,0,0,0
49.0654918,interval_relaxation_1,1.00822320985,0.489404608,0.514587044597,2,2,"[0.458333,0.6875]",cheap_projection_bound,0,0,0,0,49.0654918,0.000407,49.0648304,0,0,0,0
75.0605446,interval_relaxation_2,1.00822320985,0.671583921835,0.333893610787,2,2,"[0.458333,0.6875]",inventory_route_gini_relaxation,0,0,0,0,75.0605446,0.000407,75.0598162,0,0,0,0
182.1939792,interval_tree_2,0.780792889928,0.671583921835,0.139869316822,2,2,"[0.458333,0.6875]",inventory_route_gini_relaxation,0,1008,0.780792889928,0,75.0605446,182.1939792,75.0598162,36.8909008,70.0185429,3018,3
182.347975,route_pool_after_candidate_2,0.780792889928,0.671583921835,0.139869316822,2,2,"[0.458333,0.6875]",inventory_route_gini_relaxation,3,1008,0.780792889928,0,75.0605446,182.1939792,75.0598162,36.8909008,70.0185429,3018,3
185.5393894,interval_relaxation_3,0.780792889928,0.671583921835,0.139869316822,1,2,"[0.458333,0.6875]",inventory_route_gini_relaxation,3,1008,0.780792889928,0,75.0605446,182.1939792,78.2395924,36.8909008,70.0185429,3018,3
208.8647521,adaptive_split_child_4,0.780792889928,0.675508088282,0.134843443126,1,4,"[0.458333,0.572917]",inventory_route_gini_relaxation,1,1008,0.780792889928,0,208.8647521,182.1939792,101.564884,36.8909008,70.0185429,3018,3
219.9047245,adaptive_split_child_5,0.780792889928,0.675508088282,0.134843443126,1,4,"[0.458333,0.572917]",inventory_route_gini_relaxation,1,1008,0.780792889928,0,208.8647521,182.1939792,112.6047954,36.8909008,70.0185429,3018,3
246.3714324,adaptive_split_child_6,0.780792889928,0.681925220372,0.12662470526,1,6,"[0.458333,0.515625]",inventory_route_gini_relaxation,1,1008,0.780792889928,0,246.3714324,182.1939792,139.0714494,36.8909008,70.0185429,3018,3
265.4870602,adaptive_split_child_7,0.780792889928,0.681925220372,0.12662470526,2,6,"[0.458333,0.515625]",inventory_route_gini_relaxation,2,1008,0.780792889928,0,246.3714324,182.1939792,158.1870257,36.8909008,70.0185429,3018,3
289.7663417,adaptive_split_child_8,0.780792889928,0.732799754949,0.0614671772734,1,7,"[0.515625,0.572917]",inventory_route_gini_relaxation,1,1008,0.780792889928,0,289.7663417,182.1939792,182.4662554,36.8909008,70.0185429,3018,3
307.7404961,adaptive_split_child_9,0.780792889928,0.70241956742,0.100376583239,2,9,"[0.486979,0.515625]",inventory_route_gini_relaxation,2,1008,0.780792889928,0,289.7663417,182.1939792,200.4403631,36.8909008,70.0185429,3018,3
307.8949711,route_pool_before_final_summary,0.780792889928,0.70241956742,0.100376583239,2,9,"[0.486979,0.515625]",inventory_route_gini_relaxation,2,1008,0.780792889928,0,289.7663417,182.1939792,200.4403631,36.8909008,70.0185429,3018,3
307.8950543,final_summary,0.780792889928,0.70241956742,0.100376583239,2,9,"[0.486979,0.515625]",inventory_route_gini_relaxation,2,1008,0.780792889928,0,289.7663417,182.1939792,200.4403631,36.8909008,70.0185429,3018,3
