elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0002039,initial_empty_incumbent,0.493696053863,0,1,0,-1,"","seed_initial",0,0,0,0,0.0002039,0.0002039,0,0,0,0,0
0.0003468,initial_after_seed,0.493696053863,0.00515451203429,0.98955934123,4,0,"[0,0.123424]",cheap_projection_bound,0,0,0,0,0.0003468,0.0003468,0,0,0,0,0
29.0436252,interval_relaxation_0,0.493696053863,0.127862406323,0.741009867666,3,1,"[0.123424,0.246848]",cheap_projection_bound,0,0,0,0,29.0436252,0.0003468,29.0430823,0,0,0,0
66.9219669,interval_relaxation_1,0.493696053863,0.251286419788,0.491009867666,3,2,"[0.246848,0.370272]",cheap_projection_bound,0,0,0,0,66.9219669,0.0003468,66.9213825,0,0,0,0
119.4935858,interval_tree_1,0.386764365884,0.251286419788,0.350285491751,3,2,"[0.246848,0.370272]",cheap_projection_bound,0,585,0.386764365884,0,66.9219669,119.4935858,66.9213825,27.6799604,24.873905,584,1
135.0750421,interval_relaxation_2,0.386764365884,0.26042666271,0.326652903726,3,1,"[0.123424,0.246848]",inventory_route_gini_relaxation,1,585,0.386764365884,0,135.0750421,119.4935858,82.4962414,27.6799604,24.873905,584,1
177.2334527,interval_tree_2,0.386764365884,0.26042666271,0.326652903726,3,1,"[0.123424,0.246848]",inventory_route_gini_relaxation,1,586,0.386764365884,0,135.0750421,119.4935858,82.4962414,41.4782373,53.2178922,1168,2
177.2338158,route_pool_after_candidate_2,0.386764365884,0.26042666271,0.326652903726,3,1,"[0.123424,0.246848]",inventory_route_gini_relaxation,2,586,0.386764365884,0,135.0750421,119.4935858,82.4962414,41.4782373,53.2178922,1168,2
177.7058937,interval_relaxation_3,0.386764365884,0.26042666271,0.326652903726,2,1,"[0.123424,0.246848]",inventory_route_gini_relaxation,2,586,0.386764365884,0,135.0750421,119.4935858,82.9620434,41.4782373,53.2178922,1168,2
202.227449,adaptive_split_child_4,0.386764365884,0.34001101574,0.120883292949,1,2,"[0.246848,0.370272]",inventory_route_gini_relaxation,1,586,0.386764365884,0,202.227449,119.4935858,107.483534,41.4782373,53.2178922,1168,2
232.3089559,adaptive_split_child_5,0.386764365884,0.29552507819,0.235904069097,2,5,"[0.185136,0.246848]",inventory_route_gini_relaxation,2,586,0.386764365884,0,202.227449,119.4935858,137.5649999,41.4782373,53.2178922,1168,2
262.2811481,adaptive_split_child_6,0.386764365884,0.34001101574,0.120883292949,1,2,"[0.246848,0.370272]",inventory_route_gini_relaxation,1,586,0.386764365884,0,202.227449,119.4935858,167.5371429,41.4782373,53.2178922,1168,2
287.0984711,adaptive_split_child_7,0.386764365884,0.3259809019,0.157158904349,2,7,"[0.215992,0.246848]",inventory_route_gini_relaxation,2,586,0.386764365884,0,202.227449,119.4935858,192.3544305,41.4782373,53.2178922,1168,2
306.9247188,adaptive_split_child_8,0.386764365884,0.32742838924,0.153416348241,2,8,"[0.215992,0.23142]",inventory_route_gini_relaxation,2,586,0.386764365884,0,202.227449,119.4935858,212.1806381,41.4782373,53.2178922,1168,2
306.9247425,adaptive_split_child_9,0.386764365884,0.3259809019,0.157158904349,3,9,"[0.23142,0.246848]",gamma_floor,3,586,0.386764365884,0,202.227449,119.4935858,212.1806381,41.4782373,53.2178922,1168,2
306.9251101,route_pool_before_final_summary,0.386764365884,0.3259809019,0.157158904349,3,9,"[0.23142,0.246848]",gamma_floor,3,586,0.386764365884,0,202.227449,119.4935858,212.1806381,41.4782373,53.2178922,1168,2
306.9251612,final_summary,0.386764365884,0.3259809019,0.157158904349,3,9,"[0.23142,0.246848]",gamma_floor,3,586,0.386764365884,0,202.227449,119.4935858,212.1806381,41.4782373,53.2178922,1168,2
