run_id,child_uid,parent_uid,sibling_uid,creation_time,first_process_time,delay_seconds,creation_node_count,first_process_node_count,delay_processed_nodes,child_estimate,domain_estimate,estimate_lift,estimate_mode
stage2__V12_M2__root_flow_only__900s,1,0,2,3.523387,3.5242103999999999,0.00082339999999980762,0,1,1,0.37900224097543045,0.031071274666607397,0,parent-copy
stage2__V12_M2__root_flow_only__900s,2,0,1,3.523387,3.6621967,0.13880969999999992,0,2,2,0.37900224097543045,0.39032331004409287,0,parent-copy
stage2__V12_M2__root_flow_only__900s,3,2,4,3.8371892999999999,3.8380285000000001,0.00083920000000015094,2,3,1,0.59788589489194532,0.39032331004409287,0,parent-copy
stage2__V12_M2__root_flow_only__900s,5,3,6,3.9054815999999999,4.2629402000000001,0.35745860000000018,3,5,2,0.61224683358524368,0.39032331004409287,0,parent-copy
stage2__V12_M2__root_flow_only__900s,6,3,5,3.9054815999999999,4.4747313000000002,0.5692497000000003,3,6,3,0.61224683358524368,0.4801363188884642,0,parent-copy
stage2__V12_M2__root_flow_only__900s,7,5,8,4.3311761000000004,4.5652172000000002,0.23404109999999978,5,7,2,0.62275733598777394,0.39032331004409287,0,parent-copy
stage2__V12_M2__root_flow_only__900s,8,5,7,4.3311761000000004,4.6151200000000001,0.28394389999999969,5,8,3,0.62275733598777394,0.43522981446627851,0,parent-copy
stage2__V12_M2__root_flow_only__900s,11,8,12,4.6480727000000002,4.6490296999999998,0.00095699999999965257,8,9,1,0.64481550938749055,0.43522981446627851,0,parent-copy
stage2__V12_M2__root_flow_only__900s,12,8,11,4.6480727000000002,4.6985007000000003,0.050428000000000139,8,10,2,0.64481550938749055,0.45768306667737135,0,parent-copy
stage2__V12_M2__root_flow_only__900s,13,11,14,4.6820683000000001,4.7469032000000002,0.06483490000000014,9,11,2,0.65133307773465254,0.43522981446627851,0,parent-copy
stage2__V12_M2__root_flow_only__900s,14,11,13,4.6820683000000001,4.7773946,0.095326299999999975,9,12,3,0.65133307773465254,0.44645644057182493,0,parent-copy
stage2__V12_M2__root_flow_only__900s,17,14,18,4.8006023000000004,4.8016227999999996,0.0010204999999992026,12,13,1,0.6561712307781622,0.44645644057182493,0,parent-copy
stage2__V12_M2__root_flow_only__900s,18,14,17,4.8006023000000004,4.8359399999999999,0.035337699999999472,12,14,2,0.6561712307781622,0.45206975362459811,0,parent-copy
stage2__V12_M2__root_flow_only__900s,21,18,22,4.8598599,4.8608862000000004,0.0010263000000003686,14,15,1,0.65858563335329501,0.45206975362459811,0,parent-copy
stage2__V12_M2__root_flow_only__900s,22,18,21,4.8598599,4.8912857000000001,0.031425800000000059,14,16,2,0.65858563335329501,0.45487641015098473,0,parent-copy
stage2__V12_M2__root_flow_only__900s,23,21,24,4.8843380999999999,4.9211255999999999,0.036787499999999973,15,17,2,0.65980028293026904,0.45206975362459811,0,parent-copy
stage2__V12_M2__root_flow_only__900s,24,21,23,4.8843380999999999,4.9535651999999999,0.069227099999999986,15,18,3,0.65980028293026904,0.45347308188779145,0,parent-copy
stage2__V12_M2__root_flow_only__900s,29,24,30,4.9768536000000001,5.0060317000000003,0.029178100000000207,18,19,1,0.66040315912362968,0.45347308188779145,0,parent-copy
stage2__V12_M2__root_flow_only__900s,30,24,29,4.9768536000000001,5.3979828999999997,0.4211292999999996,18,20,2,0.66040315912362968,0.45417474601938812,0,parent-copy
stage2__V12_M2__root_flow_only__900s,16,12,15,4.7328000000000001,5.9773087,1.2445086999999999,10,42,32,0.65640193991548124,0.46890969278291778,0,parent-copy
stage2__V12_M2__root_flow_only__900s,63,16,64,6.0023682000000003,6.0030390999999996,0.00067089999999936367,42,43,1,0.66237902470093357,0.46890969278291778,0,parent-copy
stage2__V12_M2__root_flow_only__900s,64,16,63,6.0023682000000003,6.0395485000000004,0.037180300000000166,42,44,2,0.66237902470093357,0.47452300583569096,0,parent-copy
stage2__V12_M2__root_flow_only__900s,65,63,66,6.0310728999999998,6.0784649999999996,0.047392099999999715,43,45,2,0.66292578177992156,0.46890969278291778,0,parent-copy
