interval_id,parent_id,depth,gamma_L,gamma_U,status,closed,split,children,time_limit_used,runtime_seconds,certificate_basis,solver_status
6,root,0,0.475,0.534375,interval_unresolved_timeout,false,false,0,83.9995584,90.4296192,interval_exact_cutoff_mip_timeout,"time limit exceeded, no integer solution"
7,root,0,0.534375,0.59375,skipped_budget_exhausted,false,false,0,0,0,budget_exhausted,not_run
