instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
high_imbalance_seed4201.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,2.88981,0.50675,15.8871,3,12,70,62,8,"3566.47|3581.76|3571.22",true,0.0002585,true,
high_imbalance_seed4201.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,2.79863,0.548361,15.0018,3,9,72,64,8,"3566.47|3575.44|3525.52",true,0.0016596,true,
high_imbalance_seed4201.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,2.83212,0.542348,15.2651,3,7,76,68,8,"3566.47|3575.44|3520.29",true,0.0026481,false,
