decision_sequence,K0,tau,interval_id,parent_id,depth,gamma_L,gamma_U,B_p,B_L,B_R,U,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho_I,score_tolerance,selected_action,native_target,deterministic_reason,coverage_update
1,1,0.080000000000000002,"L0","",0,0,0.020382503842219304,0.0098213078131047273,0.010215887763805612,0.016684212922901839,0.020382503842219304,0.010561196029114577,0.03736129408195122,0.64982271807831216,0.03736129408195122,0.64982271807831216,0.03736129408195122,0.34359200608013168,0.012837041983367371,0.23283428771431486,9.4686245572345039e-06,"native-target",0.010215887763805612,"adaptive_mass_score_below_tau_native_target","parent_coverage_retained"
2,1,0.080000000000000002,"L0","",0,0,0.020382503842219304,0.01357530164734955,0.010215887763805612,0.016684212922901839,0.020382503842219304,0.0068072021948697541,-0.49350875548779194,0.45670911287097044,0,0.45670911287097044,0,0.22835455643548522,0,0.35033240084526895,1.4690323158570646e-05,"exact-close",,"adaptive_mass_no_strict_child_improvement","parent_coverage_retained"
