generation,best_fitness,strict_improvement
0,-2.0809463381667022,true
1,-2.0809463381667022,false
2,-2.0809463381667022,false
3,-0.80551754871307102,true
4,-0.79894102393687361,true
5,-0.79894102393687361,false
6,-0.79894102393687361,false
7,-0.79106415297302424,true
8,-0.79106415297302424,false
9,-0.79106415297302424,false
10,-0.7701238095371965,true
11,-0.7701238095371965,false
12,-0.7701238095371965,false
13,-0.7701238095371965,false
14,-0.7664517473143555,true
15,-0.7664517473143555,false
16,-0.7664517473143555,false
17,-0.7664517473143555,false
18,-0.7664517473143555,false
19,-0.7664517473143555,false
20,-0.7664517473143555,false
21,-0.7664517473143555,false
22,-0.7664517473143555,false
23,-0.7664517473143555,false
24,-0.7664517473143555,false
25,-0.7664517473143555,false
26,-0.7664517473143555,false
27,-0.7664517473143555,false
28,-0.76000096693332175,true
29,-0.76000096693332175,false
30,-0.76000096693332175,false
31,-0.76000096693332175,false
32,-0.75774759009510695,true
33,-0.75774759009510695,false
34,-0.75774759009510695,false
35,-0.75774759009510695,false
36,-0.75774759009510695,false
37,-0.75774759009510695,false
38,-0.75774759009510695,false
39,-0.75774759009510695,false
40,-0.75774759009510695,false
41,-0.75774759009510695,false
42,-0.75711125779615407,true
43,-0.75711125779615407,false
44,-0.75711125779615407,false
45,-0.70347227346934016,true
46,-0.70284801692350762,true
47,-0.70284801692350762,false
48,-0.69907820584262315,true
49,-0.69843656923887676,true
50,-0.69843656923887676,false
51,-0.69843656923887676,false
52,-0.69843656923887676,false
53,-0.69843656923887676,false
54,-0.69843656923887676,false
55,-0.69843656923887676,false
56,-0.69843656923887676,false
57,-0.69843656923887676,false
58,-0.69843656923887676,false
59,-0.69843656923887676,false
60,-0.69843656923887676,false
61,-0.69843656923887676,false
62,-0.69843656923887676,false
63,-0.69843656923887676,false
64,-0.69843656923887676,false
65,-0.69843656923887676,false
66,-0.69843656923887676,false
67,-0.69843656923887676,false
68,-0.69843656923887676,false
69,-0.69843656923887676,false
70,-0.69843656923887676,false
71,-0.69843656923887676,false
72,-0.69843656923887676,false
73,-0.69843656923887676,false
74,-0.69843656923887676,false
75,-0.69843656923887676,false
76,-0.69843656923887676,false
77,-0.69843656923887676,false
78,-0.69843656923887676,false
79,-0.69843656923887676,false
80,-0.69843656923887676,false
81,-0.69843656923887676,false
82,-0.69843656923887676,false
83,-0.69843656923887676,false
84,-0.69843656923887676,false
85,-0.69843656923887676,false
86,-0.69843656923887676,false
87,-0.69843656923887676,false
88,-0.69843656923887676,false
89,-0.69843656923887676,false
90,-0.69843656923887676,false
91,-0.69843656923887676,false
92,-0.69843656923887676,false
93,-0.69843656923887676,false
94,-0.69843656923887676,false
95,-0.69843656923887676,false
96,-0.69843656923887676,false
97,-0.69843656923887676,false
98,-0.69843656923887676,false
99,-0.69843656923887676,false
100,-0.69843656923887676,false
101,-0.69843656923887676,false
102,-0.69843656923887676,false
103,-0.69843656923887676,false
104,-0.69537717094306872,true
105,-0.69537717094306872,false
106,-0.69537717094306872,false
107,-0.69537717094306872,false
108,-0.69537717094306872,false
109,-0.69162453149853775,true
110,-0.69162453149853775,false
111,-0.69162453149853775,false
112,-0.69162453149853775,false
113,-0.69162453149853775,false
114,-0.68934833967809794,true
115,-0.68934833967809794,false
116,-0.68934833967809794,false
117,-0.68934833967809794,false
118,-0.68934833967809794,false
119,-0.68934833967809794,false
120,-0.68934833967809794,false
121,-0.68934833967809794,false
122,-0.68934833967809794,false
123,-0.68934833967809794,false
124,-0.68934833967809794,false
125,-0.68934833967809794,false
126,-0.68934833967809794,false
127,-0.68934833967809794,false
128,-0.68934833967809794,false
129,-0.68934833967809794,false
130,-0.68934833967809794,false
131,-0.68934833967809794,false
132,-0.68934833967809794,false
133,-0.68934833967809794,false
134,-0.68934833967809794,false
135,-0.68934833967809794,false
136,-0.68934833967809794,false
137,-0.68934833967809794,false
138,-0.68934833967809794,false
139,-0.68934833967809794,false
140,-0.68934833967809794,false
141,-0.68934833967809794,false
142,-0.68934833967809794,false
143,-0.68934833967809794,false
144,-0.68934833967809794,false
145,-0.68934833967809794,false
146,-0.68934833967809794,false
147,-0.68934833967809794,false
148,-0.68934833967809794,false
149,-0.68934833967809794,false
150,-0.68934833967809794,false
151,-0.68934833967809794,false
152,-0.68934833967809794,false
153,-0.68934833967809794,false
154,-0.68934833967809794,false
155,-0.68934833967809794,false
156,-0.68934833967809794,false
157,-0.68934833967809794,false
158,-0.68934833967809794,false
159,-0.68934833967809794,false
160,-0.68934833967809794,false
161,-0.68934833967809794,false
162,-0.68934833967809794,false
163,-0.68934833967809794,false
164,-0.68934833967809794,false
165,-0.68934833967809794,false
166,-0.68934833967809794,false
167,-0.68934833967809794,false
168,-0.68934833967809794,false
169,-0.68934833967809794,false
170,-0.68934833967809794,false
171,-0.68934833967809794,false
172,-0.68934833967809794,false
173,-0.68934833967809794,false
174,-0.68934833967809794,false
175,-0.68934833967809794,false
176,-0.68934833967809794,false
177,-0.68934833967809794,false
178,-0.68934833967809794,false
179,-0.68934833967809794,false
180,-0.68934833967809794,false
181,-0.68934833967809794,false
182,-0.68934833967809794,false
183,-0.68934833967809794,false
184,-0.68934833967809794,false
185,-0.68934833967809794,false
186,-0.68934833967809794,false
187,-0.68934833967809794,false
188,-0.68934833967809794,false
189,-0.68934833967809794,false
190,-0.68934833967809794,false
191,-0.68934833967809794,false
192,-0.68934833967809794,false
193,-0.68934833967809794,false
194,-0.68934833967809794,false
195,-0.68934833967809794,false
196,-0.68934833967809794,false
