logical_path,stored_path,original_bytes,original_sha256,stored_bytes,stored_sha256,compression
global_root.lp,global_root.lp.gz,1906069,7c37715cca0ed09bc942887edf79ef37aa0473d5d0fb7bdbc3c8fd2a5d3073c5,213000,e27c504cc3f8f8efea5f53342d35346d1456f35689685d7b52c787cd35e919a6,gzip_mtime_0
