instance_id,lookahead_policy,injection_policy,parent_id,parent_parent_id,depth,lower,upper,current_bound,global_lower,frontier_multiplicity,next_distinct_available,next_distinct_bound,cutoff_target,target,source,already_met,reason
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d1,none,L0,,0,0,0.0053342515099451416,0.014301735848744952,0.0053342515099451416,1,1,0.016002754529835427,0.021336906039780567,0.016002754529835427,next-distinct-open-leaf-bound,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d1,none,L1,,0,0.0053342515099451416,0.010668503019890283,0.014748167326727513,0.010668503019890283,1,1,0.016002754529835427,0.021336906039780567,0.016002754529835427,next-distinct-open-leaf-bound,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d1,none,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,0.016002754529835427,1,0,,0.021336906039780567,0.021336906039780567,verified-incumbent-cutoff,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d1,all,L0,,0,0,0.0053342515099451416,0.014301735848744952,0.0053342515099451416,1,1,0.016002754529835427,0.021336906039780567,0.016002754529835427,next-distinct-open-leaf-bound,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d1,all,L1,,0,0.0053342515099451416,0.010668503019890283,0.014748167326727513,0.010668503019890283,1,1,0.016002754529835427,0.021336906039780567,0.016002754529835427,next-distinct-open-leaf-bound,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d1,all,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,0.016002754529835427,1,0,,0.021336906039780567,0.021336906039780567,verified-incumbent-cutoff,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d1,violated,L0,,0,0,0.0053342515099451416,0.014301735848744952,0.0053342515099451416,1,1,0.016002754529835427,0.021336906039780567,0.016002754529835427,next-distinct-open-leaf-bound,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d1,violated,L1,,0,0.0053342515099451416,0.010668503019890283,0.014748167326727513,0.010668503019890283,1,1,0.016002754529835427,0.021336906039780567,0.016002754529835427,next-distinct-open-leaf-bound,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d1,violated,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,0.016002754529835427,1,0,,0.021336906039780567,0.021336906039780567,verified-incumbent-cutoff,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d1,active-one,L0,,0,0,0.0053342515099451416,0.014301735848744952,0.0053342515099451416,1,1,0.016002754529835427,0.021336906039780567,0.016002754529835427,next-distinct-open-leaf-bound,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d1,active-one,L1,,0,0.0053342515099451416,0.010668503019890283,0.014748167326727513,0.010668503019890283,1,1,0.016002754529835427,0.021336906039780567,0.016002754529835427,next-distinct-open-leaf-bound,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d1,active-one,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,0.016002754529835427,1,0,,0.021336906039780567,0.021336906039780567,verified-incumbent-cutoff,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d2,none,L0,,0,0,0.0053342515099451416,0.014301735848744952,0.0053342515099451416,1,1,0.016002754529835427,0.021336906039780567,0.016002754529835427,next-distinct-open-leaf-bound,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d2,none,L1,,0,0.0053342515099451416,0.010668503019890283,0.014748167326727513,0.010668503019890283,1,1,0.016002754529835427,0.021336906039780567,0.016002754529835427,next-distinct-open-leaf-bound,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d2,none,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,0.016002754529835427,1,0,,0.021336906039780567,0.021336906039780567,verified-incumbent-cutoff,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d2,all,L0,,0,0,0.0053342515099451416,0.014301735848744952,0.0053342515099451416,1,1,0.016002754529835427,0.021336906039780567,0.016002754529835427,next-distinct-open-leaf-bound,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d2,all,L1,,0,0.0053342515099451416,0.010668503019890283,0.014748167326727513,0.010668503019890283,1,1,0.016002754529835427,0.021336906039780567,0.016002754529835427,next-distinct-open-leaf-bound,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d2,all,L2,,0,0.010668503019890283,0.016002754529835427,0.017964388963836342,0.016002754529835427,1,0,,0.021336906039780567,0.021336906039780567,verified-incumbent-cutoff,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d2,violated,L0,,0,0,0.0053342515099451416,0.014301735848744952,0.0053342515099451416,1,1,0.016002754529835427,0.021336906039780567,0.016002754529835427,next-distinct-open-leaf-bound,0,valid_next_frontier_target
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,fixed-d2,violated,L1,,0,0.0053342515099451416,0.010668503019890283,0.014748167326727513,0.010668503019890283,1,1,0.016002754529835427,0.021336906039780567,0.016002754529835427,next-distinct-open-leaf-bound,0,valid_next_frontier_target
