"instance","instance_scope","instance_hash","input_path","source_type","variant","status","certified_original_problem","verifier_passed","initial_heuristic_UB","final_UB","lower_bound","gap","runtime_seconds","heuristic_time","bound_time","pricing_time","master_time","bpc_tree_entered","pricing_calls","route_pool_incumbent_calls","route_pool_incumbent_successes","local_redecode_repair_calls","local_redecode_repair_successes","ub_improved_after_initial_heuristic","ub_update_count_after_initial","first_ub_improvement_time","last_ub_improvement_time","unresolved_intervals","invalid_bound_intervals","open_nodes","plateau_reason","result_file","progress_log","ub_event_log"
"regen_candidate_V12_M2_average.txt","regenerated_engineering","52a1bbf5593d7d3f","E:\codes\ExactEBRP\reference\regen_candidate_V12_M2_average.txt","ub_degradation","native_hga_normal_300s","optimal","True","True","0.718504070755","0.718504070755","0.718504070755","0","205.3251437","7.4980629","190.9804874","0","0","False","0","2","0","1","0","False","0","0","0","0","0","0","certified","results\exact_primal_stress_round\raw\v12_m2_core_300s.json","results\exact_primal_stress_round\progress\v12_m2_core_300s.csv","results\exact_primal_stress_round\ub_events\v12_m2_core_300s.ub_events.csv"
"regen_candidate_V12_M2_average.txt","regenerated_engineering","52a1bbf5593d7d3f","E:\codes\ExactEBRP\reference\regen_candidate_V12_M2_average.txt","ub_degradation","greedy_start_with_local_redecode_300s","optimal","True","True","0.789342396801","0.718504070755","0.718504070755","0","198.4956795","0.0004625","191.736065","0","0","False","0","2","0","1","1","True","1","6.7587541","6.7587541","0","0","0","certified","results\exact_primal_stress_round\raw\v12_m2_greedy_start_300s.json","results\exact_primal_stress_round\progress\v12_m2_greedy_start_300s.csv","results\exact_primal_stress_round\ub_events\v12_m2_greedy_start_300s.ub_events.csv"
