"instance","instance_scope","instance_hash","input_path","source_type","variant","status","certified_original_problem","verifier_passed","initial_heuristic_UB","final_UB","lower_bound","gap","runtime_seconds","heuristic_time","bound_time","pricing_time","master_time","bpc_tree_entered","pricing_calls","route_pool_incumbent_calls","route_pool_incumbent_successes","local_redecode_repair_calls","local_redecode_repair_successes","ub_improved_after_initial_heuristic","ub_update_count_after_initial","first_ub_improvement_time","last_ub_improvement_time","unresolved_intervals","invalid_bound_intervals","open_nodes","plateau_reason","result_file","progress_log","ub_event_log"
"high_imbalance_seed3201.txt","historical_target","beaa3fbbd6523fa6","E:\codes\ExactEBRP\reference\hard_stress\V20_M3\high_imbalance_seed3201.txt","hard_generated_v20_m3","paper_core_native_300s","gcap_frontier_not_closed","False","True","2.44340319194","2.44340319194","2.11629979572","0.133872050793","334.2361348","16.150598","318.0845565","0","0","False","0","2","0",,,"False","0","0","0","3","0","3","relaxation_bound_plateau","E:\codes\ExactEBRP\results\exact_primal_stress_round\raw\high_imbalance_seed3201_core_native_300s.json","results\exact_primal_stress_round\progress\high_imbalance_seed3201_core_native_300s.csv","results\exact_primal_stress_round\ub_events\high_imbalance_seed3201_core_native_300s.ub_events.csv"
"high_imbalance_seed3202.txt","historical_target","979308f70f2d4f3c","E:\codes\ExactEBRP\reference\hard_stress\V20_M3\high_imbalance_seed3202.txt","hard_generated_v20_m3","paper_core_native_300s","gcap_frontier_not_closed","False","True","1.74931345205","1.74931345205","1.53248146717","0.123952619596","310.1292425","14.2261845","295.9022061","0","0","False","0","2","0",,,"False","0","0","0","3","0","3","relaxation_bound_plateau","E:\codes\ExactEBRP\results\exact_primal_stress_round\raw\high_imbalance_seed3202_core_native_300s.json","results\exact_primal_stress_round\progress\high_imbalance_seed3202_core_native_300s.csv","results\exact_primal_stress_round\ub_events\high_imbalance_seed3202_core_native_300s.ub_events.csv"
"moderate_seed3301.txt","historical_target","d5bf31d0bb885c86","E:\codes\ExactEBRP\reference\hard_stress\V20_M3\moderate_seed3301.txt","hard_generated_v20_m3","paper_core_native_300s","gcap_frontier_not_closed","False","True","0.0491525526647","0.0491525526647","0.0427477151184","0.130305288314","302.3075931","20.0068743","282.2996527","0","0","False","0","2","0",,,"False","0","0","0","5","0","5","relaxation_bound_plateau","E:\codes\ExactEBRP\results\exact_primal_stress_round\raw\moderate_seed3301_core_native_300s.json","results\exact_primal_stress_round\progress\moderate_seed3301_core_native_300s.csv","results\exact_primal_stress_round\ub_events\moderate_seed3301_core_native_300s.ub_events.csv"
"moderate_seed3302.txt","historical_target","5023fc071e6d33a9","E:\codes\ExactEBRP\reference\hard_stress\V20_M3\moderate_seed3302.txt","hard_generated_v20_m3","paper_core_native_300s","gcap_frontier_not_closed","False","True","0.196836224675","0.196836224675","0.129928167661","0.339917396426","309.4355332","20.0097575","289.4248207","0","0","False","0","2","0",,,"False","0","0","0","5","0","5","relaxation_bound_plateau","E:\codes\ExactEBRP\results\exact_primal_stress_round\raw\moderate_seed3302_core_native_300s.json","results\exact_primal_stress_round\progress\moderate_seed3302_core_native_300s.csv","results\exact_primal_stress_round\ub_events\moderate_seed3302_core_native_300s.ub_events.csv"
"tight_T_seed3101.txt","historical_target","ec532e94d68e194a","E:\codes\ExactEBRP\reference\hard_stress\V20_M3\tight_T_seed3101.txt","hard_generated_v20_m3","paper_core_native_300s","gcap_frontier_not_closed","False","True","0.617830412041","0.617830412041","0.284602061219","0.539352457127","332.1940331","5.7691147","326.4238208","0","0","False","0","2","0",,,"False","0","0","0","4","0","4","relaxation_bound_plateau","E:\codes\ExactEBRP\results\exact_primal_stress_round\raw\tight_T_seed3101_core_native_300s.json","results\exact_primal_stress_round\progress\tight_T_seed3101_core_native_300s.csv","results\exact_primal_stress_round\ub_events\tight_T_seed3101_core_native_300s.ub_events.csv"
"tight_T_seed3102.txt","historical_target","8e9a4ec7edfa3f8d","E:\codes\ExactEBRP\reference\hard_stress\V20_M3\tight_T_seed3102.txt","hard_generated_v20_m3","paper_core_native_300s","gcap_frontier_not_closed","False","True","1.57552584458","1.57552584458","1.39118663149","0.117001706903","332.3023814","9.9790789","322.3222832","0","0","False","0","2","0",,,"False","0","0","0","2","0","2","relaxation_bound_plateau","E:\codes\ExactEBRP\results\exact_primal_stress_round\raw\tight_T_seed3102_core_native_300s.json","results\exact_primal_stress_round\progress\tight_T_seed3102_core_native_300s.csv","results\exact_primal_stress_round\ub_events\tight_T_seed3102_core_native_300s.ub_events.csv"
"moderate_seed3301.txt","historical_target","d5bf31d0bb885c86","E:\codes\ExactEBRP\reference\hard_stress\V20_M3\moderate_seed3301.txt","hard_generated_v20_m3","paper_core_repair_300s","gcap_frontier_not_closed","False","True","0.0491525526647","0.0491525526647","0.0427477151184","0.130305288314","303.3983988","20.0049177","263.384601","0","0","False","0","2","0","1","0","False","0","0","0","5","0","5","relaxation_bound_plateau","E:\codes\ExactEBRP\results\exact_primal_stress_round\raw\moderate_seed3301_core_repair_300s.json","results\exact_primal_stress_round\progress\moderate_seed3301_core_repair_300s.csv","results\exact_primal_stress_round\ub_events\moderate_seed3301_core_repair_300s.ub_events.csv"
"tight_T_seed3102.txt","historical_target","8e9a4ec7edfa3f8d","E:\codes\ExactEBRP\reference\hard_stress\V20_M3\tight_T_seed3102.txt","hard_generated_v20_m3","paper_core_repair_300s","gcap_frontier_not_closed","False","True","1.57552584458","1.57552584458","1.39118663149","0.117001706903","342.6167208","10.2088957","324.0174684","0","0","False","0","2","0","1","0","False","0","0","0","2","0","2","relaxation_bound_plateau","E:\codes\ExactEBRP\results\exact_primal_stress_round\raw\tight_T_seed3102_core_repair_300s.json","results\exact_primal_stress_round\progress\tight_T_seed3102_core_repair_300s.csv","results\exact_primal_stress_round\ub_events\tight_T_seed3102_core_repair_300s.ub_events.csv"
