"instance","instance_scope","instance_hash","input_path","source_type","variant","status","certified_original_problem","verifier_passed","initial_heuristic_UB","final_UB","lower_bound","gap","runtime_seconds","heuristic_time","bound_time","pricing_time","master_time","bpc_tree_entered","pricing_calls","route_pool_incumbent_calls","route_pool_incumbent_successes","local_redecode_repair_calls","local_redecode_repair_successes","ub_improved_after_initial_heuristic","ub_update_count_after_initial","first_ub_improvement_time","last_ub_improvement_time","unresolved_intervals","invalid_bound_intervals","open_nodes","plateau_reason","result_file","progress_log","ub_event_log"
"gcap_smoke_V4_M1.txt","smoke","9126d190c2eb106a","E:\codes\ExactEBRP\testdata\examples\gcap_smoke_V4_M1.txt","smoke","paper_core_30s","optimal","True","True","0","0","0","0","0.7463306","0.2970537","0","0","0","False","0","1","0","1","0","False","0","0","0","0","0","0","certified","results\exact_primal_stress_round\raw\v4_smoke_core_30s.json","results\exact_primal_stress_round\progress\v4_smoke_core_30s.csv","results\exact_primal_stress_round\ub_events\v4_smoke_core_30s.ub_events.csv"
"regen_candidate_V12_M1_average.txt","regenerated_engineering","a154aff570ee4405","E:\codes\ExactEBRP\reference\regen_candidate_V12_M1_average.txt","existing_regenerated","paper_core_300s","gcap_frontier_not_closed","False","True","0.357200583208","0.357200583208","0.332675660948","0.0686586848205","311.6252746","6.7009706","298.248328","0","0","False","0","2","0","1","0","False","0","0","0","2","0","2","relaxation_bound_plateau","results\exact_primal_stress_round\raw\v12_m1_core_300s.json","results\exact_primal_stress_round\progress\v12_m1_core_300s.csv","results\exact_primal_stress_round\ub_events\v12_m1_core_300s.ub_events.csv"
"regen_candidate_V12_M2_average.txt","regenerated_engineering","52a1bbf5593d7d3f","E:\codes\ExactEBRP\reference\regen_candidate_V12_M2_average.txt","existing_regenerated","paper_core_300s","optimal","True","True","0.718504070755","0.718504070755","0.718504070755","0","205.3251437","7.4980629","190.9804874","0","0","False","0","2","0","1","0","False","0","0","0","0","0","0","certified","results\exact_primal_stress_round\raw\v12_m2_core_300s.json","results\exact_primal_stress_round\progress\v12_m2_core_300s.csv","results\exact_primal_stress_round\ub_events\v12_m2_core_300s.ub_events.csv"
"regen_candidate_V12_M2_average.txt","regenerated_engineering","52a1bbf5593d7d3f","E:\codes\ExactEBRP\reference\regen_candidate_V12_M2_average.txt","ub_degradation","greedy_start_local_redecode_300s","optimal","True","True","0.789342396801","0.718504070755","0.718504070755","0","198.4956795","0.0004625","191.736065","0","0","False","0","2","0","1","1","True","1","6.7587541","6.7587541","0","0","0","certified","results\exact_primal_stress_round\raw\v12_m2_greedy_start_300s.json","results\exact_primal_stress_round\progress\v12_m2_greedy_start_300s.csv","results\exact_primal_stress_round\ub_events\v12_m2_greedy_start_300s.ub_events.csv"
