leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,iterations,telemetry_seconds
R,"",0,0,0.16885733659692667,1,1,0,1,0.051024838969237298,"OPTIMAL",0.89573845790506146,4065,0.49109330000000001
R.0,"R",1,0,0.084428668298463336,1,1,0,1,0.052569881358447715,"OPTIMAL",0.75215481735696621,3132,0.8961266
R.1,"R",1,0.084428668298463336,0.16885733659692667,1,1,0,1,0.11831215236881806,"OPTIMAL",0.81564655463075986,3979,1.3305977
R.0.0,"R.0",2,0,0.042214334149231668,1,1,0,1,0.057144635390030694,"OPTIMAL",0.83984241115389779,3569,1.7638494
R.0.1,"R.0",2,0.042214334149231668,0.084428668298463336,1,1,0,1,0.083514114925258745,"OPTIMAL",0.96246016967843173,3867,2.2504979000000001
R.0.0.0,"R.0.0",3,0,0.021107167074615834,1,1,0,1,0.06615752602729702,"OPTIMAL",1.2599579649555011,4229,2.8247635
R.0.0.1,"R.0.0",3,0.021107167074615834,0.042214334149231668,1,1,0,1,0.070914965519364548,"OPTIMAL",0.68664511099239245,3072,3.2176569000000002
R.0.0.0.0,"R.0.0.0",4,0,0.010553583537307917,1,0,1,0,0,"INFEASIBLE",0.80417776520248663,3027,3.6553965000000002
R.0.0.0.1,"R.0.0.0",4,0.010553583537307917,0.021107167074615834,1,1,0,1,0.072297673022583803,"OPTIMAL",0.90615174081748551,3462,4.1272982000000003
R.0.0.1.0,"R.0.0.1",4,0.021107167074615834,0.031660750611923749,1,1,0,1,0.073463468072278729,"OPTIMAL",0.60149221654377349,2882,4.499619
R.0.0.1.1,"R.0.0.1",4,0.031660750611923749,0.042214334149231668,1,1,0,1,0.077877870671259702,"OPTIMAL",0.77441874888197326,3009,4.9231141000000003
R.0.0.0.1.0,"R.0.0.0.1",5,0.010553583537307917,0.015830375305961875,1,1,0,1,0.081796741492400377,"OPTIMAL",0.82674123284937961,3115,5.3666292000000002
R.0.0.0.1.1,"R.0.0.0.1",5,0.015830375305961875,0.021107167074615834,1,1,0,1,0.075370071051892418,"OPTIMAL",1.0601027127683602,3915,5.8843984999999996
R.0.0.1.0.1,"R.0.0.1.0",5,0.026383958843269793,0.031660750611923749,1,1,0,1,0.076745667296396036,"OPTIMAL",0.71513937646331804,3392,6.2871701
R.0.0.1.0.0,"R.0.0.1.0",5,0.021107167074615834,0.026383958843269793,1,1,0,1,0.075336913314521844,"OPTIMAL",0.98466698364133709,3955,6.7768506999999998
R.0.0.1.0.0.0,"R.0.0.1.0.0",6,0.021107167074615834,0.023745562958942812,1,1,0,1,0.076635237383435764,"OPTIMAL",0.95700105047953377,3728,7.2585224000000004
R.0.0.1.0.0.1,"R.0.0.1.0.0",6,0.023745562958942812,0.026383958843269793,1,1,0,1,0.076939951743901433,"OPTIMAL",0.93462240926984907,3716,7.7410882000000001
R.0.0.0.1.1.1,"R.0.0.0.1.1",6,0.018468771190288856,0.021107167074615834,1,1,0,1,0.076906847952109503,"OPTIMAL",1.0322765204978628,3926,8.2500637999999995
R.0.0.0.1.1.0,"R.0.0.0.1.1",6,0.015830375305961875,0.018468771190288856,1,1,0,1,0.07846602871506804,"OPTIMAL",0.94348968158483115,3625,8.7283416999999996
R.0.0.1.0.0.0.1,"R.0.0.1.0.0.0",7,0.022426365016779325,0.023745562958942812,1,1,0,1,0.077407115176950231,"OPTIMAL",0.83978729287864506,3422,9.1654622999999997
