parent_id,parent_bound,child_id,child_inherited_bound,inheritance_valid,source
R,0.0510248,R.0,0.0510248,true,"inherited_complete_parent_lp_bound"
R,0.0510248,R.1,0.0510248,true,"inherited_complete_parent_lp_bound"
R.0,0.0525699,R.0.0,0.0525699,true,"inherited_complete_parent_lp_bound"
R.0,0.0525699,R.0.1,0.0525699,true,"inherited_complete_parent_lp_bound"
R.1,0.118312,R.1.0,0.118312,true,"inherited_complete_parent_lp_bound"
R.1,0.118312,R.1.1,0.118312,true,"inherited_complete_parent_lp_bound"
R.0.0,0.0571446,R.0.0.0,0.0571446,true,"inherited_complete_parent_lp_bound"
R.0.0,0.0571446,R.0.0.1,0.0571446,true,"inherited_complete_parent_lp_bound"
R.0.1,0.0835141,R.0.1.0,0.0835141,true,"inherited_complete_parent_lp_bound"
R.0.1,0.0835141,R.0.1.1,0.0835141,true,"inherited_complete_parent_lp_bound"
R.0.0.0,0.0661575,R.0.0.0.0,0.0661575,true,"inherited_complete_parent_lp_bound"
R.0.0.0,0.0661575,R.0.0.0.1,0.0661575,true,"inherited_complete_parent_lp_bound"
R.0.0.1,0.070915,R.0.0.1.0,0.070915,true,"inherited_complete_parent_lp_bound"
R.0.0.1,0.070915,R.0.0.1.1,0.070915,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1,0.0722977,R.0.0.0.1.0,0.0722977,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1,0.0722977,R.0.0.0.1.1,0.0722977,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0,0.0734635,R.0.0.1.0.0,0.0734635,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0,0.0734635,R.0.0.1.0.1,0.0734635,true,"inherited_complete_parent_lp_bound"
R.0.0.1.1,0.0778779,R.0.0.1.1.0,0.0778779,true,"inherited_complete_parent_lp_bound"
R.0.0.1.1,0.0778779,R.0.0.1.1.1,0.0778779,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0,0.0817967,R.0.0.0.1.0.0,0.0817967,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0,0.0817967,R.0.0.0.1.0.1,0.0817967,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1,0.0753701,R.0.0.0.1.1.0,0.0753701,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1,0.0753701,R.0.0.0.1.1.1,0.0753701,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.1,0.0767457,R.0.0.1.0.1.0,0.0767457,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.1,0.0767457,R.0.0.1.0.1.1,0.0767457,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0,0.0753369,R.0.0.1.0.0.0,0.0753369,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0,0.0753369,R.0.0.1.0.0.1,0.0753369,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0,0.0766352,R.0.0.1.0.0.0.0,0.0766352,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0,0.0766352,R.0.0.1.0.0.0.1,0.0766352,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.1,0.07694,R.0.0.1.0.0.1.0,0.07694,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.1,0.07694,R.0.0.1.0.0.1.1,0.07694,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1,0.0769068,R.0.0.0.1.1.1.0,0.0769068,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1,0.0769068,R.0.0.0.1.1.1.1,0.0769068,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0,0.078466,R.0.0.0.1.1.0.0,0.078466,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0,0.078466,R.0.0.0.1.1.0.1,0.078466,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.1,0.0774071,R.0.0.1.0.0.0.1.0,0.0774071,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.1,0.0774071,R.0.0.1.0.0.0.1.1,0.0774071,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.0,0.0775426,R.0.0.1.0.0.0.0.0,0.0775426,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.0,0.0775426,R.0.0.1.0.0.0.0.1,0.0775426,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.1.0,0.0776358,R.0.0.1.0.1.0.0,0.0776358,true,"inherited_complete_parent_lp_bound"
