telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.491098,lp_complete,R,0,0.168857,open,0.0510248,0.168857,"complete_optimal_interval_lp_bound"
0.491127,atomic_unconditional_split,R,0,0.168857,replaced,0.0510248,0.168857,"initial_partition"
0.89613,lp_complete,R.0,0,0.0844287,open,0.0510248,0.168857,"complete_optimal_interval_lp_bound"
0.896156,atomic_unconditional_split,R.0,0,0.0844287,replaced,0.0510248,0.168857,"initial_partition"
1.3306,lp_complete,R.1,0.0844287,0.168857,open,0.0525699,0.168857,"complete_optimal_interval_lp_bound"
1.33063,atomic_unconditional_split,R.1,0.0844287,0.168857,replaced,0.0525699,0.168857,"initial_partition"
1.76385,lp_complete,R.0.0,0,0.0422143,open,0.0525699,0.168857,"complete_optimal_interval_lp_bound"
1.76388,atomic_unconditional_split,R.0.0,0,0.0422143,replaced,0.0525699,0.168857,"adaptive_refinement"
2.2505,lp_complete,R.0.1,0.0422143,0.0844287,open,0.0571446,0.168857,"complete_optimal_interval_lp_bound"
2.25053,atomic_unconditional_split,R.0.1,0.0422143,0.0844287,replaced,0.0571446,0.168857,"adaptive_refinement"
2.82477,lp_complete,R.0.0.0,0,0.0211072,open,0.0571446,0.168857,"complete_optimal_interval_lp_bound"
2.82479,atomic_unconditional_split,R.0.0.0,0,0.0211072,replaced,0.0571446,0.168857,"adaptive_refinement"
3.21766,lp_complete,R.0.0.1,0.0211072,0.0422143,open,0.0661575,0.168857,"complete_optimal_interval_lp_bound"
3.21769,atomic_unconditional_split,R.0.0.1,0.0211072,0.0422143,replaced,0.0661575,0.168857,"adaptive_refinement"
3.6554,lp_infeasible,R.0.0.0.0,0,0.0105536,empty,0.0661575,0.168857,"complete_interval_lp_infeasible"
4.1273,lp_complete,R.0.0.0.1,0.0105536,0.0211072,open,0.070915,0.168857,"complete_optimal_interval_lp_bound"
4.12733,atomic_unconditional_split,R.0.0.0.1,0.0105536,0.0211072,replaced,0.070915,0.168857,"adaptive_refinement"
4.49962,lp_complete,R.0.0.1.0,0.0211072,0.0316608,open,0.070915,0.168857,"complete_optimal_interval_lp_bound"
4.49965,atomic_unconditional_split,R.0.0.1.0,0.0211072,0.0316608,replaced,0.070915,0.168857,"adaptive_refinement"
4.92312,lp_complete,R.0.0.1.1,0.0316608,0.0422143,open,0.0722977,0.168857,"complete_optimal_interval_lp_bound"
4.92315,atomic_unconditional_split,R.0.0.1.1,0.0316608,0.0422143,replaced,0.0722977,0.168857,"adaptive_refinement"
5.36663,lp_complete,R.0.0.0.1.0,0.0105536,0.0158304,open,0.0722977,0.168857,"complete_optimal_interval_lp_bound"
5.36666,atomic_unconditional_split,R.0.0.0.1.0,0.0105536,0.0158304,replaced,0.0722977,0.168857,"adaptive_refinement"
5.8844,lp_complete,R.0.0.0.1.1,0.0158304,0.0211072,open,0.0734635,0.168857,"complete_optimal_interval_lp_bound"
5.88443,atomic_unconditional_split,R.0.0.0.1.1,0.0158304,0.0211072,replaced,0.0734635,0.168857,"adaptive_refinement"
6.28717,lp_complete,R.0.0.1.0.1,0.026384,0.0316608,open,0.0734635,0.168857,"complete_optimal_interval_lp_bound"
6.2872,atomic_unconditional_split,R.0.0.1.0.1,0.026384,0.0316608,replaced,0.0734635,0.168857,"adaptive_refinement"
6.77686,lp_complete,R.0.0.1.0.0,0.0211072,0.026384,open,0.0753369,0.168857,"complete_optimal_interval_lp_bound"
6.77689,atomic_unconditional_split,R.0.0.1.0.0,0.0211072,0.026384,replaced,0.0753369,0.168857,"adaptive_refinement"
7.25853,lp_complete,R.0.0.1.0.0.0,0.0211072,0.0237456,open,0.0753369,0.168857,"complete_optimal_interval_lp_bound"
7.25856,atomic_unconditional_split,R.0.0.1.0.0.0,0.0211072,0.0237456,replaced,0.0753369,0.168857,"adaptive_refinement"
7.74109,lp_complete,R.0.0.1.0.0.1,0.0237456,0.026384,open,0.0753701,0.168857,"complete_optimal_interval_lp_bound"
7.74112,atomic_unconditional_split,R.0.0.1.0.0.1,0.0237456,0.026384,replaced,0.0753701,0.168857,"adaptive_refinement"
8.25007,lp_complete,R.0.0.0.1.1.1,0.0184688,0.0211072,open,0.0753701,0.168857,"complete_optimal_interval_lp_bound"
8.2501,atomic_unconditional_split,R.0.0.0.1.1.1,0.0184688,0.0211072,replaced,0.0753701,0.168857,"adaptive_refinement"
8.72835,lp_complete,R.0.0.0.1.1.0,0.0158304,0.0184688,open,0.0766352,0.168857,"complete_optimal_interval_lp_bound"
8.72838,atomic_unconditional_split,R.0.0.0.1.1.0,0.0158304,0.0184688,replaced,0.0766352,0.168857,"adaptive_refinement"
9.16547,lp_complete,R.0.0.1.0.0.0.1,0.0224264,0.0237456,open,0.0766352,0.168857,"complete_optimal_interval_lp_bound"
9.1655,atomic_unconditional_split,R.0.0.1.0.0.0.1,0.0224264,0.0237456,replaced,0.0766352,0.168857,"adaptive_refinement"
9.67199,lp_complete,R.0.0.1.0.0.0.0,0.0211072,0.0224264,open,0.0767457,0.168857,"complete_optimal_interval_lp_bound"
9.67202,atomic_unconditional_split,R.0.0.1.0.0.0.0,0.0211072,0.0224264,replaced,0.0767457,0.168857,"adaptive_refinement"
10.1331,lp_complete,R.0.0.1.0.1.0,0.026384,0.0290224,open,0.0767457,0.168857,"complete_optimal_interval_lp_bound"
10.1332,atomic_unconditional_split,R.0.0.1.0.1.0,0.026384,0.0290224,replaced,0.0767457,0.168857,"adaptive_refinement"
10.5016,lp_complete,R.0.0.1.0.1.1,0.0290224,0.0316608,open,0.0769068,0.168857,"complete_optimal_interval_lp_bound"
10.5016,atomic_unconditional_split,R.0.0.1.0.1.1,0.0290224,0.0316608,replaced,0.0769068,0.168857,"adaptive_refinement"
10.9794,lp_complete,R.0.0.0.1.1.1.0,0.0184688,0.019788,open,0.0769068,0.168857,"complete_optimal_interval_lp_bound"
10.9795,atomic_unconditional_split,R.0.0.0.1.1.1.0,0.0184688,0.019788,replaced,0.0769068,0.168857,"adaptive_refinement"
11.4866,lp_complete,R.0.0.0.1.1.1.1,0.019788,0.0211072,open,0.07694,0.168857,"complete_optimal_interval_lp_bound"
11.4867,atomic_unconditional_split,R.0.0.0.1.1.1.1,0.019788,0.0211072,replaced,0.07694,0.168857,"adaptive_refinement"
11.9519,lp_complete,R.0.0.1.0.0.1.0,0.0237456,0.0250648,open,0.07694,0.168857,"complete_optimal_interval_lp_bound"
11.952,atomic_unconditional_split,R.0.0.1.0.0.1.0,0.0237456,0.0250648,replaced,0.07694,0.168857,"adaptive_refinement"
12.4158,lp_complete,R.0.0.1.0.0.1.1,0.0250648,0.026384,open,0.0774071,0.168857,"complete_optimal_interval_lp_bound"
12.4158,atomic_unconditional_split,R.0.0.1.0.0.1.1,0.0250648,0.026384,replaced,0.0774071,0.168857,"adaptive_refinement"
12.9178,lp_complete,R.0.0.1.0.0.0.1.0,0.0224264,0.023086,open,0.0774071,0.168857,"complete_optimal_interval_lp_bound"
12.9178,atomic_unconditional_split,R.0.0.1.0.0.0.1.0,0.0224264,0.023086,replaced,0.0774071,0.168857,"adaptive_refinement"
