leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,presolve_observed,root_relaxation_observed,model_sha256,row_signature,native_log
R,LP,"OPTIMAL",0,252.863,0.306,0.895738,0,4065,0,0.0289399,1,0,19ccbf7c36eabf4e4bff0b1f7619fb031ece9b2277e6eb1d2888c8cedda6e62d,19ccbf7c36eabf4e4bff0b1f7619fb031ece9b2277e6eb1d2888c8cedda6e62d,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R_lp.gurobi.log"
R.0,LP,"OPTIMAL",0,252.394,0.241,0.752155,0,3132,0,0.029028,1,0,15600f9e500bea7332d728a5f02163d4988dba8a64d93c9f35343485409f3d4b,15600f9e500bea7332d728a5f02163d4988dba8a64d93c9f35343485409f3d4b,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0_lp.gurobi.log"
R.1,LP,"OPTIMAL",0,251.987,0.269,0.815647,0,3979,0,0.0293008,1,0,af40174128798b2beed2ebc9a1ff56fc245098d20d2fd864f7085abe2f4f3c88,af40174128798b2beed2ebc9a1ff56fc245098d20d2fd864f7085abe2f4f3c88,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.1_lp.gurobi.log"
R.0.0,LP,"OPTIMAL",0,251.555,0.27,0.839842,0,3569,0,0.0293008,1,0,09a058fdbe18f974c9d0fa8110e9e6c72f6ccbd3479b7202ef35ca097ecadfc6,09a058fdbe18f974c9d0fa8110e9e6c72f6ccbd3479b7202ef35ca097ecadfc6,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0_lp.gurobi.log"
R.0.1,LP,"OPTIMAL",0,251.119,0.32,0.96246,0,3867,0,0.0293741,1,0,bce4d7a211042eb11e954de410476993f47bd78db51695be748b5558957ac07e,bce4d7a211042eb11e954de410476993f47bd78db51695be748b5558957ac07e,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.1_lp.gurobi.log"
R.0.0.0,LP,"OPTIMAL",0,250.636,0.412,1.25996,0,4229,0,0.0293741,1,0,a66ec0d83ff6775c6324cde9fb0ae6cba1f2b46385ff51fb272b31bd6eea6ba3,a66ec0d83ff6775c6324cde9fb0ae6cba1f2b46385ff51fb272b31bd6eea6ba3,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.0_lp.gurobi.log"
R.0.0.1,LP,"OPTIMAL",0,250.06,0.227,0.686645,0,3072,0,0.0295448,1,0,206014ab49ee7b722a060e3ac5a2dcc435cad255a09082f6e55c9e9cae0ecf1a,206014ab49ee7b722a060e3ac5a2dcc435cad255a09082f6e55c9e9cae0ecf1a,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.1_lp.gurobi.log"
R.0.0.0.0,LP,"INFEASIBLE",0,249.668,0.275,0.804178,0,3027,0,0.0295448,1,0,693bc1ddb9ca3e1350133600db5147ea57e67716e7aaef884985a75a5f0464c6,693bc1ddb9ca3e1350133600db5147ea57e67716e7aaef884985a75a5f0464c6,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.0.0_lp.gurobi.log"
R.0.0.0.1,LP,"OPTIMAL",0,249.23,0.309,0.906152,0,3462,0,0.0298222,1,0,ba6e5204f0d5fddc10de9f18719e818ed01131c5f244bb72225972f2fcd68782,ba6e5204f0d5fddc10de9f18719e818ed01131c5f244bb72225972f2fcd68782,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.0.1_lp.gurobi.log"
R.0.0.1.0,LP,"OPTIMAL",0,248.757,0.208,0.601492,0,2882,0,0.0298222,1,0,14e5d9cc94d8a7d1b4dbe532df11e52a8129650626f0bfc27ef6445c9819687f,14e5d9cc94d8a7d1b4dbe532df11e52a8129650626f0bfc27ef6445c9819687f,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.1.0_lp.gurobi.log"
R.0.0.1.1,LP,"OPTIMAL",0,248.385,0.259,0.774419,0,3009,0,0.0298222,1,0,f7db175a6735caf13698f8bbf36fe365e6b6d2fd5a4062ca288b3279e174c59e,f7db175a6735caf13698f8bbf36fe365e6b6d2fd5a4062ca288b3279e174c59e,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.1.1_lp.gurobi.log"
R.0.0.0.1.0,LP,"OPTIMAL",0,247.962,0.28,0.826741,0,3115,0,0.0298341,1,0,7414a02ca52f308b8ac558ec502d11e1476d9ac8c4f22793fec10e33af04edd3,7414a02ca52f308b8ac558ec502d11e1476d9ac8c4f22793fec10e33af04edd3,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.0.1.0_lp.gurobi.log"
R.0.0.0.1.1,LP,"OPTIMAL",0,247.52,0.355,1.0601,0,3915,0,0.0298341,1,0,b28c1f666f66b68566b1c66b8cde41f6e82396599076b97f6c3e5239bf6bd465,b28c1f666f66b68566b1c66b8cde41f6e82396599076b97f6c3e5239bf6bd465,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.0.1.1_lp.gurobi.log"
R.0.0.1.0.1,LP,"OPTIMAL",0,247.001,0.239,0.715139,0,3392,0,0.0298341,1,0,d01e0dffb49844fa31bff412e547bf3daa21e91ef2a9124a0fc516a0942cb398,d01e0dffb49844fa31bff412e547bf3daa21e91ef2a9124a0fc516a0942cb398,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.1.0.1_lp.gurobi.log"
R.0.0.1.0.0,LP,"OPTIMAL",0,246.597,0.326,0.984667,0,3955,0,0.0298341,1,0,87cfdbe6c8e0a1328d95240403f54eb73048352a689bd6d14dedbef21b7f5ce7,87cfdbe6c8e0a1328d95240403f54eb73048352a689bd6d14dedbef21b7f5ce7,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.1.0.0_lp.gurobi.log"
R.0.0.1.0.0.0,LP,"OPTIMAL",0,246.107,0.317,0.957001,0,3728,0,0.0298341,1,0,4d7dcd92c45aa796902501b6321b50289f4188fc4cdbc83d4c65453800cffa35,4d7dcd92c45aa796902501b6321b50289f4188fc4cdbc83d4c65453800cffa35,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.1.0.0.0_lp.gurobi.log"
R.0.0.1.0.0.1,LP,"OPTIMAL",0,245.625,0.318,0.934622,0,3716,0,0.0298341,1,0,e7ebadedb742a721cfda6c9c475f7fc47e0fdddac4af956a19c88649ac23165a,e7ebadedb742a721cfda6c9c475f7fc47e0fdddac4af956a19c88649ac23165a,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.1.0.0.1_lp.gurobi.log"
R.0.0.0.1.1.1,LP,"OPTIMAL",0,245.145,0.346,1.03228,0,3926,0,0.0298341,1,0,b9f543474d0b3bdd27a75c3aa03389cb00ef3dc1c524df710a02a38bc3328c6b,b9f543474d0b3bdd27a75c3aa03389cb00ef3dc1c524df710a02a38bc3328c6b,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.0.1.1.1_lp.gurobi.log"
R.0.0.0.1.1.0,LP,"OPTIMAL",0,244.636,0.316,0.94349,0,3625,0,0.0298341,1,0,264a19f384e62291d4ba81207034f13ae3c48796986d5a719581b9e6a1a2255a,264a19f384e62291d4ba81207034f13ae3c48796986d5a719581b9e6a1a2255a,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.0.1.1.0_lp.gurobi.log"
R.0.0.1.0.0.0.1,LP,"OPTIMAL",0,244.158,0.275,0.839787,0,3422,0,0.0298341,1,0,1cfbc05fcabe4c74bddb352825a75b59def9dd97a695a0f90f41261307825449,1cfbc05fcabe4c74bddb352825a75b59def9dd97a695a0f90f41261307825449,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed5301__c3_replica__300s\external\native_logs\R.0.0.1.0.0.0.1_lp.gurobi.log"
