telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.204949,lp_complete,L0,0,0.2375,infeasible,0,2.78411,"complete_lp_relaxation"
0.652576,lp_complete,L1,0.2375,0.475,optimal,0.475,2.78411,"complete_lp_relaxation"
0.652619,parent_lp_requeue,L1,0.2375,0.475,open,0.475,2.78411,"selected_leaf_no_longer_controlling"
1.03812,lp_complete,L2,0.475,0.7125,optimal,0.7125,2.78411,"complete_lp_relaxation"
1.03815,parent_lp_requeue,L2,0.475,0.7125,open,0.7125,2.78411,"selected_leaf_no_longer_controlling"
1.25419,lp_complete,L3,0.7125,0.95,infeasible,0.7125,2.78411,"complete_lp_relaxation"
1.72785,native_bound_target_reached,L1,0.2375,0.475,open,2.66222,2.78411,"c6_next_strict_frontier_bound_reached_requeue"
9.39791,native_bound_target_reached,L2,0.475,0.7125,open,2.73494,2.78411,"c6_next_strict_frontier_bound_reached_requeue"
10.0407,atomic_split,L1,0.2375,0.475,replaced,2.73494,2.78411,"current_complete_child_infeasibility"
10.5419,native_bound_target_reached,L1.1,0.35625,0.475,open,2.73507,2.78411,"c6_next_strict_frontier_bound_reached_requeue"
