anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,U_proof_launch,U_anchor_launch,proof_range_lower,proof_range_upper,normalization_source
0,0,0.1366293689664799,1,0,0.1366293689664799,0,0.54651747586591959,0.54651747586591959,0,0.54651747586591959,"proof"
1,0.1366293689664799,0.27325873793295979,1,0.1366293689664799,0.27325873793295979,0,0.54651747586591959,0.54651747586591959,0,0.54651747586591959,"proof"
2,0.27325873793295979,0.40988810689943966,1,0.27325873793295979,0.40988810689943966,0,0.54651747586591959,0.54651747586591959,0,0.54651747586591959,"proof"
3,0.40988810689943966,0.54651747586591959,1,0.40988810689943966,0.54651747586591959,0,0.54651747586591959,0.54651747586591959,0,0.54651747586591959,"proof"
