telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.0251093,initialize,R,0,0.195636
0.555889,lp_complete,R,0.0987259,0.195636
0.555918,atomic_split,R,0.0987259,0.195636
1.12586,lp_complete,R.0,0.0987259,0.195636
1.12589,atomic_split,R.0,0.0987259,0.195636
1.63143,lp_complete,R.1,0.103657,0.195636
1.63145,atomic_split,R.1,0.103657,0.195636
2.33233,lp_complete,R.0.0,0.103657,0.195636
2.33235,atomic_split,R.0.0,0.103657,0.195636
2.83413,lp_complete,R.0.1,0.113908,0.195636
2.83416,atomic_split,R.0.1,0.113908,0.195636
3.17078,lp_complete,R.0.0.0,0.113908,0.195636
3.17081,atomic_split,R.0.0.0,0.113908,0.195636
3.88706,lp_complete,R.0.0.1,0.127181,0.195636
3.88708,atomic_split,R.0.0.1,0.127181,0.195636
4.25009,lp_complete,R.0.0.0.0,0.127181,0.195636
4.25012,atomic_split,R.0.0.0.0,0.127181,0.195636
4.58413,lp_complete,R.0.0.0.1,0.127951,0.195636
4.58416,atomic_split,R.0.0.0.1,0.127951,0.195636
5.05478,lp_complete,R.0.0.1.0,0.127951,0.195636
5.05481,atomic_split,R.0.0.1.0,0.127951,0.195636
5.68008,lp_complete,R.0.0.1.1,0.133151,0.195636
5.68011,atomic_split,R.0.0.1.1,0.133151,0.195636
6.08049,lp_complete,R.0.0.1.0.0,0.133151,0.195636
6.08053,atomic_split,R.0.0.1.0.0,0.133151,0.195636
6.51016,lp_complete,R.0.0.1.0.1,0.133566,0.195636
6.51019,atomic_split,R.0.0.1.0.1,0.133566,0.195636
6.84163,lp_complete,R.0.0.0.1.0,0.133566,0.195636
6.84167,atomic_split,R.0.0.0.1.0,0.133566,0.195636
7.1904,lp_complete,R.0.0.0.1.1,0.134974,0.195636
7.19043,atomic_split,R.0.0.0.1.1,0.134974,0.195636
7.74733,lp_complete,R.0.0.1.1.0,0.134974,0.195636
7.74737,atomic_split,R.0.0.1.1.0,0.134974,0.195636
8.3129,lp_complete,R.0.0.1.1.1,0.136021,0.195636
8.31293,atomic_split,R.0.0.1.1.1,0.136021,0.195636
8.82088,lp_complete,R.0.1.0,0.136021,0.195636
8.82092,atomic_split,R.0.1.0,0.136021,0.195636
9.33474,lp_complete,R.0.1.1,0.13624,0.195636
9.33489,atomic_split,R.0.1.1,0.13624,0.195636
9.68476,lp_complete,R.0.0.1.0.0.1,0.13624,0.195636
9.68479,atomic_split,R.0.0.1.0.0.1,0.13624,0.195636
10.0191,lp_complete,R.0.0.1.0.0.0,0.136515,0.195636
10.0192,atomic_split,R.0.0.1.0.0.0,0.136515,0.195636
10.3708,lp_complete,R.0.0.1.0.1.0,0.136515,0.195636
10.3709,atomic_split,R.0.0.1.0.1.0,0.136515,0.195636
10.7617,lp_complete,R.0.0.1.0.1.1,0.136765,0.195636
10.7617,atomic_split,R.0.0.1.0.1.1,0.136765,0.195636
11.1234,lp_complete,R.0.0.0.1.1.0,0.136765,0.195636
11.1234,atomic_split,R.0.0.0.1.1.0,0.136765,0.195636
11.4532,lp_complete,R.0.0.0.1.1.1,0.137269,0.195636
11.4532,atomic_split,R.0.0.0.1.1.1,0.137269,0.195636
11.9836,lp_complete,R.0.0.1.1.0.1,0.137269,0.195636
11.984,atomic_split,R.0.0.1.1.0.1,0.137269,0.195636
12.5261,lp_complete,R.0.0.1.1.0.0,0.137843,0.195636
12.5261,atomic_split,R.0.0.1.1.0.0,0.137843,0.195636
12.8846,lp_complete,R.0.0.1.0.0.1.0,0.137843,0.195636
12.8846,atomic_split,R.0.0.1.0.0.1.0,0.137843,0.195636
13.2326,lp_complete,R.0.0.1.0.0.1.1,0.138022,0.195636
13.2326,atomic_split,R.0.0.1.0.0.1.1,0.138022,0.195636
13.607,lp_complete,R.0.0.1.0.1.0.1,0.138022,0.195636
13.6071,atomic_split,R.0.0.1.0.1.0.1,0.138022,0.195636
13.9506,lp_complete,R.0.0.1.0.1.0.0,0.138113,0.195636
13.9506,atomic_split,R.0.0.1.0.1.0.0,0.138113,0.195636
14.3067,lp_complete,R.0.0.1.0.0.0.0,0.138113,0.195636
14.3068,atomic_split,R.0.0.1.0.0.0.0,0.138113,0.195636
14.7043,lp_complete,R.0.0.1.0.0.0.1,0.138197,0.195636
14.7043,atomic_split,R.0.0.1.0.0.0.1,0.138197,0.195636
15.1072,lp_complete,R.0.0.1.0.1.1.1,0.138197,0.195636
15.1072,atomic_split,R.0.0.1.0.1.1.1,0.138197,0.195636
15.512,lp_complete,R.0.0.1.0.1.1.0,0.138297,0.195636
15.512,atomic_split,R.0.0.1.0.1.1.0,0.138297,0.195636
16.0533,lp_complete,R.0.1.0.0,0.138297,0.195636
16.0533,atomic_split,R.0.1.0.0,0.138297,0.195636
16.5844,lp_complete,R.0.1.0.1,0.138366,0.195636
16.5845,atomic_split,R.0.1.0.1,0.138366,0.195636
16.8993,lp_complete,R.0.0.0.1.1.1.0,0.138366,0.195636
16.8994,atomic_split,R.0.0.0.1.1.1.0,0.138366,0.195636
17.2265,lp_complete,R.0.0.0.1.1.1.1,0.13841,0.195636
17.2267,atomic_split,R.0.0.0.1.1.1.1,0.13841,0.195636
17.651,lp_complete,R.0.0.1.1.0.0.0,0.13841,0.195636
17.6511,atomic_split,R.0.0.1.1.0.0.0,0.13841,0.195636
18.2273,lp_complete,R.0.0.1.1.0.0.1,0.138477,0.195636
18.2274,atomic_split,R.0.0.1.1.0.0.1,0.138477,0.195636
18.7727,lp_complete,R.0.0.1.1.1.0,0.138477,0.195636
18.7728,atomic_split,R.0.0.1.1.1.0,0.138477,0.195636
19.2747,lp_complete,R.0.0.1.1.1.1,0.138604,0.195636
19.2747,atomic_split,R.0.0.1.1.1.1,0.138604,0.195636
19.63,lp_complete,R.0.0.0.1.1.0.1,0.138604,0.195636
19.6301,atomic_split,R.0.0.0.1.1.0.1,0.138604,0.195636
19.9588,lp_complete,R.0.0.0.1.1.0.0,0.138676,0.195636
19.9588,atomic_split,R.0.0.0.1.1.0.0,0.138676,0.195636
20.2931,lp_complete,R.0.0.1.0.0.1.1.1,0.138676,0.195636
20.2931,atomic_split,R.0.0.1.0.0.1.1.1,0.138676,0.195636
20.6235,lp_complete,R.0.0.1.0.0.1.1.0,0.138771,0.195636
20.6236,atomic_split,R.0.0.1.0.0.1.1.0,0.138771,0.195636
20.984,lp_complete,R.0.0.1.0.1.0.0.0,0.138771,0.195636
20.9841,atomic_split,R.0.0.1.0.1.0.0.0,0.138771,0.195636
21.3613,lp_complete,R.0.0.1.0.1.0.0.1,0.138782,0.195636
21.3613,atomic_split,R.0.0.1.0.1.0.0.1,0.138782,0.195636
21.6578,lp_complete,R.0.0.1.0.0.1.0.0,0.138782,0.195636
21.6579,atomic_split,R.0.0.1.0.0.1.0.0,0.138782,0.195636
21.9934,lp_complete,R.0.0.1.0.0.1.0.1,0.138864,0.195636
21.9934,atomic_split,R.0.0.1.0.0.1.0.1,0.138864,0.195636
22.4046,lp_complete,R.0.0.1.0.1.0.1.1,0.138864,0.195636
22.4046,atomic_split,R.0.0.1.0.1.0.1.1,0.138864,0.195636
22.8554,lp_complete,R.0.0.1.0.1.0.1.0,0.138914,0.195636
22.8554,atomic_split,R.0.0.1.0.1.0.1.0,0.138914,0.195636
23.1877,lp_complete,R.0.0.1.0.0.0.1.0,0.138914,0.195636
23.1878,atomic_split,R.0.0.1.0.0.0.1.0,0.138914,0.195636
23.5276,lp_complete,R.0.0.1.0.0.0.1.1,0.138953,0.195636
23.5276,atomic_split,R.0.0.1.0.0.0.1.1,0.138953,0.195636
23.9265,lp_complete,R.0.0.1.0.1.1.0.0,0.138953,0.195636
23.9266,atomic_split,R.0.0.1.0.1.1.0.0,0.138953,0.195636
24.3426,lp_complete,R.0.0.1.0.1.1.0.1,0.139025,0.195636
24.3426,atomic_split,R.0.0.1.0.1.1.0.1,0.139025,0.195636
24.8886,lp_complete,R.0.0.1.1.0.1.0,0.139025,0.195636
24.8887,atomic_split,R.0.0.1.1.0.1.0,0.139025,0.195636
25.4133,lp_complete,R.0.0.1.1.0.1.1,0.139039,0.195636
25.4133,atomic_split,R.0.0.1.1.0.1.1,0.139039,0.195636
25.7612,lp_complete,R.0.0.1.0.1.1.1.0,0.139039,0.195636
25.7612,atomic_split,R.0.0.1.0.1.1.1.0,0.139039,0.195636
26.1707,lp_complete,R.0.0.1.0.1.1.1.1,0.139043,0.195636
26.1708,atomic_split,R.0.0.1.0.1.1.1.1,0.139043,0.195636
26.5253,lp_complete,R.0.0.1.0.0.0.0.1,0.139043,0.195636
26.5253,atomic_split,R.0.0.1.0.0.0.0.1,0.139043,0.195636
26.839,lp_complete,R.0.0.1.0.0.0.0.0,0.139096,0.195636
