vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,30,20,27,23,28,0]",20,2477.7153254591367,1080.0,3557.7153254591367,3600.0,0.9882542570719824,0
1,True,"[0,49,43,34,17,0]",20,2492.8433615409735,1080.0,3572.8433615409735,3600.0,0.9924564893169371,0
2,True,"[0,24,40,50,44,42,39,32,0]",20,2019.019895904964,1560.0,3579.019895904964,3600.0,0.9941721933069344,0
3,True,"[0,18,12,4,3,1,2,6,0]",20,2343.2307761708425,1200.0,3543.2307761708425,3600.0,0.9842307711585674,0
4,True,"[0,38,33,26,22,31,21,0]",20,2276.737930908977,1320.0,3596.737930908977,3600.0,0.999093869696938,1
5,True,"[0,15,16,11,8,5,10,0]",20,2138.757705929814,1440.0,3578.757705929814,3600.0,0.9940993627582817,0
6,True,"[0,37,45,48,47,41,29,0]",20,2254.9135649631817,1320.0,3574.9135649631817,3600.0,0.993031545823106,1
