telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.0893021,lp_complete,L0,0,0.225,infeasible,0,1.83985,"complete_lp_relaxation"
0.195599,lp_complete,L1,0.225,0.45,optimal,0.45,1.83985,"complete_lp_relaxation"
0.195626,parent_lp_requeue,L1,0.225,0.45,open,0.45,1.83985,"selected_leaf_no_longer_controlling"
0.299089,lp_complete,L2,0.45,0.675,optimal,0.675,1.83985,"complete_lp_relaxation"
0.299162,parent_lp_requeue,L2,0.45,0.675,open,0.675,1.83985,"selected_leaf_no_longer_controlling"
0.363683,lp_complete,L3,0.675,0.9,infeasible,0.675,1.83985,"complete_lp_relaxation"
9.36614,native_bound_target_reached,L1,0.225,0.45,open,1.80241,1.83985,"c6_next_strict_frontier_bound_reached_requeue"
9.54396,native_bound_target_reached,L2,0.45,0.675,open,1.80263,1.83985,"c6_next_strict_frontier_bound_reached_requeue"
9.75681,atomic_split,L1,0.225,0.45,replaced,1.80263,1.83985,"current_complete_child_infeasibility"
18.8304,native_bound_target_reached,L1.1,0.3375,0.45,open,1.81753,1.83985,"c6_next_strict_frontier_bound_reached_requeue"
19.0354,atomic_split,L2,0.45,0.675,replaced,1.81753,1.83985,"current_complete_child_infeasibility"
19.3663,native_bound_target_reached,L2.0,0.45,0.5625,open,1.81758,1.83985,"c6_next_strict_frontier_bound_reached_requeue"
23.4107,terminal_mip_complete,L1.1,0.3375,0.45,"OPTIMAL",1.81985,1.83985,"native_terminal_mip_optimal"
23.6171,atomic_split,L2.0,0.45,0.5625,replaced,1.81985,1.83985,"current_complete_child_infeasibility"
26.3568,terminal_mip_complete,L2.0.0,0.45,0.50625,"INFEASIBLE",1.83985,1.83985,"native_terminal_mip_infeasible"
