event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.01399993896484375,0.024484848979982324,false,1e+100,true,0,0,0,0,3,1,MIP
1,0.016999959945678711,0.027786369187930642,true,0.49369605386254833,true,0,0,0,4.9406564584124654e-324,3,1,MIP
2,0.026000022888183594,0.045670623323397809,true,0.49369605386254833,true,0.19694030481110877,0,0,4.9406564584124654e-324,3,1,MIP
3,0.065999984741210938,0.097498216906905202,true,0.49369605386254833,true,0.22685270814067368,0,0,4.9406564584124654e-324,3,1,MIP
4,0.069999933242797852,0.10101392084361646,true,0.49369605386254833,true,0.23227400656677119,0,0,4.9406564584124654e-324,3,1,MIP
5,0.096999883651733398,0.13630473384505731,true,0.49369605386254833,true,0.23444495060010184,0,0,4.9406564584124654e-324,3,1,MIP
6,0.10400009155273438,0.14386188736681904,true,0.47686529208679324,true,0.23552874199677257,0,0,9.8813129168249309e-324,3,1,MIP
7,0.15000009536743164,0.19027319134103185,true,0.47686529208679324,true,0.24008261630044914,0,0,9.8813129168249309e-324,3,1,MIP
8,0.15400004386901855,0.19392780285187528,true,0.47686529208679324,true,0.24013167508175057,0,0,9.8813129168249309e-324,3,1,MIP
9,0.15599989891052246,0.19634828803559293,true,0.47686529208679324,true,0.24060165525564828,0,0,9.8813129168249309e-324,3,1,MIP
10,0.1940000057220459,0.23313853386677835,true,0.47686529208679324,true,0.24279237884362781,0,0,9.8813129168249309e-324,3,1,MIP
11,0.19899988174438477,0.23940355114097867,true,0.47686529208679324,true,0.24302348379505603,0,0,9.8813129168249309e-324,3,1,MIP
12,0.20099997520446777,0.24152554533675025,true,0.47686529208679324,true,0.24310230532147623,0,0,9.8813129168249309e-324,3,1,MIP
13,0.2219998836517334,0.26345392560275016,true,0.47686529208679324,true,0.24351149189218319,0,0,9.8813129168249309e-324,3,1,MIP
14,0.22399997711181641,0.26491454501762612,true,0.47686529208679324,true,0.24366114332852423,0,0,9.8813129168249309e-324,3,1,MIP
15,0.24499988555908203,0.28597854697824193,true,0.47686529208679324,true,0.24410861304691944,0,0,9.8813129168249309e-324,3,1,MIP
16,0.24799990653991699,0.28949386179269748,true,0.47686529208679324,true,0.24417302912382044,0,0,9.8813129168249309e-324,3,1,MIP
17,0.25,0.29131538524196032,true,0.47686529208679324,true,0.24421166191198926,0,0,9.8813129168249309e-324,3,1,MIP
18,0.26999998092651367,0.31075113962402695,true,0.47686529208679324,true,0.2442914473325962,0,0,9.8813129168249309e-324,3,1,MIP
19,0.27099990844726562,0.31166589164962105,true,0.47686529208679324,true,0.24443374592395686,0,0,9.8813129168249309e-324,3,1,MIP
20,0.29200005531311035,0.33314083536763817,true,0.47686529208679324,true,0.24453562176780061,0,0,9.8813129168249309e-324,3,1,MIP
21,0.32999992370605469,0.36761088063653952,true,0.47686529208679324,true,0.24496169304644799,0,0,9.8813129168249309e-324,3,1,MIP
22,0.34399986267089844,0.38796924960646173,true,0.41154774322197629,true,0.24496169304644799,0,0,1.4821969375237396e-323,3,1,MIP
23,0.35899996757507324,0.40647706822356766,true,0.41154774322197629,true,0.24532853469918539,2,4,1.4821969375237396e-323,3,1,MIP
24,0.46399998664855957,0.56117879165021123,true,0.41154774322197629,true,0.26649353368270456,99,87,1.4821969375237396e-323,3,1,MIP
25,0.49000000953674316,0.5985062536362884,true,0.41032270086732969,true,0.26649353368270456,126,112,1.9762625833649862e-323,3,1,MIP
26,0.5130000114440918,0.63102980235036144,true,0.41032270086732969,true,0.26735077999616463,182,150,1.9762625833649862e-323,3,1,MIP
27,0.61400008201599121,0.73467284863013593,true,0.40225052060302363,true,0.26735077999616463,219,167,4.9406564584124654e-323,3,1,MIP
28,0.64299988746643066,0.7761410890388335,true,0.40225052060302363,true,0.26891405738922886,265,201,4.9406564584124654e-323,3,1,MIP
29,0.68899989128112793,0.84794261988339636,true,0.40225052060302363,true,0.27250394423115432,327,255,4.9406564584124654e-323,3,1,MIP
30,0.72399997711181641,0.90588042925392043,true,0.40225052060302363,true,0.27520092772626131,373,291,4.9406564584124654e-323,3,1,MIP
31,0.76399993896484375,0.96603150919168546,true,0.40225052060302363,true,0.27640617999826883,439,346,4.9406564584124654e-323,3,1,MIP
32,0.80099987983703613,1.0144927388792555,true,0.40225052060302363,true,0.27692095991207316,503,385,4.9406564584124654e-323,3,1,MIP
33,0.85199999809265137,1.0960460432814323,true,0.40225052060302363,true,0.27744031707658767,581,449,4.9406564584124654e-323,3,1,MIP
34,0.96199989318847656,1.2637784775015279,true,0.40225052060302363,true,0.27744031707658767,584,451,4.9406564584124654e-323,3,1,MIP
35,1.0820000171661377,1.4144082421995103,true,0.40225052060302363,true,0.27744031707658767,585,451,4.9406564584124654e-323,3,1,MIP
36,1.1909999847412109,1.5492149992542663,true,0.40225052060302363,true,0.27744031707658767,591,455,4.9406564584124654e-323,3,1,MIP
37,1.3169999122619629,1.6929047301723494,true,0.40225052060302363,true,0.27744031707658767,596,459,4.9406564584124654e-323,3,1,MIP
38,1.437000036239624,1.8302643868094501,true,0.40225052060302363,true,0.27744031707658767,598,460,4.9406564584124654e-323,3,1,MIP
39,1.5739998817443848,2.0437576637125892,true,0.40225052060302363,true,0.27744031707658767,600,461,4.9406564584124654e-323,3,1,MIP
40,1.6659998893737793,2.195590471425922,true,0.40110018983648349,true,0.27744031707658767,605,443,5.434722104253712e-323,3,1,MIP
41,1.6979999542236328,2.2250237324203597,true,0.39651938575633161,true,0.27832169303624898,606,380,6.9169190417774516e-323,3,1,MIP
42,1.7049999237060547,2.2358210927939033,true,0.39651938575633161,true,0.27939156013148098,607,381,6.9169190417774516e-323,3,1,MIP
43,1.7269999980926514,2.2757879525941069,true,0.39651938575633161,true,0.28043118519745619,610,383,6.9169190417774516e-323,3,1,MIP
44,1.7319998741149902,2.2862975677371562,true,0.39651938575633161,true,0.28103316509519366,611,384,6.9169190417774516e-323,3,1,MIP
45,1.7400000095367432,2.2996455799666036,true,0.39651938575633161,true,0.2814893316144827,612,384,6.9169190417774516e-323,3,1,MIP
46,1.75,2.3186167299613683,true,0.39651938575633161,true,0.28155530255540495,613,385,6.9169190417774516e-323,3,1,MIP
47,1.7679998874664307,2.3387142303292108,true,0.39651938575633161,true,0.28458641129419637,614,386,6.9169190417774516e-323,3,1,MIP
48,1.7990000247955322,2.3910623620043339,true,0.39640687403382735,true,0.28458641129419637,619,370,7.4109846876186982e-323,3,1,MIP
49,1.8380000591278076,2.4574155266426043,true,0.39521108423724799,true,0.28458641129419637,628,358,7.9050503334599447e-323,3,1,MIP
50,1.9479999542236328,2.6299159642731964,true,0.39521108423724799,true,0.28458641129419637,668,365,7.9050503334599447e-323,3,1,MIP
51,1.9570000171661377,2.6474990351326717,true,0.39521108423724799,true,0.2846360401771465,669,365,7.9050503334599447e-323,3,1,MIP
52,2.0580000877380371,2.82544465567099,true,0.39521108423724799,true,0.2846360401771465,685,376,7.9050503334599447e-323,3,1,MIP
53,2.1749999523162842,2.9702302097952158,true,0.39327212844592285,true,0.2846360401771465,699,360,8.3991159793011913e-323,3,1,MIP
54,2.2739999294281006,3.0677085016350931,true,0.388572562027026,true,0.2846360401771465,701,313,9.8813129168249309e-323,3,1,MIP
55,2.2999999523162842,3.115788020775601,true,0.388572562027026,true,0.28949904278064681,721,308,9.8813129168249309e-323,3,1,MIP
56,2.4000000953674316,3.2912872663829535,true,0.388572562027026,true,0.28949904278064681,744,323,9.8813129168249309e-323,3,1,MIP
57,2.4609999656677246,3.3954317933863791,true,0.388572562027026,true,0.28987236915968767,784,334,9.8813129168249309e-323,3,1,MIP
58,2.5199999809265137,3.4960014181317525,true,0.38566075876192302,true,0.28987236915968767,820,331,1.0375378562666177e-322,3,1,MIP
59,2.5209999084472656,3.4972934194463927,true,0.38512138238333488,true,0.28987236915968767,823,314,1.0869444208507424e-322,3,1,MIP
60,2.5399999618530273,3.5306786201303755,true,0.38512138238333488,true,0.29036708321252058,826,314,1.0869444208507424e-322,3,1,MIP
61,2.6419999599456787,3.7055309523731141,true,0.38512138238333488,true,0.29036708321252058,869,336,1.0869444208507424e-322,3,1,MIP
62,2.6579999923706055,3.7340891630788851,true,0.38512138238333488,true,0.29045104626095275,874,333,1.0869444208507424e-322,3,1,MIP
63,2.7590000629425049,3.9084437575747595,true,0.38512138238333488,true,0.29045104626095275,917,353,1.0869444208507424e-322,3,1,MIP
64,2.7799999713897705,3.943403823024862,true,0.38512138238333488,true,0.29053305698794585,933,348,1.0869444208507424e-322,3,1,MIP
