leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,278.784,0.125,0.31171,0,1151,0,0.0278626,6678ee2003f7f9925da4d0835cb528ed98e40b16897e6d633276ffc796e132f6,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,278.507,0.124,0.355512,0,1864,0,0.0282914,c6d2064c1c76a0f17666c43b565e10356dd85c33edeecd8bb04660b8fc21c70a,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s\external\native_logs\L1_lp.gurobi.log"
L1.0,LP,"OPTIMAL",0,278.232,0.148,0.421343,0,2426,0,0.0302452,549c1fc84a8c994e5e135fb5cbe46590a99e468c7999f9d157c38e486d89f126,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,277.935,0.14,0.406406,0,2184,0,0.0319868,99099310f1663d0c0e08fa5bc70988b9372ed30492d74d6b5a6a127332216e10,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s\external\native_logs\L1.1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,277.642,0.12,0.354802,0,2168,0,0.0319868,58f76e6481a48a663225d4025429a56691ffb3df3b9531c7407619e48dcfa74c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s\external\native_logs\L2_lp.gurobi.log"
L2.0,LP,"OPTIMAL",0,277.366,0.136,0.389478,0,2145,0,0.0337,4dcd42d3012a382fd80c8b918237d3b8ecd02ba7ea1dfff4bbce9e6965d20b58,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,277.079,0.142,0.44369,0,2503,0,0.0354301,1a827f690c2659b52ba0889a9913883ae9edc2c25397db71e6ab1f14ccbf5955,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s\external\native_logs\L2.1_lp.gurobi.log"
L2.0.0,LP,"OPTIMAL",0,276.787,0.148,0.432798,0,2333,0,0.0356147,0017767231c17b5c0275e16cd780f64f2603402a0d6ef24bcd075ecc61dc2309,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s\external\native_logs\L2.0.0_lp.gurobi.log"
L2.0.1,LP,"OPTIMAL",0,276.487,0.149,0.427359,0,2311,0,0.0374905,cad4406f4ec4b9d2c5aeb6d68d4a3c02c41c2109097f6675c2f6f8ef1de34f45,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s\external\native_logs\L2.0.1_lp.gurobi.log"
L3,LP,"OPTIMAL",0,276.185,0.118,0.334124,0,2088,0,0.0374905,ebf7e68c02859124715770c676520abc8a723bb435662a2ecefb053e90bc8b09,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s\external\native_logs\L3_lp.gurobi.log"
