interval_id,parent_id,depth,gamma_L,gamma_U,status,closed,split,children,time_limit_used,runtime_seconds,certificate_basis,solver_status
2,root,0,0.475,0.7125,interval_unresolved_timeout,false,false,0,78.0257597,78.2813401,interval_exact_cutoff_mip_timeout,"time limit exceeded, no integer solution"
3,root,0,0.7125,0.95,skipped_budget_exhausted,false,false,0,0,0,budget_exhausted,not_run
