run_id,event_sequence,elapsed_wall_seconds,remaining_wall_seconds,cutoff,global_lb_before,global_lb_after,controlling_set,selected_leaf_id,gamma_L,gamma_U,leaf_bound_before,leaf_bound_after,competing_minimum_bound,action_type,tie_round,selection_position,attempt_number,requested_quantum,effective_native_time_limit,actual_solver_time,solver_status,solver_final_best_bound,checkpoint_best_bound,checkpoint_acceptance_status,checkpoint_rejection_reason,leaf_status_after,model_fingerprint,parent_id,child_ids,finalization_source,native_time_limit_param_id,native_time_limit_set_rc
official__moderate_seed3301__tailored_controlling_scheduler_static__900s,0,51.4306,848.569,0.0491526,0,0.0122881,0,0,0,0.0122881,0,0.0491526,0,exact_solve,0,0,0,30,30,1.92699,integer infeasible,1e+75,0,not_seen,not_seen,fathomed,6f76345b2512aea7,root,none,cplex_solver_final,1039,0
official__moderate_seed3301__tailored_controlling_scheduler_static__900s,1,81.7142,818.286,0.0491526,0.0122881,0.0245763,1,1,0.0122881,0.0245763,0.0122881,0.0449673,0.0122881,exact_solve,0,0,0,30,30,30.2732,"time limit exceeded, no integer solution",0.0449673,0,not_seen,not_seen,open,b3b400df77a2aeb3,root,none,cplex_time_limit_with_valid_best_bound,1039,0
official__moderate_seed3301__tailored_controlling_scheduler_static__900s,2,111.831,788.169,0.0491526,0.0245763,0.0368644,2,2,0.0245763,0.0368644,0.0245763,0.0482943,0.0245763,exact_solve,0,0,0,30,30,30.1076,"time limit exceeded, no integer solution",0.0482943,0,not_seen,not_seen,open,0981ff597531c88d,root,none,cplex_time_limit_with_valid_best_bound,1039,0
official__moderate_seed3301__tailored_controlling_scheduler_static__900s,3,112.342,787.658,0.0491526,0.0368644,0.0449673,3,3,0.0368644,0.0491526,0.0368644,0.0491526,0.0368644,exact_solve,0,0,0,30,30,0.502511,integer infeasible,1e+75,0,not_seen,not_seen,fathomed,73c3b53dd6db45e5,root,none,cplex_solver_final,1039,0
official__moderate_seed3301__tailored_controlling_scheduler_static__900s,4,172.493,727.507,0.0491526,0.0449673,0.0449673,1,1,0.0122881,0.0245763,0.0449673,0.0449673,0.0449673,exact_solve,0,0,1,60,60,60.1409,"time limit exceeded, no integer solution",0.0449673,0,not_seen,not_seen,open,b3b400df77a2aeb3,root,none,cplex_time_limit_with_valid_best_bound,1039,0
official__moderate_seed3301__tailored_controlling_scheduler_static__900s,5,292.65,607.35,0.0491526,0.0449673,0.0457549,1,1,0.0122881,0.0245763,0.0449673,0.0457549,0.0449673,exact_solve,1,0,2,120,120,120.148,"time limit exceeded, no integer solution",0.0457549,0,not_seen,not_seen,open,b3b400df77a2aeb3,root,none,cplex_time_limit_with_valid_best_bound,1039,0
official__moderate_seed3301__tailored_controlling_scheduler_static__900s,6,532.88,367.12,0.0491526,0.0457549,0.0471987,1,1,0.0122881,0.0245763,0.0457549,0.0471987,0.0457549,exact_solve,0,0,3,240,240,240.221,"time limit exceeded, no integer solution",0.0471987,0,not_seen,not_seen,open,b3b400df77a2aeb3,root,none,cplex_time_limit_with_valid_best_bound,1039,0
official__moderate_seed3301__tailored_controlling_scheduler_static__900s,7,882.158,17.842,0.0491526,0.0471987,0.0476936,1,1,0.0122881,0.0245763,0.0471987,0.0476936,0.0471987,exact_solve,0,0,4,480,349.12,349.27,"time limit exceeded, no integer solution",0.0476936,0,not_seen,not_seen,open,b3b400df77a2aeb3,root,none,cplex_time_limit_with_valid_best_bound,1039,0
