run_id,event_sequence,elapsed_wall_seconds,global_LB,verified_UB,gap,controlling_set,event_source
official__V12_M2__tailored_controlling_scheduler_static__300s,0,64.446,0.569949,0.718504,0.206756,3,solver_final_merge
official__V12_M2__tailored_controlling_scheduler_static__300s,1,64.9941,0.656361,0.718504,0.0864892,2,solver_final_merge
official__V12_M2__tailored_controlling_scheduler_static__300s,2,125.282,0.667407,0.718504,0.0711163,2,solver_final_merge
official__V12_M2__tailored_controlling_scheduler_static__300s,3,245.471,0.691672,0.718504,0.0373448,2,solver_final_merge
official__V12_M2__tailored_controlling_scheduler_static__300s,4,294.2,0.691672,0.718504,0.0373444,2,solver_final_merge
