leaf_id,attempt,time_limit_seconds,solver_runtime_seconds,work,nodes,simplex_iterations,barrier_iterations,cumulative_runtime,cumulative_work,cumulative_nodes,cumulative_simplex_iterations,cumulative_barrier_iterations,optimize_return_code
L0,0,30,0.249,0.456503,1,437,0,0.249,0.456503,1,437,0,0
L1,0,30,0.216,0.428986,1,753,0,0.216,0.428986,1,753,0,0
L2,0,30,21.759,33.4382,3196,80515,0,21.759,33.4382,3196,80515,0,0
L3,0,30,0.234,0.457654,1,720,0,0.234,0.457654,1,720,0,0
