variant_name,time_limit_seconds,interval_id,pricing_calls,pricing_time_seconds,pricing_engine,final_pricing_engine,labels_generated,labels_kept,labels_expanded,labels_pruned_duration,labels_pruned_load,labels_pruned_station,labels_pruned_support,labels_pruned_reduced_cost,dominance_prunes,operation_dp_prunes,negative_columns_found,columns_inserted,best_reduced_cost,remaining_negative_rc,closure_status
baseline_moderate_seed3301_1200,1200,2,1,1174.4064473,exact-label,exact-label,676710554,0,676710554,1993259952,0,0,0,0,0,501623266,0,0,0.00469307183545,0,not_run
