leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,presolve_observed,root_relaxation_observed,model_sha256,row_signature,native_log
R.0.0.0.0.1.0.0,LP,"OPTIMAL",0,75.008,0.132,0.36807,0,1797,0,0.0297158,1,0,7734fb2b2babe65606c2490a1d4fcb7f1728716cd3810e38336856633f599fe1,7734fb2b2babe65606c2490a1d4fcb7f1728716cd3810e38336856633f599fe1,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.0.0_lp.gurobi.log"
R.0.0.0.0.1.0.1,LP,"OPTIMAL",0,74.7119,0.133,0.376963,0,1606,0,0.0297158,1,0,7c987c5193c6edb55b9fcaf6135e0da56db1cfe3b4d1ff80fc56ddb9a050a26e,7c987c5193c6edb55b9fcaf6135e0da56db1cfe3b4d1ff80fc56ddb9a050a26e,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.0.1_lp.gurobi.log"
R.0.0.0.0.1.1.1,LP,"OPTIMAL",0,74.4181,0.131,0.379882,0,1591,0,0.0297158,1,0,17674df7f45a08db9096de2650ed1e0d87a9156daa97359ea9b4bd1700c9c5dd,17674df7f45a08db9096de2650ed1e0d87a9156daa97359ea9b4bd1700c9c5dd,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.1.1_lp.gurobi.log"
R.0.0.0.0.1.1.0,LP,"OPTIMAL",0,74.123,0.136,0.37423,0,1852,0,0.0297158,1,0,d13d0c7d862071cad8389dc27458e3f6896ed1d30a53c6bb24173d3bd9abfec4,d13d0c7d862071cad8389dc27458e3f6896ed1d30a53c6bb24173d3bd9abfec4,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.1.0_lp.gurobi.log"
R.0.0.0.0.1.0.0.0,LP,"OPTIMAL",0,73.8228,0.119,0.319095,0,1620,0,0.0297158,1,0,2c40328493c180764fca438255d671844932a0203356451ab55e385160aa1c89,2c40328493c180764fca438255d671844932a0203356451ab55e385160aa1c89,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.0.0.0_lp.gurobi.log"
R.0.0.0.0.1.0.0.0,MIP,"INFEASIBLE",0,73.6666,0.00699997,0.0157108,0,0,0,0.0297158,1,0,2c40328493c180764fca438255d671844932a0203356451ab55e385160aa1c89,2c40328493c180764fca438255d671844932a0203356451ab55e385160aa1c89,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.0.0.0_terminal_mip.gurobi.log"
R.0.0.0.0.1.0.0.1,LP,"OPTIMAL",0,73.4979,0.149,0.418398,0,1776,0,0.0297158,1,0,89b890624dde0df54d069f48013aab3ae9e534e636132a8e71a9f56df7e483ae,89b890624dde0df54d069f48013aab3ae9e534e636132a8e71a9f56df7e483ae,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.0.0.1_lp.gurobi.log"
R.0.0.0.0.1.0.0.1,MIP,"INFEASIBLE",0,73.3113,0.0079999,0.0158015,0,0,0,0.0297158,1,0,89b890624dde0df54d069f48013aab3ae9e534e636132a8e71a9f56df7e483ae,89b890624dde0df54d069f48013aab3ae9e534e636132a8e71a9f56df7e483ae,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.0.0.1_terminal_mip.gurobi.log"
R.0.0.0.0.1.0.1.0,LP,"OPTIMAL",0,73.1413,0.15,0.419604,0,1983,0,0.0297158,1,0,a008cd332f70e7c95c7830fcdb3bdf75cd1e04712004415efa9e7a86a35c65a9,a008cd332f70e7c95c7830fcdb3bdf75cd1e04712004415efa9e7a86a35c65a9,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.0.1.0_lp.gurobi.log"
R.0.0.0.0.1.0.1.0,MIP,"INFEASIBLE",0,72.9561,0.0079999,0.0157305,0,0,0,0.0297158,1,0,a008cd332f70e7c95c7830fcdb3bdf75cd1e04712004415efa9e7a86a35c65a9,a008cd332f70e7c95c7830fcdb3bdf75cd1e04712004415efa9e7a86a35c65a9,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.0.1.0_terminal_mip.gurobi.log"
R.0.0.0.0.1.0.1.1,LP,"OPTIMAL",0,72.7856,0.146,0.400019,0,1800,0,0.0297158,1,0,7fa5e7894fe9c2e52b5386d58afaefa1df5aa51e968be79f7f15dd7911807e6a,7fa5e7894fe9c2e52b5386d58afaefa1df5aa51e968be79f7f15dd7911807e6a,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.0.1.1_lp.gurobi.log"
R.0.0.0.0.1.0.1.1,MIP,"INFEASIBLE",0,72.6053,0.0079999,0.0157587,0,0,0,0.0297158,1,0,7fa5e7894fe9c2e52b5386d58afaefa1df5aa51e968be79f7f15dd7911807e6a,7fa5e7894fe9c2e52b5386d58afaefa1df5aa51e968be79f7f15dd7911807e6a,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.0.1.1_terminal_mip.gurobi.log"
R.0.0.0.0.1.1.0.0,LP,"OPTIMAL",0,72.4342,0.137,0.366163,0,1639,0,0.0297158,1,0,921ce046ccd13a428c2562319824a191b711e225b0a5c4f9b8fe80a637920d4d,921ce046ccd13a428c2562319824a191b711e225b0a5c4f9b8fe80a637920d4d,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.1.0.0_lp.gurobi.log"
R.0.0.0.0.1.1.0.0,MIP,"INFEASIBLE",0,72.2638,0.00699997,0.0158417,0,0,0,0.0297158,1,0,921ce046ccd13a428c2562319824a191b711e225b0a5c4f9b8fe80a637920d4d,921ce046ccd13a428c2562319824a191b711e225b0a5c4f9b8fe80a637920d4d,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.1.0.0_terminal_mip.gurobi.log"
R.0.0.0.0.1.1.0.1,LP,"OPTIMAL",0,72.0943,0.128,0.34636,0,1528,0,0.0297158,1,0,6bcd9777f53eea7f57d68b8d370f7653166aefce82f9ccc93aa498729a46d67a,6bcd9777f53eea7f57d68b8d370f7653166aefce82f9ccc93aa498729a46d67a,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.1.0.1_lp.gurobi.log"
R.0.0.0.0.1.1.0.1,MIP,"INFEASIBLE",0,71.9322,0.00800014,0.0158835,0,0,0,0.0297158,1,0,6bcd9777f53eea7f57d68b8d370f7653166aefce82f9ccc93aa498729a46d67a,6bcd9777f53eea7f57d68b8d370f7653166aefce82f9ccc93aa498729a46d67a,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.1.0.1_terminal_mip.gurobi.log"
R.0.0.0.0.1.1.1.1,LP,"OPTIMAL",0,71.762,0.143,0.39963,0,1621,0,0.0297158,1,0,bafeb7d38d9677f31d610cdb0d0d7afaeac5ba6c6e25c468eb44ef05da7b71c3,bafeb7d38d9677f31d610cdb0d0d7afaeac5ba6c6e25c468eb44ef05da7b71c3,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.1.1.1_lp.gurobi.log"
R.0.0.0.0.1.1.1.1,MIP,"INFEASIBLE",0,71.5833,0.00699997,0.0159346,0,0,0,0.0297158,1,0,bafeb7d38d9677f31d610cdb0d0d7afaeac5ba6c6e25c468eb44ef05da7b71c3,bafeb7d38d9677f31d610cdb0d0d7afaeac5ba6c6e25c468eb44ef05da7b71c3,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.1.1.1_terminal_mip.gurobi.log"
R.0.0.0.0.1.1.1.0,LP,"OPTIMAL",0,71.4091,0.147,0.416062,0,1647,0,0.0297158,1,0,69117d94e5d50703b8ff3ac395967bbf1f46204d4d640b6c71eb063ee9e8b3a0,69117d94e5d50703b8ff3ac395967bbf1f46204d4d640b6c71eb063ee9e8b3a0,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.1.1.0_lp.gurobi.log"
R.0.0.0.0.1.1.1.0,MIP,"INFEASIBLE",0,71.2264,0.0079999,0.0159234,0,0,0,0.0297158,1,0,69117d94e5d50703b8ff3ac395967bbf1f46204d4d640b6c71eb063ee9e8b3a0,69117d94e5d50703b8ff3ac395967bbf1f46204d4d640b6c71eb063ee9e8b3a0,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.0.1.1.1.0_terminal_mip.gurobi.log"
R.0.0.0.1.1,LP,"OPTIMAL",0,71.055,0.149,0.427879,0,2038,0,0.0297158,1,0,1b3c3f8c8189993a8e9274f7e932a635dcf069f2bfb5cb440201540426ab9e51,1b3c3f8c8189993a8e9274f7e932a635dcf069f2bfb5cb440201540426ab9e51,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.1_lp.gurobi.log"
R.0.0.0.1.0,LP,"OPTIMAL",0,70.7439,0.144,0.401163,0,1693,0,0.0297158,1,0,87f66d593f036645dfa634266e53e9bc8056ad2058704dd9a8f304decc491d91,87f66d593f036645dfa634266e53e9bc8056ad2058704dd9a8f304decc491d91,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0_lp.gurobi.log"
R.0.0.0.1.0.0,LP,"OPTIMAL",0,70.4368,0.153,0.443475,0,1751,0,0.0297158,1,0,eff761860988820aac3336a5ad3cbefe36f355a6cb1d2e4745b41eb5f6a78fd9,eff761860988820aac3336a5ad3cbefe36f355a6cb1d2e4745b41eb5f6a78fd9,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.0_lp.gurobi.log"
R.0.0.0.1.0.1,LP,"OPTIMAL",0,70.1211,0.154,0.446298,0,1829,0,0.0297158,1,0,0b27a8ac83b1f3f2a22f773219d01425a84f3aa81f780e67a5137588c99e1803,0b27a8ac83b1f3f2a22f773219d01425a84f3aa81f780e67a5137588c99e1803,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.1_lp.gurobi.log"
R.0.0.0.1.0.0.0,LP,"OPTIMAL",0,69.802,0.135,0.380525,0,1546,0,0.0297158,1,0,6fa6039f7dbd0960357a6a58249a95031b45c71cf59f7205a2f1a91db9b2d39b,6fa6039f7dbd0960357a6a58249a95031b45c71cf59f7205a2f1a91db9b2d39b,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.0.0_lp.gurobi.log"
R.0.0.0.1.0.0.1,LP,"OPTIMAL",0,69.5052,0.152,0.433782,0,1659,0,0.0297158,1,0,e7b0a7184889cfcfd6ce7e3a7f7c3fab1e937d29c01f840a8105413c81a1a943,e7b0a7184889cfcfd6ce7e3a7f7c3fab1e937d29c01f840a8105413c81a1a943,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.0.1_lp.gurobi.log"
R.0.0.0.1.0.0.0.0,LP,"OPTIMAL",0,69.1832,0.16,0.456396,0,1925,0,0.0297158,1,0,d09e284a8e8377a0184a30863441bfe14fe01c7b0a690f488870b3beabd1d5ed,d09e284a8e8377a0184a30863441bfe14fe01c7b0a690f488870b3beabd1d5ed,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.0.0.0_lp.gurobi.log"
R.0.0.0.1.0.0.0.0,MIP,"INFEASIBLE",0,68.9894,0.00699997,0.0159617,0,0,0,0.0297158,1,0,d09e284a8e8377a0184a30863441bfe14fe01c7b0a690f488870b3beabd1d5ed,d09e284a8e8377a0184a30863441bfe14fe01c7b0a690f488870b3beabd1d5ed,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.0.0.0_terminal_mip.gurobi.log"
R.0.0.0.1.0.0.0.1,LP,"OPTIMAL",0,68.8197,0.146,0.417712,0,1730,0,0.0297158,1,0,dc877f94eecf17d0e72a0202cd9b71c93dc22b14a77e2118a96082c90a700429,dc877f94eecf17d0e72a0202cd9b71c93dc22b14a77e2118a96082c90a700429,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.0.0.1_lp.gurobi.log"
R.0.0.0.1.0.0.0.1,MIP,"INFEASIBLE",0,68.6391,0.00699997,0.0160131,0,0,0,0.0297158,1,0,dc877f94eecf17d0e72a0202cd9b71c93dc22b14a77e2118a96082c90a700429,dc877f94eecf17d0e72a0202cd9b71c93dc22b14a77e2118a96082c90a700429,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.0.0.1_terminal_mip.gurobi.log"
R.0.0.0.1.0.0.1.0,LP,"OPTIMAL",0,68.4712,0.15,0.434712,0,1773,0,0.0297158,1,0,6f5fffef2813244fb278582783495579048303c232ca78167b641823ec0030a0,6f5fffef2813244fb278582783495579048303c232ca78167b641823ec0030a0,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.0.1.0_lp.gurobi.log"
R.0.0.0.1.0.0.1.0,MIP,"INFEASIBLE",0,68.2867,0.00699997,0.0160188,0,0,0,0.0297158,1,0,6f5fffef2813244fb278582783495579048303c232ca78167b641823ec0030a0,6f5fffef2813244fb278582783495579048303c232ca78167b641823ec0030a0,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.0.1.0_terminal_mip.gurobi.log"
R.0.0.0.1.0.0.1.1,LP,"OPTIMAL",0,68.1197,0.143,0.399159,0,1534,0,0.0297158,1,0,351e8bb0b1c46c69ac326456174d222345b38df4b5d53525e7b09edbe24107a7,351e8bb0b1c46c69ac326456174d222345b38df4b5d53525e7b09edbe24107a7,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.0.1.1_lp.gurobi.log"
R.0.0.0.1.0.0.1.1,MIP,"INFEASIBLE",0,67.9407,0.0079999,0.0159565,0,0,0,0.0297158,1,0,351e8bb0b1c46c69ac326456174d222345b38df4b5d53525e7b09edbe24107a7,351e8bb0b1c46c69ac326456174d222345b38df4b5d53525e7b09edbe24107a7,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.0.1.1_terminal_mip.gurobi.log"
R.0.0.0.1.0.1.0,LP,"OPTIMAL",0,67.7739,0.142,0.402457,0,1612,0,0.0297158,1,0,32c0679626c4dd56968a5ef2f0612cf03c42080ddda8a8c6e8ab2c9d3fb305f0,32c0679626c4dd56968a5ef2f0612cf03c42080ddda8a8c6e8ab2c9d3fb305f0,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.1.0_lp.gurobi.log"
R.0.0.0.1.0.1.1,LP,"OPTIMAL",0,67.4677,0.141,0.403162,0,1695,0,0.0297158,1,0,a4791d0f533d4c0222ddcadb3ae2d56f3107ff141d47c6ac552d195763054d7a,a4791d0f533d4c0222ddcadb3ae2d56f3107ff141d47c6ac552d195763054d7a,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.1.1_lp.gurobi.log"
R.0.0.0.1.0.1.0.0,LP,"OPTIMAL",0,67.1645,0.148,0.435028,0,1796,0,0.0297158,1,0,ece959c6e745e5b9bd6ae74e1e545325e04b2045a1779df9e60892758d013cd4,ece959c6e745e5b9bd6ae74e1e545325e04b2045a1779df9e60892758d013cd4,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.1.0.0_lp.gurobi.log"
R.0.0.0.1.0.1.0.0,MIP,"INFEASIBLE",0,66.9831,0.0079999,0.0158877,0,0,0,0.0297158,1,0,ece959c6e745e5b9bd6ae74e1e545325e04b2045a1779df9e60892758d013cd4,ece959c6e745e5b9bd6ae74e1e545325e04b2045a1779df9e60892758d013cd4,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.1.0.0_terminal_mip.gurobi.log"
R.0.0.0.1.0.1.0.1,LP,"OPTIMAL",0,66.8147,0.142,0.397397,0,1593,0,0.0297158,1,0,852724c43fc4d00f89ebe90b486c6b2712c3cfd1d936e98e05c027463caf0725,852724c43fc4d00f89ebe90b486c6b2712c3cfd1d936e98e05c027463caf0725,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.1.0.1_lp.gurobi.log"
R.0.0.0.1.0.1.0.1,MIP,"INFEASIBLE",0,66.6383,0.0079999,0.0158681,0,0,0,0.0297158,1,0,852724c43fc4d00f89ebe90b486c6b2712c3cfd1d936e98e05c027463caf0725,852724c43fc4d00f89ebe90b486c6b2712c3cfd1d936e98e05c027463caf0725,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.1.0.1_terminal_mip.gurobi.log"
R.0.0.0.1.0.1.1.0,LP,"OPTIMAL",0,66.4697,0.135,0.381733,0,1644,0,0.0297158,1,0,16359bb098cbd83da2a48782a5ed01795498675a77803f126f709a40f48de3ca,16359bb098cbd83da2a48782a5ed01795498675a77803f126f709a40f48de3ca,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\native_logs\R.0.0.0.1.0.1.1.0_lp.gurobi.log"
