parent_id,depth,phase,eligible,split_point,unconditional,child_lookahead_required,reason
R,0,initial_partition,1,0.0096390255716286514,1,false,"accepted_initial_partition_breakpoint"
R.0,1,initial_partition,1,0.0048195127858143257,1,false,"accepted_initial_partition_breakpoint"
R.1,1,initial_partition,1,0.014458538357442978,1,false,"accepted_initial_partition_breakpoint"
R.0.0,2,adaptive_refinement,1,0.0024097563929071628,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1,2,adaptive_refinement,1,0.007229269178721489,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0,3,adaptive_refinement,1,0.0012048781964535814,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.1,3,adaptive_refinement,1,0.0036146345893607445,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.0,4,adaptive_refinement,1,0.00060243909822679071,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1,4,adaptive_refinement,1,0.0018073172946803722,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.0.1,5,adaptive_refinement,1,0.00090365864734018612,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.0.1.1,6,adaptive_refinement,1,0.0010542684218968839,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.0.1.0,6,adaptive_refinement,1,0.00075304887278348836,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.0.1.0.0,7,adaptive_refinement,1,0.00067774398550513948,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.0.1.0.1,7,adaptive_refinement,1,0.00082835376006183724,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.0.1.1.1,7,adaptive_refinement,1,0.0011295733091752328,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.0.1.1.0,7,adaptive_refinement,1,0.000978963534618535,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.0.1.0.0.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.0.1.0.0.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.0.1.0.1.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.0.1.0.1.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.0.1.1.0.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.0.1.1.0.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.0.1.1.1.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.0.1.1.1.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.1,5,adaptive_refinement,1,0.0021085368437937678,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1.0,5,adaptive_refinement,1,0.0015060977455669767,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1.0.0,6,adaptive_refinement,1,0.001355487971010279,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1.0.1,6,adaptive_refinement,1,0.0016567075201236745,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1.0.0.0,7,adaptive_refinement,1,0.0012801830837319301,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1.0.0.1,7,adaptive_refinement,1,0.0014307928582886278,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1.0.0.0.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.0.0.0.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.0.0.1.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.0.0.1.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.0.1.0,7,adaptive_refinement,1,0.0015814026328453256,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1.0.1.1,7,adaptive_refinement,1,0.0017320124074020234,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1.0.1.0.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.0.1.0.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.0.1.1.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.0.1.1.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.1.1,6,adaptive_refinement,1,0.0022591466183504655,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1.1.0,6,adaptive_refinement,1,0.00195792706923707,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1.1.0.0,7,adaptive_refinement,1,0.0018826221819587211,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1.1.0.1,7,adaptive_refinement,1,0.0020332319565154189,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1.1.0.0.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.1.0.0.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.1.0.1.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.1.0.1.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.1.1.1,7,adaptive_refinement,1,0.0023344515056288144,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1.1.1.0,7,adaptive_refinement,1,0.0021838417310721166,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.0.1.1.1.0.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.1.1.0.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.1.1.1.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.0.1.1.1.1.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.1.1,4,adaptive_refinement,1,0.0042170736875875355,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.1.0,4,adaptive_refinement,1,0.0030121954911339534,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.1.0.0,5,adaptive_refinement,1,0.0027109759420205579,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.1.0.1,5,adaptive_refinement,1,0.003313415040247349,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.1.0.0.0,6,adaptive_refinement,1,0.0025603661674638602,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.1.0.0.1,6,adaptive_refinement,1,0.0028615857165772557,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.1.0.0.0.0,7,adaptive_refinement,1,0.0024850612801855113,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.1.0.0.0.1,7,adaptive_refinement,1,0.0026356710547422091,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.1.0.0.0.0.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.1.0.0.0.0.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.1.0.0.0.1.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.1.0.0.0.1.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.1.0.0.1.0,7,adaptive_refinement,1,0.0027862808292989068,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.1.0.0.1.1,7,adaptive_refinement,1,0.0029368906038556046,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.0.1.0.0.1.0.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.1.0.0.1.0.1,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
R.0.0.1.0.0.1.1.0,8,terminal,0,0,0,false,"terminal_minimum_interval_width"
