vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,9,11,17,19,12,20,16,15,0]",30,1908.8520372223222,1680.0,3588.852037222322,3600.0,0.9969033436728673,0
1,True,"[0,8,14,10,6,5,4,13,7,0]",30,1785.2024794639922,1800.0,3585.202479463992,3600.0,0.9958895776288866,0
