elapsed_seconds,event,leaf_id,gamma_L,gamma_U,attempt,native_status,native_bound,native_bound_available,incumbent,incumbent_available,global_lb,verified_ub,open_leaf_count,failure_reason
0.60348469999999999,attempt,L0,0,0.23749999999999999,0,integer infeasible,1.7493134520506337,1,0,0,0.23749999999999999,1.7493134520506337,1,none
2.7949860000000002,attempt,L1,0.23749999999999999,0.47499999999999998,0,integer infeasible,1.7493134520506337,1,0,0,0.47499999999999998,1.7493134520506337,1,none
33.152844899999998,attempt,L2,0.47499999999999998,0.71249999999999991,0,"time limit exceeded, no integer solution",1.674361253295636,1,0,0,0.71249999999999991,1.7493134520506337,1,none
33.9274524,attempt,L3,0.71249999999999991,0.94999999999999996,0,integer infeasible,1.7493134520506337,1,0,0,1.674361253295636,1.7493134520506337,1,none
94.180539300000007,attempt,L2,0.47499999999999998,0.71249999999999991,1,"time limit exceeded, no integer solution",1.7001637259796041,1,0,0,1.7001637259796041,1.7493134520506337,1,none
94.180581900000007,split,L2,0.47499999999999998,0.71249999999999991,-1,not_run,0,false,0,false,1.7001637259796041,1.7493134520506337,2,none
124.38448870000001,attempt,L2.0,0.47499999999999998,0.59375,0,"time limit exceeded, no integer solution",1.7034242368503703,1,0,0,1.7001637259796041,1.7493134520506337,1,none
134.13365569999999,attempt,L2.1,0.59375,0.71249999999999991,0,integer infeasible,1.7493134520506337,1,0,0,1.7034242368503703,1.7493134520506337,1,none
194.4187326,attempt,L2.0,0.47499999999999998,0.59375,1,"time limit exceeded, no integer solution",1.7071873441213097,1,0,0,1.7071873441213097,1.7493134520506337,1,none
194.41877049999999,split,L2.0,0.47499999999999998,0.59375,-1,not_run,0,false,0,false,1.7071873441213097,1.7493134520506337,2,none
224.61153429999999,attempt,L2.0.0,0.47499999999999998,0.53437500000000004,0,"time limit exceeded, no integer solution",1.7009944819168916,1,0,0,1.7071873441213097,1.7493134520506337,2,none
254.97602470000001,attempt,L2.0.1,0.53437500000000004,0.59375,0,"time limit exceeded, no integer solution",1.7100485008994175,1,0,0,1.7071873441213097,1.7493134520506337,1,none
268.7225416,attempt,L2.0.0,0.47499999999999998,0.53437500000000004,1,"time limit exceeded, no integer solution",1.6674677535680851,1,0,0,1.7071873441213097,1.7493134520506337,1,none
