time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
1.9778922,native_hga_tgbc_initial,0.506422789224,0.181078863457,2.16895950512,0.650861391276,true,3,8,29,29,0,74501aca7e14a9fc,,true,false,true
