run_id,instance,decision_sequence,interval_id,parent_id,depth,gamma_L,gamma_U,B_p,B_L,B_R,U,g_L,g_R,eta,mu,S_AM,eligible_variable_count,excluded_gini_variable_count,invalid_variable_count,per_family_eligible_counts,phi_L,phi_R,left_min_contraction,left_mean_contraction,left_max_contraction,right_min_contraction,right_mean_contraction,right_max_contraction,fixed_left_count,fixed_right_count,gtilde_L,gtilde_R,eta_hat,S_AMF,tau,score_margin,AM_action,AMF_action,rescue_activated,selected_native_target,deterministic_reason,profile_valid,fallback_reason,decision_hash
"stage3_300s__moderate_seed3301__K1-AMF","moderate_seed3301.txt",1,"L0","",0,0,0.04915255266474515,0.029559107138148299,0.033181515548994886,0.044264412577495041,0.04915255266474515,0.18487858125460366,0.75052166906454654,0.18487858125460366,0.4677001251595751,0.086467735592102801,592,1,0,"absolute_deviation=20;drop_movement=60;final_inventory=18;gini_inventory_product=113;inventory_bit=113;pairwise_ratio_difference=190;pickup_movement=57;ratio_penalty_product=1;station_ratio=20",0.095439189189189186,0.0043717144866247809,0,0.095439189189189186,0.5,0,0.0043717144866247809,0.59999999999999998,0,0,0.23886309892565394,0.75052166906454654,0.23886309892565394,0.11171630126353231,0.079149999999999998,0.032566301263532313,"split","split",0,,"amf_or_am_score_reaches_tau",1,"none","071c046ccc6abd6c"
"stage3_300s__moderate_seed3301__K1-AMF","moderate_seed3301.txt",2,"L0.0","L0",1,0,0.024576276332372575,0.044405043752714236,0.037023531980125257,0.040577244234631035,0.04915255266474515,0,0,0,0,0,592,1,0,"absolute_deviation=20;drop_movement=60;final_inventory=18;gini_inventory_product=113;inventory_bit=113;pairwise_ratio_difference=190;pickup_movement=57;ratio_penalty_product=1;station_ratio=20",0.095439189189189186,0.0015976383698497075,0,0.095439189189189186,0.5,0,0.0015976383698497075,0.40000000000000002,0,0,0,0,0,0,0.079149999999999998,-0.079149999999999998,"exact-close","exact-close",0,,"amf_score_below_tau_preserve_am_lifecycle",1,"none","53d832075db300a8"
