telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.0555199,initialize,R,0,0.718504
0.337143,lp_complete,R,0.318536,0.718504
0.337171,atomic_split,R,0.318536,0.718504
0.629766,lp_infeasible,R.0,0.318536,0.718504
0.912016,lp_complete,R.1,0.581281,0.718504
0.912055,atomic_split,R.1,0.581281,0.718504
1.18543,lp_complete,R.1.0,0.581281,0.718504
1.18546,atomic_split,R.1.0,0.581281,0.718504
1.44996,lp_infeasible,R.1.1,0.589563,0.718504
1.72716,lp_complete,R.1.0.0,0.589563,0.718504
1.72719,atomic_split,R.1.0.0,0.589563,0.718504
1.99924,lp_complete,R.1.0.1,0.595217,0.718504
1.99927,atomic_split,R.1.0.1,0.595217,0.718504
2.41626,lp_infeasible,R.1.0.0.0,0.595217,0.718504
2.69214,lp_complete,R.1.0.0.1,0.625983,0.718504
2.69217,atomic_split,R.1.0.0.1,0.625983,0.718504
2.96718,lp_complete,R.1.0.0.1.0,0.625983,0.718504
2.96721,atomic_split,R.1.0.0.1.0,0.625983,0.718504
3.25039,lp_complete,R.1.0.0.1.1,0.633823,0.718504
3.25042,atomic_split,R.1.0.0.1.1,0.633823,0.718504
3.54217,lp_complete,R.1.0.0.1.0.0,0.633823,0.718504
3.5422,atomic_split,R.1.0.0.1.0.0,0.633823,0.718504
3.82134,lp_complete,R.1.0.0.1.0.1,0.640663,0.718504
3.82137,atomic_split,R.1.0.0.1.0.1,0.640663,0.718504
4.10159,lp_complete,R.1.0.0.1.0.0.1,0.640663,0.718504
4.10162,atomic_split,R.1.0.0.1.0.0.1,0.640663,0.718504
4.46665,lp_infeasible,R.1.0.0.1.0.0.0,0.641252,0.718504
4.73834,lp_complete,R.1.0.0.1.0.1.0,0.641252,0.718504
4.73838,atomic_split,R.1.0.0.1.0.1.0,0.641252,0.718504
5.01864,lp_complete,R.1.0.0.1.0.1.1,0.641917,0.718504
5.01867,atomic_split,R.1.0.0.1.0.1.1,0.641917,0.718504
5.29221,lp_complete,R.1.0.0.1.1.0,0.641917,0.718504
5.29224,atomic_split,R.1.0.0.1.1.0,0.641917,0.718504
5.56477,lp_complete,R.1.0.0.1.1.1,0.643543,0.718504
5.5648,atomic_split,R.1.0.0.1.1.1,0.643543,0.718504
5.84292,lp_complete,R.1.0.0.1.1.0.1,0.643543,0.718504
5.84295,atomic_split,R.1.0.0.1.1.0.1,0.643543,0.718504
6.11847,lp_complete,R.1.0.0.1.1.0.0,0.644371,0.718504
6.11862,atomic_split,R.1.0.0.1.1.0.0,0.644371,0.718504
6.39324,lp_complete,R.1.0.0.1.0.0.1.0,0.644371,0.718504
6.39328,atomic_split,R.1.0.0.1.0.0.1.0,0.644371,0.718504
6.66661,lp_complete,R.1.0.0.1.0.0.1.1,0.644628,0.718504
6.66664,atomic_split,R.1.0.0.1.0.0.1.1,0.644628,0.718504
6.94326,lp_complete,R.1.0.0.1.0.1.0.1,0.644628,0.718504
6.9433,atomic_split,R.1.0.0.1.0.1.0.1,0.644628,0.718504
7.21703,lp_complete,R.1.0.0.1.0.1.0.0,0.644964,0.718504
7.21718,atomic_split,R.1.0.0.1.0.1.0.0,0.644964,0.718504
7.50123,lp_complete,R.1.0.0.1.0.1.1.0,0.644964,0.718504
7.50127,atomic_split,R.1.0.0.1.0.1.1.0,0.644964,0.718504
7.7844,lp_complete,R.1.0.0.1.0.1.1.1,0.645853,0.718504
7.78443,atomic_split,R.1.0.0.1.0.1.1.1,0.645853,0.718504
8.05057,lp_complete,R.1.0.0.1.1.0.0.0,0.645853,0.718504
8.05072,atomic_split,R.1.0.0.1.1.0.0.0,0.645853,0.718504
8.32402,lp_complete,R.1.0.0.1.1.0.0.1,0.646145,0.718504
8.32405,atomic_split,R.1.0.0.1.1.0.0.1,0.646145,0.718504
8.70333,lp_infeasible,R.1.0.0.1.0.0.1.0.0,0.646145,0.718504
8.98141,lp_complete,R.1.0.0.1.0.0.1.0.1,0.646226,0.718504
8.98144,atomic_split,R.1.0.0.1.0.0.1.0.1,0.646226,0.718504
9.25872,lp_complete,R.1.0.0.1.0.0.1.1.1,0.646226,0.718504
