time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
0.0181049,native_hga_tgbc_initial,0.72314254012,0.23235993358,3.2718840436,0.43414164038,true,3,7,23,22,1,1d0ad99f424e1932,,true,false,true
