generation,best_fitness,strict_improvement
0,-0.34049247590300769,true
1,-0.34049247590300769,false
2,-0.29965415689248276,true
3,-0.23355585608512303,true
4,-0.23355585608512303,false
5,-0.2293668245642847,true
6,-0.2293668245642847,false
7,-0.20741516469373628,true
8,-0.20741516469373628,false
9,-0.20741516469373628,false
10,-0.20576378603552037,true
11,-0.20576378603552037,false
12,-0.1829304754717169,true
13,-0.1829304754717169,false
14,-0.18070670151186385,true
15,-0.18070670151186385,false
16,-0.18070670151186385,false
17,-0.18070670151186385,false
18,-0.1789871718242419,true
19,-0.1723452763426096,true
20,-0.1723452763426096,false
21,-0.1723452763426096,false
22,-0.1723452763426096,false
23,-0.1723452763426096,false
24,-0.1723452763426096,false
25,-0.1723452763426096,false
26,-0.1723452763426096,false
27,-0.1723452763426096,false
28,-0.1723452763426096,false
29,-0.1723452763426096,false
30,-0.1723452763426096,false
31,-0.1723452763426096,false
32,-0.1723452763426096,false
33,-0.1723452763426096,false
34,-0.1723452763426096,false
35,-0.1723452763426096,false
36,-0.1723452763426096,false
37,-0.1712090837068978,true
38,-0.1712090837068978,false
39,-0.1712090837068978,false
40,-0.1712090837068978,false
41,-0.1712090837068978,false
42,-0.1712090837068978,false
43,-0.1712090837068978,false
44,-0.1712090837068978,false
45,-0.1712090837068978,false
46,-0.1712090837068978,false
47,-0.1712090837068978,false
48,-0.1712090837068978,false
49,-0.1712090837068978,false
50,-0.17111883386446075,true
51,-0.17111883386446075,false
52,-0.17111883386446075,false
53,-0.17111883386446075,false
54,-0.17111883386446075,false
55,-0.17111883386446075,false
56,-0.17111883386446075,false
57,-0.17111883386446075,false
58,-0.17111883386446075,false
59,-0.17111883386446075,false
60,-0.17111883386446075,false
61,-0.17111883386446075,false
62,-0.17111883386446075,false
63,-0.17111883386446075,false
64,-0.17111883386446075,false
65,-0.17111883386446075,false
66,-0.17111883386446075,false
67,-0.17111883386446075,false
68,-0.17111883386446075,false
69,-0.17109834035256555,true
70,-0.17109834035256555,false
71,-0.17109834035256555,false
72,-0.17109834035256555,false
73,-0.17109834035256555,false
74,-0.17109834035256555,false
75,-0.16885733659692587,true
76,-0.16885733659692587,false
77,-0.16885733659692587,false
78,-0.16885733659692587,false
79,-0.16885733659692587,false
80,-0.16885733659692587,false
81,-0.16885733659692587,false
82,-0.16885733659692587,false
83,-0.16885733659692587,false
84,-0.16885733659692587,false
85,-0.16885733659692587,false
86,-0.16885733659692587,false
87,-0.16885733659692587,false
88,-0.16885733659692587,false
89,-0.16885733659692587,false
90,-0.16885733659692587,false
91,-0.16885733659692587,false
92,-0.16885733659692587,false
93,-0.16885733659692587,false
94,-0.16885733659692587,false
95,-0.16885733659692587,false
96,-0.16885733659692587,false
97,-0.16885733659692587,false
98,-0.16885733659692587,false
99,-0.16885733659692587,false
100,-0.16885733659692587,false
101,-0.16885733659692587,false
102,-0.16885733659692587,false
103,-0.16885733659692587,false
104,-0.16885733659692587,false
105,-0.16885733659692587,false
106,-0.16885733659692587,false
107,-0.16885733659692587,false
108,-0.16885733659692587,false
109,-0.16885733659692587,false
110,-0.16885733659692587,false
111,-0.16885733659692587,false
112,-0.16885733659692587,false
113,-0.16885733659692587,false
114,-0.16885733659692587,false
115,-0.16885733659692587,false
116,-0.16885733659692587,false
117,-0.16885733659692587,false
118,-0.16885733659692587,false
119,-0.16885733659692587,false
120,-0.16885733659692587,false
121,-0.16885733659692587,false
122,-0.16885733659692587,false
123,-0.16885733659692587,false
124,-0.16885733659692587,false
125,-0.16885733659692587,false
126,-0.16885733659692587,false
127,-0.16885733659692587,false
128,-0.16885733659692587,false
129,-0.16885733659692587,false
130,-0.16885733659692587,false
131,-0.16885733659692587,false
132,-0.16885733659692587,false
133,-0.16885733659692587,false
134,-0.16885733659692587,false
135,-0.16885733659692587,false
136,-0.16885733659692587,false
137,-0.16885733659692587,false
138,-0.16885733659692587,false
139,-0.16885733659692587,false
140,-0.16885733659692587,false
141,-0.16885733659692587,false
142,-0.16885733659692587,false
143,-0.16885733659692587,false
144,-0.16885733659692587,false
145,-0.16885733659692587,false
146,-0.16885733659692587,false
147,-0.16885733659692587,false
148,-0.16885733659692587,false
149,-0.16885733659692587,false
150,-0.16885733659692587,false
151,-0.16885733659692587,false
152,-0.16885733659692587,false
153,-0.16885733659692587,false
154,-0.16885733659692587,false
155,-0.16885733659692587,false
156,-0.16885733659692587,false
157,-0.16885733659692587,false
158,-0.16885733659692587,false
159,-0.16885733659692587,false
160,-0.16885733659692587,false
161,-0.16885733659692587,false
162,-0.16885733659692587,false
163,-0.16885733659692587,false
164,-0.16885733659692587,false
165,-0.16885733659692587,false
166,-0.16885733659692587,false
167,-0.16885733659692587,false
168,-0.16885733659692587,false
169,-0.16885733659692587,false
170,-0.16885733659692587,false
171,-0.16885733659692587,false
172,-0.16885733659692587,false
173,-0.16885733659692587,false
174,-0.16885733659692587,false
175,-0.16885733659692587,false
176,-0.16885733659692587,false
177,-0.16885733659692587,false
178,-0.16885733659692587,false
179,-0.16885733659692587,false
180,-0.16885733659692587,false
181,-0.16885733659692587,false
182,-0.16885733659692587,false
183,-0.16885733659692587,false
184,-0.16885733659692587,false
185,-0.16885733659692587,false
186,-0.16885733659692587,false
187,-0.16885733659692587,false
188,-0.16885733659692587,false
189,-0.16885733659692587,false
190,-0.16885733659692587,false
191,-0.16885733659692587,false
192,-0.16885733659692587,false
193,-0.16885733659692587,false
194,-0.16885733659692587,false
195,-0.16885733659692587,false
196,-0.16885733659692587,false
197,-0.16885733659692587,false
198,-0.16885733659692587,false
199,-0.16885733659692587,false
200,-0.16885733659692587,false
201,-0.16885733659692587,false
202,-0.16885733659692587,false
203,-0.16885733659692587,false
204,-0.16885733659692587,false
205,-0.16885733659692587,false
206,-0.16885733659692587,false
207,-0.16885733659692587,false
208,-0.16885733659692587,false
209,-0.16885733659692587,false
210,-0.16885733659692587,false
211,-0.16885733659692587,false
212,-0.16885733659692587,false
213,-0.16885733659692587,false
214,-0.16885733659692587,false
215,-0.16885733659692587,false
216,-0.16885733659692587,false
217,-0.16885733659692587,false
218,-0.16885733659692587,false
219,-0.16885733659692587,false
220,-0.16885733659692587,false
221,-0.16885733659692587,false
222,-0.16885733659692587,false
223,-0.16885733659692587,false
224,-0.16885733659692587,false
225,-0.16885733659692587,false
226,-0.16885733659692587,false
227,-0.16885733659692587,false
228,-0.16885733659692587,false
229,-0.16885733659692587,false
230,-0.16885733659692587,false
231,-0.16885733659692587,false
232,-0.16885733659692587,false
233,-0.16885733659692587,false
234,-0.16885733659692587,false
235,-0.16885733659692587,false
236,-0.16885733659692587,false
237,-0.16885733659692587,false
238,-0.16885733659692587,false
239,-0.16885733659692587,false
240,-0.16885733659692587,false
241,-0.16885733659692587,false
242,-0.16885733659692587,false
243,-0.16885733659692587,false
244,-0.16885733659692587,false
245,-0.16885733659692587,false
246,-0.16885733659692587,false
247,-0.16885733659692587,false
248,-0.16885733659692587,false
249,-0.16885733659692587,false
250,-0.16885733659692587,false
251,-0.16885733659692587,false
252,-0.16885733659692587,false
253,-0.16885733659692587,false
254,-0.16885733659692587,false
255,-0.16885733659692587,false
256,-0.16885733659692587,false
257,-0.16885733659692587,false
258,-0.16885733659692587,false
259,-0.16885733659692587,false
260,-0.16885733659692587,false
261,-0.16885733659692587,false
262,-0.16885733659692587,false
263,-0.16885733659692587,false
264,-0.16885733659692587,false
265,-0.16885733659692587,false
266,-0.16885733659692587,false
267,-0.16885733659692587,false
268,-0.16885733659692587,false
269,-0.16885733659692587,false
270,-0.16885733659692587,false
271,-0.16885733659692587,false
272,-0.16885733659692587,false
273,-0.16885733659692587,false
274,-0.16885733659692587,false
275,-0.16885733659692587,false
276,-0.16885733659692587,false
277,-0.16885733659692587,false
278,-0.16885733659692587,false
279,-0.16885733659692587,false
280,-0.16885733659692587,false
281,-0.16885733659692587,false
282,-0.16885733659692587,false
283,-0.16885733659692587,false
284,-0.16885733659692587,false
285,-0.16885733659692587,false
286,-0.16885733659692587,false
287,-0.16885733659692587,false
288,-0.16885733659692587,false
289,-0.16885733659692587,false
290,-0.16885733659692587,false
291,-0.16885733659692587,false
292,-0.16885733659692587,false
293,-0.16885733659692587,false
294,-0.16885733659692587,false
295,-0.16885733659692587,false
296,-0.16885733659692587,false
297,-0.16885733659692587,false
298,-0.16885733659692587,false
299,-0.16885733659692587,false
300,-0.16885733659692587,false
301,-0.16885733659692587,false
302,-0.16885733659692587,false
303,-0.16885733659692587,false
304,-0.16885733659692587,false
305,-0.16885733659692587,false
306,-0.16885733659692587,false
307,-0.16885733659692587,false
308,-0.16885733659692587,false
309,-0.16885733659692587,false
310,-0.16885733659692587,false
311,-0.16885733659692587,false
312,-0.16885733659692587,false
313,-0.16885733659692587,false
314,-0.16885733659692587,false
315,-0.16885733659692587,false
316,-0.16885733659692587,false
317,-0.16885733659692587,false
318,-0.16885733659692587,false
319,-0.16885733659692587,false
320,-0.16885733659692587,false
321,-0.16885733659692587,false
322,-0.16885733659692587,false
323,-0.16885733659692587,false
324,-0.16885733659692587,false
325,-0.16885733659692587,false
326,-0.16885733659692587,false
327,-0.16885733659692587,false
328,-0.16885733659692587,false
329,-0.16885733659692587,false
330,-0.16885733659692587,false
331,-0.16885733659692587,false
332,-0.16885733659692587,false
333,-0.16885733659692587,false
334,-0.16885733659692587,false
335,-0.16885733659692587,false
336,-0.16885733659692587,false
337,-0.16885733659692587,false
338,-0.16885733659692587,false
339,-0.16885733659692587,false
340,-0.16885733659692587,false
341,-0.16885733659692587,false
342,-0.16885733659692587,false
343,-0.16885733659692587,false
344,-0.16885733659692587,false
345,-0.16885733659692587,false
346,-0.16885733659692587,false
347,-0.16885733659692587,false
348,-0.16885733659692587,false
349,-0.16885733659692587,false
350,-0.16885733659692587,false
351,-0.16885733659692587,false
352,-0.16885733659692587,false
353,-0.16885733659692587,false
354,-0.16885733659692587,false
355,-0.16885733659692587,false
356,-0.16885733659692587,false
357,-0.16885733659692587,false
358,-0.16885733659692587,false
359,-0.16885733659692587,false
360,-0.16885733659692587,false
361,-0.16885733659692587,false
362,-0.16885733659692587,false
363,-0.16885733659692587,false
364,-0.16885733659692587,false
365,-0.16885733659692587,false
366,-0.16885733659692587,false
367,-0.16885733659692587,false
368,-0.16885733659692587,false
369,-0.16885733659692587,false
370,-0.16885733659692587,false
371,-0.16885733659692587,false
372,-0.16885733659692587,false
373,-0.16885733659692587,false
374,-0.16885733659692587,false
375,-0.16885733659692587,false
376,-0.16885733659692587,false
377,-0.16885733659692587,false
378,-0.16885733659692587,false
379,-0.16885733659692587,false
380,-0.16885733659692587,false
381,-0.16885733659692587,false
382,-0.16885733659692587,false
383,-0.16885733659692587,false
384,-0.16885733659692587,false
385,-0.16885733659692587,false
386,-0.16885733659692587,false
387,-0.16885733659692587,false
388,-0.16885733659692587,false
389,-0.16885733659692587,false
390,-0.16885733659692587,false
391,-0.16885733659692587,false
392,-0.16885733659692587,false
393,-0.16885733659692587,false
394,-0.16885733659692587,false
395,-0.16885733659692587,false
396,-0.16885733659692587,false
397,-0.16885733659692587,false
398,-0.16885733659692587,false
399,-0.16885733659692587,false
