leaf_id,attempt,time_limit_seconds,solver_runtime_seconds,work,nodes,simplex_iterations,barrier_iterations,cumulative_runtime,cumulative_work,cumulative_nodes,cumulative_simplex_iterations,cumulative_barrier_iterations,optimize_return_code
L0,0,30,13.0764,0,261,0,0,0,0,0,0,0,0
L1,0,30,30.1867,0,566,0,0,0,0,0,0,0,0
L1,1,49.0759,49.1688,0,1217,0,0,0,0,0,0,0,0
