leaf_id,gamma_L,gamma_U,factory_version,factory_signature,canonical_row_signature,model_sha256,global_family_count,interval_family_count,selector_variable_count,contract_valid
R,0,0.68559748310443591,round19_v2_projected_centering,3b61d7763962832e,ceeb227d98f4261b81447fc3b10f36aa8fc8ba1256a8f4bfaa438f519db6b7de,ceeb227d98f4261b81447fc3b10f36aa8fc8ba1256a8f4bfaa438f519db6b7de,6,9,0,1
R.0,0,0.34279874155221796,round19_v2_projected_centering,224a376898deff9e,f03b76affec844b53beeffd62f9042aa0a2f14116ea7bea6e6777bbe68f2cf13,f03b76affec844b53beeffd62f9042aa0a2f14116ea7bea6e6777bbe68f2cf13,6,9,0,1
R.1,0.34279874155221796,0.68559748310443591,round19_v2_projected_centering,fa2af34fc540087b,4866ff3b8b4a97abace6a3429cec4ae1bbbcc2050c6456dd6309b0eb72e64cf6,4866ff3b8b4a97abace6a3429cec4ae1bbbcc2050c6456dd6309b0eb72e64cf6,6,9,0,1
R.0.0,0,0.17139937077610898,round19_v2_projected_centering,eb45da3f4213f5e7,b00b69b3558b720658589a08cfc3395714bf126376056546e6f7cf589b437cc4,b00b69b3558b720658589a08cfc3395714bf126376056546e6f7cf589b437cc4,6,9,0,1
R.0.1,0.17139937077610898,0.34279874155221796,round19_v2_projected_centering,a7c0575f56b4b8e9,f0e45c8c56f2849c8a9c423fdec90254cd5c0951bdaf8c78864cb3956924292d,f0e45c8c56f2849c8a9c423fdec90254cd5c0951bdaf8c78864cb3956924292d,6,9,0,1
R.0.1.0,0.17139937077610898,0.25709905616416345,round19_v2_projected_centering,21da3808e330b266,cf2ffd82e881287923215653e7173b7f818a8812f0bf6d9436f7057fae988c52,cf2ffd82e881287923215653e7173b7f818a8812f0bf6d9436f7057fae988c52,6,9,0,1
R.0.1.1,0.25709905616416345,0.34279874155221796,round19_v2_projected_centering,8f2c29fed26ec726,cdf1a7d0d135614f7f22399b6ff9f8fdc44cb1073803af66c71b2b3fd5f428c7,cdf1a7d0d135614f7f22399b6ff9f8fdc44cb1073803af66c71b2b3fd5f428c7,6,9,0,1
R.0.1.1.0,0.25709905616416345,0.2999488988581907,round19_v2_projected_centering,61eecce1dba4f37c,de696773fd37bc555026259c8ac8fd56ab2bd2a80504bad53044d35de70a2a9e,de696773fd37bc555026259c8ac8fd56ab2bd2a80504bad53044d35de70a2a9e,6,9,0,1
R.0.1.1.1,0.2999488988581907,0.34279874155221796,round19_v2_projected_centering,a458fa1325297cda,8774703e405188a68f010c59749c5ae538976529d53b58bfdf95453669895848,8774703e405188a68f010c59749c5ae538976529d53b58bfdf95453669895848,6,9,0,1
R.0.1.1.0.0,0.25709905616416345,0.27852397751117708,round19_v2_projected_centering,292715a18f03ea98,b8f68de777d54c7bbf82e40418ff27c22d3dd48c4b54e20dbe573a91151a5552,b8f68de777d54c7bbf82e40418ff27c22d3dd48c4b54e20dbe573a91151a5552,6,9,0,1
R.0.1.1.0.1,0.27852397751117708,0.2999488988581907,round19_v2_projected_centering,ca6e7747635cc5e0,6ea9c5192bcc3683424c0e58329eb7f6ef18d4bad87ddf60990661a8c9c7be71,6ea9c5192bcc3683424c0e58329eb7f6ef18d4bad87ddf60990661a8c9c7be71,6,9,0,1
