leaf_id,parent_id,child_index,depth,gamma_L,gamma_U,base_lower_bound,current_lower_bound,cutoff,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,lp_native_status,terminal_mip_started,terminal_native_status,closure_source,model_sha256,row_signature,parent_child_coverage_valid,parent_replaced,lower_bound_sources
R,"",-1,0,0,0.68559748310443591,0,0.36160983596106422,0.68559748310443591,replaced,1,1,0,0.36160983596106422,"OPTIMAL",0,"not_run","",ceeb227d98f4261b81447fc3b10f36aa8fc8ba1256a8f4bfaa438f519db6b7de,ceeb227d98f4261b81447fc3b10f36aa8fc8ba1256a8f4bfaa438f519db6b7de,1,1,"objective_nonnegative_penalty_and_root_gini_floor;complete_optimal_interval_lp_bound"
R.0,"R",0,1,0,0.34279874155221796,0.36160983596106422,0.39035472389790005,0.68559748310443591,replaced,1,1,0,0.39035472389790005,"OPTIMAL",0,"not_run","",f03b76affec844b53beeffd62f9042aa0a2f14116ea7bea6e6777bbe68f2cf13,f03b76affec844b53beeffd62f9042aa0a2f14116ea7bea6e6777bbe68f2cf13,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1,"R",1,1,0.34279874155221796,0.68559748310443591,0.36160983596106422,0.62305459378377903,0.68559748310443591,replaced,1,1,0,0.62305459378377903,"OPTIMAL",0,"not_run","",4866ff3b8b4a97abace6a3429cec4ae1bbbcc2050c6456dd6309b0eb72e64cf6,4866ff3b8b4a97abace6a3429cec4ae1bbbcc2050c6456dd6309b0eb72e64cf6,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0,"R.0",0,2,0,0.17139937077610898,0.39035472389790005,0.68559748310443591,0.68559748310443591,empty,1,0,1,0,"INFEASIBLE",0,"not_run","complete_interval_lp_infeasible",b00b69b3558b720658589a08cfc3395714bf126376056546e6f7cf589b437cc4,b00b69b3558b720658589a08cfc3395714bf126376056546e6f7cf589b437cc4,1,0,"inherited_complete_parent_lp_bound"
R.0.1,"R.0",1,2,0.17139937077610898,0.34279874155221796,0.39035472389790005,0.48661597140378293,0.68559748310443591,replaced,1,1,0,0.48661597140378293,"OPTIMAL",0,"not_run","",f0e45c8c56f2849c8a9c423fdec90254cd5c0951bdaf8c78864cb3956924292d,f0e45c8c56f2849c8a9c423fdec90254cd5c0951bdaf8c78864cb3956924292d,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1.0,"R.1",0,2,0.34279874155221796,0.51419811232832691,0.62305459378377903,0.62305459378377903,0.68559748310443591,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.1.1,"R.1",1,2,0.51419811232832691,0.68559748310443591,0.62305459378377903,0.62305459378377903,0.68559748310443591,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.0.1.0,"R.0.1",0,3,0.17139937077610898,0.25709905616416345,0.48661597140378293,0.68559748310443591,0.68559748310443591,empty,1,0,1,0,"INFEASIBLE",0,"not_run","complete_interval_lp_infeasible",cf2ffd82e881287923215653e7173b7f818a8812f0bf6d9436f7057fae988c52,cf2ffd82e881287923215653e7173b7f818a8812f0bf6d9436f7057fae988c52,1,0,"inherited_complete_parent_lp_bound"
R.0.1.1,"R.0.1",1,3,0.25709905616416345,0.34279874155221796,0.48661597140378293,0.54085406369392131,0.68559748310443591,replaced,1,1,0,0.54085406369392131,"OPTIMAL",0,"not_run","",cdf1a7d0d135614f7f22399b6ff9f8fdc44cb1073803af66c71b2b3fd5f428c7,cdf1a7d0d135614f7f22399b6ff9f8fdc44cb1073803af66c71b2b3fd5f428c7,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1.0,"R.0.1.1",0,4,0.25709905616416345,0.2999488988581907,0.54085406369392131,0.54231877512993165,0.68559748310443591,replaced,1,1,0,0.54231877512993165,"OPTIMAL",0,"not_run","",de696773fd37bc555026259c8ac8fd56ab2bd2a80504bad53044d35de70a2a9e,de696773fd37bc555026259c8ac8fd56ab2bd2a80504bad53044d35de70a2a9e,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1.1,"R.0.1.1",1,4,0.2999488988581907,0.34279874155221796,0.54085406369392131,0.580204751089752,0.68559748310443591,replaced,1,1,0,0.580204751089752,"OPTIMAL",0,"not_run","",8774703e405188a68f010c59749c5ae538976529d53b58bfdf95453669895848,8774703e405188a68f010c59749c5ae538976529d53b58bfdf95453669895848,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1.1.0.0,"R.0.1.1.0",0,5,0.25709905616416345,0.27852397751117708,0.54231877512993165,0.54379133719384065,0.68559748310443591,replaced,1,1,0,0.54379133719384065,"OPTIMAL",0,"not_run","",b8f68de777d54c7bbf82e40418ff27c22d3dd48c4b54e20dbe573a91151a5552,b8f68de777d54c7bbf82e40418ff27c22d3dd48c4b54e20dbe573a91151a5552,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
