parent_id,parent_L,parent_U,left_id,left_L,left_U,right_id,right_L,right_U,exact_coverage,atomic_replacement,tolerance
ROOT,0,0.68559748310443591,R,0,0.68559748310443591,NA,0,0,1,true,9.9999999999999995e-08
R,0,0.68559748310443591,R.0,0,0.34279874155221796,R.1,0.34279874155221796,0.68559748310443591,true,true,9.9999999999999995e-08
R.0,0,0.34279874155221796,R.0.0,0,0.17139937077610898,R.0.1,0.17139937077610898,0.34279874155221796,true,true,9.9999999999999995e-08
R.1,0.34279874155221796,0.68559748310443591,R.1.0,0.34279874155221796,0.51419811232832691,R.1.1,0.51419811232832691,0.68559748310443591,true,true,9.9999999999999995e-08
R.0.1,0.17139937077610898,0.34279874155221796,R.0.1.0,0.17139937077610898,0.25709905616416345,R.0.1.1,0.25709905616416345,0.34279874155221796,true,true,9.9999999999999995e-08
R.0.1.1,0.25709905616416345,0.34279874155221796,R.0.1.1.0,0.25709905616416345,0.2999488988581907,R.0.1.1.1,0.2999488988581907,0.34279874155221796,true,true,9.9999999999999995e-08
R.0.1.1.0,0.25709905616416345,0.2999488988581907,R.0.1.1.0.0,0.25709905616416345,0.27852397751117708,R.0.1.1.0.1,0.27852397751117708,0.2999488988581907,true,true,9.9999999999999995e-08
R.0.1.1.1,0.2999488988581907,0.34279874155221796,R.0.1.1.1.0,0.2999488988581907,0.32137382020520433,R.0.1.1.1.1,0.32137382020520433,0.34279874155221796,true,true,9.9999999999999995e-08
R.0.1.1.0.0,0.25709905616416345,0.27852397751117708,R.0.1.1.0.0.0,0.25709905616416345,0.26781151683767024,R.0.1.1.0.0.1,0.26781151683767024,0.27852397751117708,true,true,9.9999999999999995e-08
R.0.1.1.0.1,0.27852397751117708,0.2999488988581907,R.0.1.1.0.1.0,0.27852397751117708,0.28923643818468392,R.0.1.1.0.1.1,0.28923643818468392,0.2999488988581907,true,true,9.9999999999999995e-08
R.0.1.1.0.0.0,0.25709905616416345,0.26781151683767024,R.0.1.1.0.0.0.0,0.25709905616416345,0.26245528650091687,R.0.1.1.0.0.0.1,0.26245528650091687,0.26781151683767024,true,true,9.9999999999999995e-08
R.0.1.1.0.0.1,0.26781151683767024,0.27852397751117708,R.0.1.1.0.0.1.0,0.26781151683767024,0.27316774717442366,R.0.1.1.0.0.1.1,0.27316774717442366,0.27852397751117708,true,true,9.9999999999999995e-08
R.0.1.1.0.0.1.0,0.26781151683767024,0.27316774717442366,R.0.1.1.0.0.1.0.0,0.26781151683767024,0.27048963200604692,R.0.1.1.0.0.1.0.1,0.27048963200604692,0.27316774717442366,true,true,9.9999999999999995e-08
R.0.1.1.0.0.1.1,0.27316774717442366,0.27852397751117708,R.0.1.1.0.0.1.1.0,0.27316774717442366,0.2758458623428004,R.0.1.1.0.0.1.1.1,0.2758458623428004,0.27852397751117708,true,true,9.9999999999999995e-08
R.0.1.1.0.0.1.0.0,0.26781151683767024,0.27048963200604692,R.0.1.1.0.0.1.0.0.0,0.26781151683767024,0.26915057442185858,R.0.1.1.0.0.1.0.0.1,0.26915057442185858,0.27048963200604692,true,true,9.9999999999999995e-08
R.0.1.1.0.0.1.0.1,0.27048963200604692,0.27316774717442366,R.0.1.1.0.0.1.0.1.0,0.27048963200604692,0.27182868959023532,R.0.1.1.0.0.1.0.1.1,0.27182868959023532,0.27316774717442366,true,true,9.9999999999999995e-08
R.0.1.1.0.0.1.0.1.1,0.27182868959023532,0.27316774717442366,R.0.1.1.0.0.1.0.1.1.0,0.27182868959023532,0.27249821838232946,R.0.1.1.0.0.1.0.1.1.1,0.27249821838232946,0.27316774717442366,true,true,9.9999999999999995e-08
R.0.1.1.0.0.1.0.1.0,0.27048963200604692,0.27182868959023532,R.0.1.1.0.0.1.0.1.0.0,0.27048963200604692,0.27115916079814112,R.0.1.1.0.0.1.0.1.0.1,0.27115916079814112,0.27182868959023532,true,true,9.9999999999999995e-08
