leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,presolve_observed,root_relaxation_observed,model_sha256,row_signature,native_log
R,LP,"OPTIMAL",0,120.455,2.685,8.481,0,8889,0,0.234114,1,0,ceeb227d98f4261b81447fc3b10f36aa8fc8ba1256a8f4bfaa438f519db6b7de,ceeb227d98f4261b81447fc3b10f36aa8fc8ba1256a8f4bfaa438f519db6b7de,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed6102__c3_replica__300s\external\native_logs\R_lp.gurobi.log"
R.0,LP,"OPTIMAL",0,116.105,2.833,8.92271,0,8984,0,0.234114,1,0,f03b76affec844b53beeffd62f9042aa0a2f14116ea7bea6e6777bbe68f2cf13,f03b76affec844b53beeffd62f9042aa0a2f14116ea7bea6e6777bbe68f2cf13,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed6102__c3_replica__300s\external\native_logs\R.0_lp.gurobi.log"
R.1,LP,"OPTIMAL",0,111.602,2.346,7.15489,0,7521,0,0.234169,1,0,4866ff3b8b4a97abace6a3429cec4ae1bbbcc2050c6456dd6309b0eb72e64cf6,4866ff3b8b4a97abace6a3429cec4ae1bbbcc2050c6456dd6309b0eb72e64cf6,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed6102__c3_replica__300s\external\native_logs\R.1_lp.gurobi.log"
R.0.0,LP,"INFEASIBLE",0,107.55,4.886,16.2117,0,11634,0,0.234169,1,0,b00b69b3558b720658589a08cfc3395714bf126376056546e6f7cf589b437cc4,b00b69b3558b720658589a08cfc3395714bf126376056546e6f7cf589b437cc4,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed6102__c3_replica__300s\external\native_logs\R.0.0_lp.gurobi.log"
R.0.1,LP,"OPTIMAL",0,101.022,2.822,8.9177,0,8343,0,0.234169,1,0,f0e45c8c56f2849c8a9c423fdec90254cd5c0951bdaf8c78864cb3956924292d,f0e45c8c56f2849c8a9c423fdec90254cd5c0951bdaf8c78864cb3956924292d,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed6102__c3_replica__300s\external\native_logs\R.0.1_lp.gurobi.log"
R.0.1.0,LP,"INFEASIBLE",0,96.5474,10.49,35.518,0,21598,0,0.234169,1,0,cf2ffd82e881287923215653e7173b7f818a8812f0bf6d9436f7057fae988c52,cf2ffd82e881287923215653e7173b7f818a8812f0bf6d9436f7057fae988c52,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed6102__c3_replica__300s\external\native_logs\R.0.1.0_lp.gurobi.log"
R.0.1.1,LP,"OPTIMAL",0,84.4089,3.139,10.1389,0,9637,0,0.234169,1,0,cdf1a7d0d135614f7f22399b6ff9f8fdc44cb1073803af66c71b2b3fd5f428c7,cdf1a7d0d135614f7f22399b6ff9f8fdc44cb1073803af66c71b2b3fd5f428c7,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed6102__c3_replica__300s\external\native_logs\R.0.1.1_lp.gurobi.log"
R.0.1.1.0,LP,"OPTIMAL",0,79.6167,3.077,9.84547,0,9674,0,0.234169,1,0,de696773fd37bc555026259c8ac8fd56ab2bd2a80504bad53044d35de70a2a9e,de696773fd37bc555026259c8ac8fd56ab2bd2a80504bad53044d35de70a2a9e,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed6102__c3_replica__300s\external\native_logs\R.0.1.1.0_lp.gurobi.log"
R.0.1.1.1,LP,"OPTIMAL",0,74.8892,3.01,9.75317,0,10008,0,0.234169,1,0,8774703e405188a68f010c59749c5ae538976529d53b58bfdf95453669895848,8774703e405188a68f010c59749c5ae538976529d53b58bfdf95453669895848,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed6102__c3_replica__300s\external\native_logs\R.0.1.1.1_lp.gurobi.log"
R.0.1.1.0.0,LP,"OPTIMAL",0,70.2193,3.408,11.0829,0,10624,0,0.234169,1,0,b8f68de777d54c7bbf82e40418ff27c22d3dd48c4b54e20dbe573a91151a5552,b8f68de777d54c7bbf82e40418ff27c22d3dd48c4b54e20dbe573a91151a5552,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed6102__c3_replica__300s\external\native_logs\R.0.1.1.0.0_lp.gurobi.log"
