parent_id,parent_bound,child_id,child_inherited_bound,inheritance_valid,source
R,7.18095,R.0,7.18095,true,"inherited_complete_parent_lp_bound"
R,7.18095,R.1,7.18095,true,"inherited_complete_parent_lp_bound"
R.1,7.39954,R.1.0,7.39954,true,"inherited_complete_parent_lp_bound"
R.1,7.39954,R.1.1,7.39954,true,"inherited_complete_parent_lp_bound"
R.1.0,7.40701,R.1.0.0,7.40701,true,"inherited_complete_parent_lp_bound"
R.1.0,7.40701,R.1.0.1,7.40701,true,"inherited_complete_parent_lp_bound"
R.1.1,7.55572,R.1.1.0,7.55572,true,"inherited_complete_parent_lp_bound"
R.1.1,7.55572,R.1.1.1,7.55572,true,"inherited_complete_parent_lp_bound"
R.1.0.1,7.46156,R.1.0.1.0,7.46156,true,"inherited_complete_parent_lp_bound"
R.1.0.1,7.46156,R.1.0.1.1,7.46156,true,"inherited_complete_parent_lp_bound"
R.1.0.0,7.90989,R.1.0.0.0,7.90989,true,"inherited_complete_parent_lp_bound"
R.1.0.0,7.90989,R.1.0.0.1,7.90989,true,"inherited_complete_parent_lp_bound"
R.1.0.1.1,7.49447,R.1.0.1.1.0,7.49447,true,"inherited_complete_parent_lp_bound"
R.1.0.1.1,7.49447,R.1.0.1.1.1,7.49447,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0,7.46596,R.1.0.1.0.0,7.46596,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0,7.46596,R.1.0.1.0.1,7.46596,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.0,7.63101,R.1.0.1.0.0.0,7.63101,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.0,7.63101,R.1.0.1.0.0.1,7.63101,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1,7.47728,R.1.0.1.0.1.0,7.47728,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1,7.47728,R.1.0.1.0.1.1,7.47728,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.0,7.51238,R.1.0.1.0.1.0.0,7.51238,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.0,7.51238,R.1.0.1.0.1.0.1,7.51238,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.1,7.48387,R.1.0.1.0.1.1.0,7.48387,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.1,7.48387,R.1.0.1.0.1.1.1,7.48387,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.1.0,7.4852,R.1.0.1.0.1.1.0.0,7.4852,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.1.0,7.4852,R.1.0.1.0.1.1.0.1,7.4852,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.1.1,7.48734,R.1.0.1.0.1.1.1.0,7.48734,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.1.1,7.48734,R.1.0.1.0.1.1.1.1,7.48734,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.1.0.1,7.48648,R.1.0.1.0.1.1.0.1.0,7.48648,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.1.0.1,7.48648,R.1.0.1.0.1.1.0.1.1,7.48648,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.1.0.0,7.49031,R.1.0.1.0.1.1.0.0.0,7.49031,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.1.0.0,7.49031,R.1.0.1.0.1.1.0.0.1,7.49031,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.1.0.1.1,7.48714,R.1.0.1.0.1.1.0.1.1.0,7.48714,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.1.0.1.1,7.48714,R.1.0.1.0.1.1.0.1.1.1,7.48714,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.1.0.1.0,7.48801,R.1.0.1.0.1.1.0.1.0.0,7.48801,true,"inherited_complete_parent_lp_bound"
R.1.0.1.0.1.1.0.1.0,7.48801,R.1.0.1.0.1.1.0.1.0.1,7.48801,true,"inherited_complete_parent_lp_bound"
