telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.129187,initialize,R,0,9.82066
3.31658,lp_complete,R,7.18095,9.82066
3.31661,atomic_split,R,7.18095,9.82066
20.7952,lp_infeasible,R.0,7.18095,9.82066
24.8906,lp_complete,R.1,7.39954,9.82066
24.8906,atomic_split,R.1,7.39954,9.82066
28.2559,lp_complete,R.1.0,7.39954,9.82066
28.2559,atomic_split,R.1.0,7.39954,9.82066
31.25,lp_complete,R.1.1,7.40701,9.82066
31.25,atomic_split,R.1.1,7.40701,9.82066
34.9132,lp_complete,R.1.0.1,7.40701,9.82066
34.9133,atomic_split,R.1.0.1,7.40701,9.82066
40.2377,lp_complete,R.1.0.0,7.46156,9.82066
40.2378,atomic_split,R.1.0.0,7.46156,9.82066
43.9792,lp_complete,R.1.0.1.1,7.46156,9.82066
43.9792,atomic_split,R.1.0.1.1,7.46156,9.82066
48.659,lp_complete,R.1.0.1.0,7.46596,9.82066
48.6591,atomic_split,R.1.0.1.0,7.46596,9.82066
52.7737,lp_complete,R.1.0.1.0.0,7.46596,9.82066
52.7737,atomic_split,R.1.0.1.0.0,7.46596,9.82066
56.6374,lp_complete,R.1.0.1.0.1,7.47728,9.82066
56.6374,atomic_split,R.1.0.1.0.1,7.47728,9.82066
60.787,lp_complete,R.1.0.1.0.1.0,7.47728,9.82066
60.7871,atomic_split,R.1.0.1.0.1.0,7.47728,9.82066
64.7367,lp_complete,R.1.0.1.0.1.1,7.48387,9.82066
64.7367,atomic_split,R.1.0.1.0.1.1,7.48387,9.82066
68.9292,lp_complete,R.1.0.1.0.1.1.0,7.48387,9.82066
68.9293,atomic_split,R.1.0.1.0.1.1.0,7.48387,9.82066
72.5606,lp_complete,R.1.0.1.0.1.1.1,7.4852,9.82066
72.5606,atomic_split,R.1.0.1.0.1.1.1,7.4852,9.82066
76.2496,lp_complete,R.1.0.1.0.1.1.0.1,7.4852,9.82066
76.2497,atomic_split,R.1.0.1.0.1.1.0.1,7.4852,9.82066
79.8875,lp_complete,R.1.0.1.0.1.1.0.0,7.48648,9.82066
79.8875,atomic_split,R.1.0.1.0.1.1.0.0,7.48648,9.82066
83.861,lp_complete,R.1.0.1.0.1.1.0.1.1,7.48648,9.82066
83.8611,atomic_split,R.1.0.1.0.1.1.0.1.1,7.48648,9.82066
88.0979,lp_complete,R.1.0.1.0.1.1.0.1.0,7.48714,9.82066
88.0979,atomic_split,R.1.0.1.0.1.1.0.1.0,7.48714,9.82066
91.8747,lp_complete,R.1.0.1.0.1.1.0.1.1.1,7.48714,9.82066
