leaf_id,parent_id,child_index,depth,gamma_L,gamma_U,base_lower_bound,current_lower_bound,cutoff,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,lp_native_status,terminal_mip_started,terminal_native_status,closure_source,model_sha256,row_signature,parent_child_coverage_valid,parent_replaced,lower_bound_sources
R,"",-1,0,0,0.97999999999999998,0,7.1809465514370574,9.8206646653025249,replaced,1,1,0,7.1809465514370574,"OPTIMAL",0,"not_run","",7e8f707c003bc2eb7c2b85e3df3dc449f3f4c7645f68b01afd060657452a0d6f,7e8f707c003bc2eb7c2b85e3df3dc449f3f4c7645f68b01afd060657452a0d6f,1,1,"objective_nonnegative_penalty_and_root_gini_floor;complete_optimal_interval_lp_bound"
R.0,"R",0,1,0,0.48999999999999999,7.1809465514370574,9.8206646653025249,9.8206646653025249,empty,1,0,1,0,"INFEASIBLE",0,"not_run","complete_interval_lp_infeasible",33517f310b221724c18f35bba2a915dda0a757315d0a67088f48653ba81563c6,33517f310b221724c18f35bba2a915dda0a757315d0a67088f48653ba81563c6,1,0,"inherited_complete_parent_lp_bound"
R.1,"R",1,1,0.48999999999999999,0.97999999999999998,7.1809465514370574,7.39953706762644,9.8206646653025249,replaced,1,1,0,7.39953706762644,"OPTIMAL",0,"not_run","",6b1d97a433529a2729e1f435a5f41027f30912d840b3d49a241b67039ea26ae4,6b1d97a433529a2729e1f435a5f41027f30912d840b3d49a241b67039ea26ae4,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1.0,"R.1",0,2,0.48999999999999999,0.73499999999999999,7.39953706762644,7.4070090034849541,9.8206646653025249,replaced,1,1,0,7.4070090034849541,"OPTIMAL",0,"not_run","",4d2f16aa80462eeb73067a1a6ee0e7d1d6e481f40ee3a3dcbcfef5989d15573e,4d2f16aa80462eeb73067a1a6ee0e7d1d6e481f40ee3a3dcbcfef5989d15573e,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1.1,"R.1",1,2,0.73499999999999999,0.97999999999999998,7.39953706762644,7.5557176110501905,9.8206646653025249,replaced,1,1,0,7.5557176110501905,"OPTIMAL",0,"not_run","",ddd1d6078f7ab7a135909b5706e59d881532b14fadd346bdda725c635cdbac46,ddd1d6078f7ab7a135909b5706e59d881532b14fadd346bdda725c635cdbac46,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1.0.0,"R.1.0",0,3,0.48999999999999999,0.61250000000000004,7.4070090034849541,7.9098944098966451,9.8206646653025249,replaced,1,1,0,7.9098944098966451,"OPTIMAL",0,"not_run","",092b0f636251ac4633dd4d156da645cf2f3b14670958cb6042ae5ffd050448fb,092b0f636251ac4633dd4d156da645cf2f3b14670958cb6042ae5ffd050448fb,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1.0.1,"R.1.0",1,3,0.61250000000000004,0.73499999999999999,7.4070090034849541,7.4615556388896929,9.8206646653025249,replaced,1,1,0,7.4615556388896929,"OPTIMAL",0,"not_run","",5a077c6d3a88a41080d1ea8915e1bf77294e95a0e9587d92a69e2d4fce5092c9,5a077c6d3a88a41080d1ea8915e1bf77294e95a0e9587d92a69e2d4fce5092c9,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1.1.0,"R.1.1",0,3,0.73499999999999999,0.85749999999999993,7.5557176110501905,7.5557176110501905,9.8206646653025249,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.1.1.1,"R.1.1",1,3,0.85749999999999993,0.97999999999999998,7.5557176110501905,7.5557176110501905,9.8206646653025249,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.1.0.1.0,"R.1.0.1",0,4,0.61250000000000004,0.67375000000000007,7.4615556388896929,7.4659615677222808,9.8206646653025249,replaced,1,1,0,7.4659615677222808,"OPTIMAL",0,"not_run","",386041eba86a226039906c54c603ffbffc988a39f4c7f74b46f2900ae662b367,386041eba86a226039906c54c603ffbffc988a39f4c7f74b46f2900ae662b367,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
