event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.0125381,0.019332041195820091,false,1e+100,true,0.97460355906616225,0,0,0,3,1,MIP
1,0.014076999999999999,0.020474492857404759,true,5.6019650607075082,true,0.97460355906616225,0,0,4.9406564584124654e-324,3,1,MIP
2,0.016992799999999999,0.025974675427118427,true,5.6019650607075082,true,1.9070995176533581,0,0,4.9406564584124654e-324,3,1,MIP
3,0.036806600000000002,0.048234747591369531,true,5.6019650607075082,true,2.1098531693194427,0,0,4.9406564584124654e-324,3,1,MIP
4,0.040203200000000001,0.051235911573129678,true,2.7656596538086617,true,2.112189110566808,0,0,9.8813129168249309e-324,3,1,MIP
5,0.040940799999999999,0.052144898659289861,true,2.7656596538086617,true,2.1268548989017035,0,0,9.8813129168249309e-324,3,1,MIP
6,0.0526335,0.06459182088998594,true,2.7656596538086617,true,2.1323777534021104,0,0,9.8813129168249309e-324,3,1,MIP
7,0.056044400000000001,0.067505689368047808,true,2.6408653574264562,true,2.1328778001216184,0,0,1.4821969375237396e-323,3,1,MIP
8,0.057545300000000001,0.069095761230642344,true,2.6408653574264562,true,2.1361901306524333,0,0,1.4821969375237396e-323,3,1,MIP
9,0.078243199999999999,0.086272114649188408,true,2.6408653574264562,true,2.1483199174252703,0,0,1.4821969375237396e-323,3,1,MIP
10,0.080413700000000005,0.088234781682770491,true,2.6408653574264562,true,2.1506363644604423,0,0,1.4821969375237396e-323,3,1,MIP
11,0.12117849999999999,0.12476941481118035,true,2.6408653574264562,true,2.15937240010674,0,0,1.4821969375237396e-323,3,1,MIP
12,0.12448149999999999,0.1271929199332392,true,2.6408653574264562,true,2.1593733746441077,0,0,1.4821969375237396e-323,3,1,MIP
13,0.12609999999999999,0.12922582185526726,true,2.6408653574264562,true,2.160038783963302,0,0,1.4821969375237396e-323,3,1,MIP
14,0.1372739,0.14065624862928822,true,2.6408653574264562,true,2.1888317790245719,0,0,1.4821969375237396e-323,3,1,MIP
15,0.14087189999999999,0.14315305057380986,true,2.5986756945815008,true,2.1896215540400519,0,0,1.9762625833649862e-323,3,1,MIP
16,0.1701358,0.17212756809836857,true,2.5986756945815008,true,2.1896528341479402,0,0,1.9762625833649862e-323,3,1,MIP
17,0.179595,0.17956227377999542,true,2.5986756945815008,true,2.1897816709272919,0,0,1.9762625833649862e-323,3,1,MIP
18,0.19582630000000001,0.19289259361838723,true,2.5985076059571584,true,2.1898622509095271,0,2,2.9643938750474793e-323,3,1,MIP
19,0.20579710000000001,0.20891488286146956,true,2.5985076059571584,true,2.1958843451731358,4,6,2.9643938750474793e-323,3,1,MIP
20,0.2164152,0.22103465773387307,true,2.588407823144669,true,2.1958843451731358,14,16,3.4584595208887258e-323,3,1,MIP
21,0.23089419999999999,0.24046552753263747,true,2.5756598928174306,true,2.1958843451731358,29,31,3.9525251667299724e-323,3,1,MIP
22,0.23685020000000001,0.24761186609665611,true,2.5756598928174306,true,2.248599837816128,44,40,3.9525251667299724e-323,3,1,MIP
23,0.2375312,0.24877253997150137,true,2.5756598928174306,true,2.2497449632429056,45,41,3.9525251667299724e-323,3,1,MIP
24,0.25244749999999999,0.2682043265880471,true,2.5252755561779598,true,2.2497449632429056,74,60,4.4465908125712189e-323,3,1,MIP
25,0.2555577,0.27207530416094283,true,2.5084541151539215,true,2.2497449632429056,93,75,4.9406564584124654e-323,3,1,MIP
26,0.2561235,0.27267375053273746,true,2.5060331411146768,true,2.2497449632429056,97,73,5.434722104253712e-323,3,1,MIP
27,0.25628479999999998,0.27282193107643526,true,2.5058572968145989,true,2.2497449632429056,98,71,5.9287877500949585e-323,3,1,MIP
28,0.25825009999999998,0.27556140951984759,true,2.5058572968145989,true,2.2683425092962111,101,72,5.9287877500949585e-323,3,1,MIP
29,0.27148990000000001,0.29402038946831455,true,2.5058572968145989,true,2.2744013427704752,107,71,5.9287877500949585e-323,3,1,MIP
30,0.28990870000000002,0.31714899696843141,true,2.5058572968145989,true,2.2781439246417268,139,87,5.9287877500949585e-323,3,1,MIP
31,0.30076049999999999,0.3331519187202498,true,2.5058572968145989,true,2.2808343408367788,153,89,5.9287877500949585e-323,3,1,MIP
32,0.31475049999999999,0.34464015638081175,true,2.5042186697148581,true,2.2808343408367788,154,83,7.4109846876186982e-323,3,1,MIP
33,0.32165260000000001,0.35324113218785597,true,2.5042186697148581,true,2.2921671027343322,172,91,7.4109846876186982e-323,3,1,MIP
34,0.33496140000000002,0.37032986739130175,true,2.5042186697148581,true,2.2996463353876404,207,107,7.4109846876186982e-323,3,1,MIP
35,0.34281020000000001,0.38070190130256165,true,2.5042186697148581,true,2.304656345687246,230,121,7.4109846876186982e-323,3,1,MIP
36,0.3537035,0.39543836911927693,true,2.5042186697148581,true,2.3075655247881803,253,131,7.4109846876186982e-323,3,1,MIP
37,0.3650873,0.40948591309248955,true,2.5042186697148581,true,2.3083812115959579,281,147,7.4109846876186982e-323,3,1,MIP
38,0.36542760000000002,0.40989477951249087,true,2.5042186697148581,true,2.3096715320951757,282,146,7.4109846876186982e-323,3,1,MIP
39,0.3658516,0.41046295155323204,true,2.5042186697148581,true,2.3108673587887756,283,145,7.4109846876186982e-323,3,1,MIP
40,0.36736289999999999,0.41233832597990028,true,2.5042186697148581,true,2.3281582514707493,284,146,7.4109846876186982e-323,3,1,MIP
41,0.36858150000000001,0.41430387517748263,true,2.5042186697148581,true,2.3305904843446279,285,147,7.4109846876186982e-323,3,1,MIP
42,0.3814669,0.4315317563492993,true,2.5042186697148581,true,2.3342526281271425,319,159,7.4109846876186982e-323,3,1,MIP
43,0.38376830000000001,0.43471801223493994,true,2.5042186697148581,true,2.3423293421648888,322,158,7.4109846876186982e-323,3,1,MIP
44,0.38926870000000002,0.44062217393597208,true,2.5042186697148581,true,2.3437278338772343,325,159,7.4109846876186982e-323,3,1,MIP
45,0.3981922,0.45389791091270643,true,2.5042186697148581,true,2.3472826640681483,339,163,7.4109846876186982e-323,3,1,MIP
46,0.39868890000000001,0.45470818404881375,true,2.5042186697148581,true,2.3501189955844759,340,164,7.4109846876186982e-323,3,1,MIP
47,0.40731260000000002,0.46454329555097079,true,2.5042186697148581,true,2.3502336715008791,362,175,7.4109846876186982e-323,3,1,MIP
48,0.4174136,0.47789940019591376,true,2.5042186697148581,true,2.3530852873657637,385,183,7.4109846876186982e-323,3,1,MIP
49,0.42012440000000001,0.47982744290492368,true,2.5042186697148581,true,2.355677699072904,386,184,7.4109846876186982e-323,3,1,MIP
50,0.42632009999999998,0.48761368443890341,true,2.5042186697148581,true,2.3556812680967103,400,183,7.4109846876186982e-323,3,1,MIP
51,0.42936459999999999,0.49242912164477826,true,2.5042186697148581,true,2.3588792101403331,401,184,7.4109846876186982e-323,3,1,MIP
52,0.4359479,0.50101275401303569,true,2.5042186697148581,true,2.358930224503978,411,184,7.4109846876186982e-323,3,1,MIP
53,0.4372182,0.50177876365631657,true,2.5042186697148581,true,2.3746490484970608,412,185,7.4109846876186982e-323,3,1,MIP
54,0.4511057,0.51996146778338748,true,2.5042186697148581,true,2.375740909565597,435,190,7.4109846876186982e-323,3,1,MIP
55,0.45753529999999998,0.52550631911142032,true,2.5042186697148581,true,2.3757583357239098,436,191,7.4109846876186982e-323,3,1,MIP
56,0.46461570000000002,0.53643854172112693,true,2.4658419691438214,true,2.3757583357239098,454,101,7.9050503334599447e-323,3,1,MIP
57,0.4676826,0.54016115321606317,true,2.4658419691438214,true,2.3774630304712594,458,101,7.9050503334599447e-323,3,1,MIP
58,0.47129880000000002,0.54568823638899433,true,2.4658419691438214,true,2.3775534808907386,463,98,7.9050503334599447e-323,3,1,MIP
59,0.47567520000000002,0.5513952316423284,true,2.4658419691438214,true,2.3775888235683627,470,97,7.9050503334599447e-323,3,1,MIP
60,0.48082560000000002,0.5570748726492335,true,2.4658419691438214,true,2.3785771714186494,479,94,7.9050503334599447e-323,3,1,MIP
61,0.48209990000000003,0.55906020879906348,true,2.4658419691438214,true,2.3804158975807486,480,93,7.9050503334599447e-323,3,1,MIP
62,0.48216829999999999,0.55912422279906349,true,2.4658419691438214,true,2.3805913113820991,481,92,7.9050503334599447e-323,3,1,MIP
63,0.48248370000000002,0.55948402177649614,true,2.4658419691438214,true,2.3855857236329423,482,91,7.9050503334599447e-323,3,1,MIP
64,0.48358830000000003,0.56112371623315804,true,2.4658419691438214,true,2.3857992465776854,483,90,7.9050503334599447e-323,3,1,MIP
65,0.48585840000000002,0.564794659017548,true,2.4658419691438214,true,2.3861182968607642,484,91,7.9050503334599447e-323,3,1,MIP
66,0.48642859999999999,0.56567523171741585,true,2.4658419691438214,true,2.3862631448052305,485,92,7.9050503334599447e-323,3,1,MIP
67,0.49635770000000001,0.57746966210569184,true,2.4658419691438214,true,2.3887906662443656,514,87,7.9050503334599447e-323,3,1,MIP
68,0.49835570000000001,0.57894943911470664,true,2.4658419691438214,true,2.388802733477934,515,88,7.9050503334599447e-323,3,1,MIP
69,0.49861729999999999,0.57924353080876712,true,2.4658419691438214,true,2.3903982767208225,516,89,7.9050503334599447e-323,3,1,MIP
70,0.50158199999999997,0.58308310640416161,true,2.4658419691438214,true,2.3905458637128043,524,87,7.9050503334599447e-323,3,1,MIP
71,0.50415259999999995,0.58641966630614961,true,2.4658419691438214,true,2.3942975982265917,527,88,7.9050503334599447e-323,3,1,MIP
72,0.50615209999999999,0.58860275419255925,true,2.4658419691438214,true,2.3969251444895967,532,85,7.9050503334599447e-323,3,1,MIP
73,0.50679090000000004,0.58930638016241021,true,2.4658419691438214,true,2.397591246408119,535,82,7.9050503334599447e-323,3,1,MIP
74,0.50689479999999998,0.58944625616241031,true,2.4658419691438214,true,2.3976285683835754,536,81,7.9050503334599447e-323,3,1,MIP
75,0.50700299999999998,0.58951766316241028,true,2.4658419691438214,true,2.3978579612350295,537,80,7.9050503334599447e-323,3,1,MIP
76,0.50718289999999999,0.58965262116241024,true,2.4658419691438214,true,2.3980123681677932,538,79,7.9050503334599447e-323,3,1,MIP
77,0.50726329999999997,0.58974892516241029,true,2.4658419691438214,true,2.3980744511845202,539,78,7.9050503334599447e-323,3,1,MIP
78,0.50733479999999997,0.58986985616241028,true,2.4658419691438214,true,2.3982179310012564,540,77,7.9050503334599447e-323,3,1,MIP
79,0.50739659999999998,0.58996511016241027,true,2.4658419691438214,true,2.3983739859807094,541,76,7.9050503334599447e-323,3,1,MIP
80,0.50804709999999997,0.5908063911548046,true,2.4658419691438214,true,2.3991936845265998,542,75,7.9050503334599447e-323,3,1,MIP
81,0.50812809999999997,0.5908911321548046,true,2.4658419691438214,true,2.4018120295822798,543,74,7.9050503334599447e-323,3,1,MIP
82,0.50823600000000002,0.59101954915480459,true,2.4658419691438214,true,2.4028124549396774,544,73,7.9050503334599447e-323,3,1,MIP
83,0.51264719999999997,0.59442273802385626,true,2.4658419691438214,true,2.4028956337899117,545,74,7.9050503334599447e-323,3,1,MIP
84,0.51383820000000002,0.59550759046537349,true,2.4658419691438214,true,2.4029204697295139,546,75,7.9050503334599447e-323,3,1,MIP
85,0.51528269999999998,0.5972861556828637,true,2.4593376173848993,true,2.4029204697295139,553,71,8.3991159793011913e-323,3,1,MIP
86,0.51735260000000005,0.59935248938529728,true,2.4593376173848993,true,2.4038806376522373,557,71,8.3991159793011913e-323,3,1,MIP
87,0.51863879999999996,0.60077691561744562,true,2.4593376173848993,true,2.4063359338888031,565,67,8.3991159793011913e-323,3,1,MIP
88,0.51871279999999997,0.6008746116174456,true,2.4593376173848993,true,2.4076267386182004,566,66,8.3991159793011913e-323,3,1,MIP
89,0.51990930000000002,0.60253971655633776,true,2.4593376173848993,true,2.4164163101908369,567,65,8.3991159793011913e-323,3,1,MIP
90,0.52312570000000003,0.60653264129969375,true,2.4593376173848993,true,2.4166918046873889,568,66,8.3991159793011913e-323,3,1,MIP
91,0.52327360000000001,0.60671014596924366,true,2.4593376173848993,true,2.4176803860218943,569,67,8.3991159793011913e-323,3,1,MIP
92,0.53936969999999995,0.62168398487956966,true,2.4593376173848993,true,2.4180635532837513,594,66,8.3991159793011913e-323,3,1,MIP
93,0.54128989999999999,0.62425832797868575,true,2.4593376173848993,true,2.4204868916753051,595,67,8.3991159793011913e-323,3,1,MIP
94,0.5413557,0.6243301199786857,true,2.4593376173848993,true,2.4207213641160563,596,66,8.3991159793011913e-323,3,1,MIP
95,0.55117309999999997,0.63574762601684376,true,2.4593376173848993,true,2.4207326853332543,618,73,8.3991159793011913e-323,3,1,MIP
96,0.56164720000000001,0.64941784571834216,true,2.4593376173848993,true,2.4207819390705989,635,80,8.3991159793011913e-323,3,1,MIP
97,0.56467909999999999,0.65385834751013161,true,2.4593376173848993,true,2.4282129941912389,638,79,8.3991159793011913e-323,3,1,MIP
98,0.56730659999999999,0.65710433586900507,true,2.4593376173848993,true,2.4295807589642364,641,78,8.3991159793011913e-323,3,1,MIP
99,0.56838659999999996,0.65791554394021612,true,2.4593376173848993,true,2.4297162616649222,642,79,8.3991159793011913e-323,3,1,MIP
100,0.57301279999999999,0.66377781688995052,true,2.4593376173848993,true,2.4301735342320612,654,76,8.3991159793011913e-323,3,1,MIP
101,0.57312189999999996,0.66391050288995046,true,2.4593376173848993,true,2.430466371342543,655,75,8.3991159793011913e-323,3,1,MIP
102,0.57483790000000001,0.66629412143400968,true,2.4593376173848993,true,2.4309603814153196,656,76,8.3991159793011913e-323,3,1,MIP
103,0.5751636,0.66649937920910862,true,2.4593376173848993,true,2.4309763000409306,657,77,8.3991159793011913e-323,3,1,MIP
104,0.58683700000000005,0.67756851872060264,true,2.4593376173848993,true,2.4312792894526862,672,77,8.3991159793011913e-323,3,1,MIP
105,0.5910995,0.68307269537484305,true,2.4593376173848993,true,2.4313025813826705,675,76,8.3991159793011913e-323,3,1,MIP
106,0.59425130000000004,0.68668618456372998,true,2.4593376173848993,true,2.4313190986376316,678,77,8.3991159793011913e-323,3,1,MIP
107,0.60369539999999999,0.69696311138474099,true,2.4593376173848993,true,2.4314451925530745,692,74,8.3991159793011913e-323,3,1,MIP
108,0.60466189999999997,0.69857629809254873,true,2.4593376173848993,true,2.4318194770247992,693,75,8.3991159793011913e-323,3,1,MIP
109,0.60890409999999995,0.70317629354397437,true,2.4593376173848993,true,2.4319411345438411,703,76,8.3991159793011913e-323,3,1,MIP
110,0.61143429999999999,0.70622093289346177,true,2.4593376173848993,true,2.4325012737892622,706,75,8.3991159793011913e-323,3,1,MIP
111,0.61153970000000002,0.7062712888934618,true,2.4593376173848993,true,2.4325648867104461,707,74,8.3991159793011913e-323,3,1,MIP
112,0.613371,0.70813810210946615,true,2.4593376173848993,true,2.4326190826991017,710,73,8.3991159793011913e-323,3,1,MIP
113,0.61348899999999995,0.70828327271068547,true,2.4593376173848993,true,2.4328198808986863,711,74,8.3991159793011913e-323,3,1,MIP
114,0.61545369999999999,0.71086744372817512,true,2.4593376173848993,true,2.4328748973395187,723,74,8.3991159793011913e-323,3,1,MIP
115,0.61687270000000005,0.71276182596680315,true,2.4593376173848993,true,2.4339253638921039,724,75,8.3991159793011913e-323,3,1,MIP
116,0.61704079999999994,0.71297896426567342,true,2.4593376173848993,true,2.4345999805596645,725,76,8.3991159793011913e-323,3,1,MIP
117,0.62119340000000001,0.71833917373477618,true,2.4593376173848993,true,2.434711985977041,739,79,8.3991159793011913e-323,3,1,MIP
118,0.62323899999999999,0.72013998651242284,true,2.4593376173848993,true,2.4350177098112753,742,76,8.3991159793011913e-323,3,1,MIP
119,0.62376569999999998,0.72055743346507217,true,2.4593376173848993,true,2.4355272974926807,743,75,8.3991159793011913e-323,3,1,MIP
120,0.6242046,0.72101171681620657,true,2.4593376173848993,true,2.43593151107209,744,74,8.3991159793011913e-323,3,1,MIP
121,0.62426899999999996,0.7210758868162066,true,2.4593376173848993,true,2.4360351730953376,745,73,8.3991159793011913e-323,3,1,MIP
122,0.62467539999999999,0.72163189143842521,true,2.4593376173848993,true,2.4365691277726098,746,72,8.3991159793011913e-323,3,1,MIP
123,0.62618110000000005,0.72376973412513224,true,2.4593376173848993,true,2.4366332207029848,747,71,8.3991159793011913e-323,3,1,MIP
124,0.63022599999999995,0.72784197913104109,true,2.4593376173848993,true,2.4368869261365198,748,72,8.3991159793011913e-323,3,1,MIP
125,0.63121490000000002,0.7287061026104148,true,2.4593376173848993,true,2.4369493747220332,749,71,8.3991159793011913e-323,3,1,MIP
126,0.63308850000000005,0.73093525363540435,true,2.4593376173848993,true,2.4370758477897256,752,68,8.3991159793011913e-323,3,1,MIP
127,0.63315670000000002,0.73100621463540438,true,2.4593376173848993,true,2.4373627680828052,753,67,8.3991159793011913e-323,3,1,MIP
128,0.63430229999999999,0.73260506851665386,true,2.4593376173848993,true,2.437521225082782,754,68,8.3991159793011913e-323,3,1,MIP
129,0.63654149999999998,0.73510946140447853,true,2.4593376173848993,true,2.4377702053496484,755,69,8.3991159793011913e-323,3,1,MIP
130,0.638853,0.73754417281885021,true,2.4593376173848993,true,2.4380737734721483,760,66,8.3991159793011913e-323,3,1,MIP
131,0.63938459999999997,0.73835944911823737,true,2.4593376173848993,true,2.4383544216555073,761,66,8.3991159793011913e-323,3,1,MIP
132,0.64094949999999995,0.74010875578042601,true,2.4593376173848993,true,2.4388098959471258,767,62,8.3991159793011913e-323,3,1,MIP
133,0.6410072,0.74017934078042602,true,2.4593376173848993,true,2.4389498080134655,768,61,8.3991159793011913e-323,3,1,MIP
134,0.64127100000000004,0.74048523437417546,true,2.4593376173848993,true,2.4390164358918094,769,60,8.3991159793011913e-323,3,1,MIP
135,0.64271670000000003,0.74216655420917033,true,2.4593376173848993,true,2.4391746149095086,770,61,8.3991159793011913e-323,3,1,MIP
136,0.64289529999999995,0.74237318313665002,true,2.4593376173848993,true,2.4391943353394976,771,61,8.3991159793011913e-323,3,1,MIP
137,0.64442580000000005,0.74436357163125888,true,2.4593376173848993,true,2.4398754301533061,775,59,8.3991159793011913e-323,3,1,MIP
138,0.6445767,0.74459171571373628,true,2.4593376173848993,true,2.4405121799425249,776,58,8.3991159793011913e-323,3,1,MIP
139,0.64618279999999995,0.74661640268387464,true,2.4593376173848993,true,2.4406034616309018,779,59,8.3991159793011913e-323,3,1,MIP
140,0.64805710000000005,0.74895842475512364,true,2.4593376173848993,true,2.4408184146754621,786,54,8.3991159793011913e-323,3,1,MIP
141,0.64922409999999997,0.7505002829726185,true,2.4593376173848993,true,2.4410212534175715,787,54,8.3991159793011913e-323,3,1,MIP
142,0.6492966,0.75058037897261842,true,2.4593376173848993,true,2.4410869229993524,788,53,8.3991159793011913e-323,3,1,MIP
143,0.66255379999999997,0.76182867360903916,true,2.4593376173848993,true,2.4411949973458476,790,53,8.3991159793011913e-323,3,1,MIP
144,0.66295150000000003,0.76231341058835678,true,2.4593376173848993,true,2.4414638738954362,791,54,8.3991159793011913e-323,3,1,MIP
145,0.66664639999999997,0.7670090723298868,true,2.4593376173848993,true,2.4415800308548232,809,54,8.3991159793011913e-323,3,1,MIP
146,0.66678990000000005,0.76723620300997863,true,2.4593376173848993,true,2.4418148993595441,810,53,8.3991159793011913e-323,3,1,MIP
147,0.66731910000000005,0.76780715097997665,true,2.4593376173848993,true,2.4423563639145329,812,51,8.3991159793011913e-323,3,1,MIP
148,0.66739289999999996,0.76789763497997665,true,2.4593376173848993,true,2.4438096012845678,813,50,8.3991159793011913e-323,3,1,MIP
149,0.66806980000000005,0.76867869603997308,true,2.4593376173848993,true,2.4449318325416365,814,51,8.3991159793011913e-323,3,1,MIP
150,0.66810460000000005,0.76870990403997297,true,2.4593376173848993,true,2.4466689978595806,815,50,8.3991159793011913e-323,3,1,MIP
151,0.66910429999999999,0.77002158214309224,true,2.4593376173848993,true,2.4467037737584785,818,47,8.3991159793011913e-323,3,1,MIP
152,0.66917910000000003,0.77010138214309232,true,2.4593376173848993,true,2.4467845728955773,819,46,8.3991159793011913e-323,3,1,MIP
153,0.74140740000000005,0.82813365512443726,true,2.4593376173848993,true,2.4469460964446577,820,47,8.3991159793011913e-323,3,1,MIP
154,0.74253899999999995,0.8288422174854515,true,2.4593376173848993,true,2.4473329367576713,821,48,8.3991159793011913e-323,3,1,MIP
155,0.74366679999999996,0.83023230701931361,true,2.4593376173848993,true,2.4477553392606546,831,46,8.3991159793011913e-323,3,1,MIP
156,0.74374399999999996,0.83032540701931357,true,2.4593376173848993,true,2.448470340758806,832,45,8.3991159793011913e-323,3,1,MIP
157,0.74413470000000004,0.83076885265431044,true,2.4593376173848993,true,2.4487962198910567,833,44,8.3991159793011913e-323,3,1,MIP
158,0.74423150000000005,0.83087328065431043,true,2.4593376173848993,true,2.4489464280483606,834,43,8.3991159793011913e-323,3,1,MIP
