phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L1,next_leaf,0.427726,0.530473,0.530473,0.553676,target_reached_requeue,"INTERRUPTED",0.530523,1,0,1,3.919,5.92349,169,"c6_next_strict_frontier_bound_reached_requeue"
1,L2,next_leaf,0.530473,0.530523,0.530523,0.553676,target_reached_requeue,"INTERRUPTED",0.541974,1,0,1,0.221,0.391164,1,"c6_next_strict_frontier_bound_reached_requeue"
