run_id,node_uid,parent_uid,native_depth,gini_generation,relaxation_pass,gamma_L,gamma_U,pre_local_row_relaxation,post_local_row_relaxation,delta_rows_attached,duplicates_omitted,row_factory_seconds,row_api_seconds,status
stage1__tight_T_seed3101__factory_delta__300s,1,0,1,1,1,0,0.053626367066970722,0.0077339630292814808,,1181,261,0.014250499999999999,0.00033859999999999999,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,1,0,1,1,2,0,0.053626367066970722,0.0077339630292814808,0.0077378492799194728,,,0.014250499999999999,0.00033859999999999999,passed
stage1__tight_T_seed3101__factory_delta__300s,3,1,2,2,1,0,0.026813183533485361,0.0077378492799194728,,1181,261,0.0140324,0.00030420000000000002,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,3,1,2,2,2,0,0.026813183533485361,0.0077378492799194728,0.0079331488068200857,,,0.0140324,0.00030420000000000002,passed
stage1__tight_T_seed3101__factory_delta__300s,5,3,3,3,1,0,0.01340659176674268,0.0079331488068195531,,1181,261,0.014145700000000001,0.00031,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,5,3,3,3,2,0,0.01340659176674268,0.0079331488068195531,0.010395383771830018,,,0.014145700000000001,0.00031,passed
stage1__tight_T_seed3101__factory_delta__300s,7,5,4,4,1,0,0.0067032958833713402,0.010395383771830042,,1181,261,0.0143062,0.00031690000000000001,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,7,5,4,4,2,0,0.0067032958833713402,0.010395383771830042,0.019939492206307471,,,0.0143062,0.00031690000000000001,passed
stage1__tight_T_seed3101__factory_delta__300s,8,5,4,4,1,0.0067032958833713402,0.01340659176674268,0.010970421994807219,,636,806,0.0146181,0.0001351,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,8,5,4,4,2,0.0067032958833713402,0.01340659176674268,0.010970421994807219,0.013773718171106567,,,0.0146181,0.0001351,passed
stage1__tight_T_seed3101__factory_delta__300s,11,8,5,5,1,0.0067032958833713402,0.010054943825057011,0.013773718171103042,,1181,261,0.0149242,0.0003367,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,11,8,5,5,2,0.0067032958833713402,0.010054943825057011,0.013773718171103042,0.015421747327208534,,,0.0149242,0.0003367,passed
stage1__tight_T_seed3101__factory_delta__300s,12,8,5,5,1,0.010054943825057011,0.01340659176674268,0.014061363147112272,,251,1191,0.015072199999999999,5.7599999999999997e-05,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,12,8,5,5,2,0.010054943825057011,0.01340659176674268,0.014061363147112272,0.015468490998139623,,,0.015072199999999999,5.7599999999999997e-05,passed
stage1__tight_T_seed3101__factory_delta__300s,15,12,6,6,1,0.010054943825057011,0.011730767795899846,0.015468490998139572,,1181,261,0.014964099999999999,0.00032860000000000002,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,15,12,6,6,2,0.010054943825057011,0.011730767795899846,0.015468490998139572,0.016123740541879674,,,0.014964099999999999,0.00032860000000000002,passed
stage1__tight_T_seed3101__factory_delta__300s,17,15,7,7,1,0.010054943825057011,0.010892855810478427,0.016123740541879688,,1181,261,0.014366800000000001,0.0003324,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,17,15,7,7,2,0.010054943825057011,0.010892855810478427,0.016123740541879688,0.016482690337999248,,,0.014366800000000001,0.0003324,passed
stage1__tight_T_seed3101__factory_delta__300s,19,17,8,8,1,0.010054943825057011,0.01047389981776772,0.016482690337999359,,1181,261,0.014466,0.00033330000000000002,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,19,17,8,8,2,0.010054943825057011,0.01047389981776772,0.016482690337999359,0.016663793206664168,,,0.014466,0.00033330000000000002,passed
stage1__tight_T_seed3101__factory_delta__300s,20,17,8,8,1,0.01047389981776772,0.010892855810478427,0.016507352264568315,,251,1191,0.0146496,5.8499999999999999e-05,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,20,17,8,8,2,0.01047389981776772,0.010892855810478427,0.016507352264568315,0.016676177264561533,,,0.0146496,5.8499999999999999e-05,passed
stage1__tight_T_seed3101__factory_delta__300s,23,20,9,9,1,0.01047389981776772,0.010683377814123074,0.016676177264561567,,1181,261,0.014548999999999999,0.00032069999999999999,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,23,20,9,9,2,0.01047389981776772,0.010683377814123074,0.016676177264561567,0.016766739629847052,,,0.014548999999999999,0.00032069999999999999,passed
stage1__tight_T_seed3101__factory_delta__300s,24,20,9,9,1,0.010683377814123074,0.010892855810478427,0.016688504776104653,,251,1191,0.0145226,5.3999999999999998e-05,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,24,20,9,9,2,0.010683377814123074,0.010892855810478427,0.016688504776104653,0.016772921930422575,,,0.0145226,5.3999999999999998e-05,passed
stage1__tight_T_seed3101__factory_delta__300s,27,24,10,10,1,0.010683377814123074,0.010788116812300751,0.016772921930422617,,1181,261,0.014386599999999999,0.00030929999999999998,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,27,24,10,10,2,0.010683377814123074,0.010788116812300751,0.016772921930422617,0.016818205843567257,,,0.014386599999999999,0.00030929999999999998,passed
stage1__tight_T_seed3101__factory_delta__300s,28,24,10,10,1,0.010788116812300751,0.010892855810478427,0.016779084822981068,,251,1191,0.0144653,5.3999999999999998e-05,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,28,24,10,10,2,0.010788116812300751,0.010892855810478427,0.016779084822981068,0.016821294563458981,,,0.0144653,5.3999999999999998e-05,passed
stage1__tight_T_seed3101__factory_delta__300s,2,0,1,1,1,0.053626367066970722,0.10725273413399999,0.057319702985057577,,1441,2,0.014489,0.0003479,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,2,0,1,1,2,0.053626367066970722,0.10725273413399999,0.057319702985057577,0.057319702985057605,,,0.014489,0.0003479,passed
stage1__tight_T_seed3101__factory_delta__300s,147,2,2,2,1,0.053626367066970722,0.080439550600456086,0.057319702985057605,,1181,262,0.014265399999999999,0.00029619999999999999,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,147,2,2,2,2,0.053626367066970722,0.080439550600456086,0.057319702985057605,0.057319702985057605,,,0.014265399999999999,0.00029619999999999999,passed
stage1__tight_T_seed3101__factory_delta__300s,149,147,3,3,1,0.053626367066970722,0.067032958833713407,0.057319702985057605,,1181,262,0.0143459,0.00029369999999999998,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,149,147,3,3,2,0.053626367066970722,0.067032958833713407,0.057319702985057605,0.057319702985057605,,,0.0143459,0.00029369999999999998,passed
stage1__tight_T_seed3101__factory_delta__300s,151,149,4,4,1,0.053626367066970722,0.060329662950342061,0.057319702985057605,,1181,262,0.014863299999999999,0.00032059999999999999,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,151,149,4,4,2,0.053626367066970722,0.060329662950342061,0.057319702985057605,0.057319702985057605,,,0.014863299999999999,0.00032059999999999999,passed
stage1__tight_T_seed3101__factory_delta__300s,153,151,5,5,1,0.053626367066970722,0.056978015008656388,0.057319702985057605,,1181,262,0.0143196,0.00029290000000000002,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,153,151,5,5,2,0.053626367066970722,0.056978015008656388,0.057319702985057605,0.057319702985057605,,,0.0143196,0.00029290000000000002,passed
stage1__tight_T_seed3101__factory_delta__300s,154,151,5,5,1,0.056978015008656388,0.060329662950342061,0.060671350926743271,,637,806,0.0142919,0.00012850000000000001,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,154,151,5,5,2,0.056978015008656388,0.060329662950342061,0.060671350926743271,0.060671350926743271,,,0.0142919,0.00012850000000000001,passed
stage1__tight_T_seed3101__factory_delta__300s,155,153,6,6,1,0.053626367066970722,0.055302191037813558,0.057319702985057605,,1181,262,0.0143356,0.00032519999999999999,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,155,153,6,6,2,0.053626367066970722,0.055302191037813558,0.057319702985057605,0.057319702985057605,,,0.0143356,0.00032519999999999999,passed
stage1__tight_T_seed3101__factory_delta__300s,156,153,6,6,1,0.055302191037813558,0.056978015008656388,0.058995526955900442,,635,808,0.014222200000000001,0.00012999999999999999,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,156,153,6,6,2,0.055302191037813558,0.056978015008656388,0.058995526955900442,0.058995526955900442,,,0.014222200000000001,0.00012999999999999999,passed
stage1__tight_T_seed3101__factory_delta__300s,159,155,7,7,1,0.053626367066970722,0.054464279052392137,0.057319702985057605,,1181,262,0.0145795,0.00031990000000000002,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,159,155,7,7,2,0.053626367066970722,0.054464279052392137,0.057319702985057605,0.057319702985057605,,,0.0145795,0.00031990000000000002,passed
stage1__tight_T_seed3101__factory_delta__300s,163,159,8,8,1,0.053626367066970722,0.054045323059681433,0.057319702985057605,,1181,262,0.0143562,0.0003211,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,163,159,8,8,2,0.053626367066970722,0.054045323059681433,0.057319702985057605,0.057319702985057605,,,0.0143562,0.0003211,passed
stage1__tight_T_seed3101__factory_delta__300s,164,159,8,8,1,0.054045323059681433,0.054464279052392137,0.057738658977768316,,251,1192,0.014447099999999999,5.4400000000000001e-05,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,164,159,8,8,2,0.054045323059681433,0.054464279052392137,0.057738658977768316,0.057738658977768316,,,0.014447099999999999,5.4400000000000001e-05,passed
stage1__tight_T_seed3101__factory_delta__300s,165,163,9,9,1,0.053626367066970722,0.053835845063326074,0.057319702985057605,,1181,262,0.0144753,0.00031990000000000002,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,165,163,9,9,2,0.053626367066970722,0.053835845063326074,0.057319702985057605,0.057319702985057605,,,0.0144753,0.00031990000000000002,passed
stage1__tight_T_seed3101__factory_delta__300s,166,163,9,9,1,0.053835845063326074,0.054045323059681433,0.057529180981412957,,251,1192,0.0145746,5.2500000000000002e-05,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,166,163,9,9,2,0.053835845063326074,0.054045323059681433,0.057529180981412957,0.057529180981412957,,,0.0145746,5.2500000000000002e-05,passed
stage1__tight_T_seed3101__factory_delta__300s,169,165,10,10,1,0.053626367066970722,0.053731106065148401,0.057319702985057605,,1181,262,0.0143082,0.00029550000000000003,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,169,165,10,10,2,0.053626367066970722,0.053731106065148401,0.057319702985057605,0.057319702985057605,,,0.0143082,0.00029550000000000003,passed
stage1__tight_T_seed3101__factory_delta__300s,170,165,10,10,1,0.053731106065148401,0.053835845063326074,0.057424441983235285,,251,1192,0.0143208,5.1499999999999998e-05,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,170,165,10,10,2,0.053731106065148401,0.053835845063326074,0.057424441983235285,0.057424441983235285,,,0.0143208,5.1499999999999998e-05,passed
stage1__tight_T_seed3101__factory_delta__300s,4,1,2,2,1,0.026813183533485361,0.053626367066970722,0.030506519451572241,,636,806,0.014511899999999999,0.0001317,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,4,1,2,2,2,0.026813183533485361,0.053626367066970722,0.030506519451572241,0.030506519451572248,,,0.014511899999999999,0.0001317,passed
stage1__tight_T_seed3101__factory_delta__300s,307,4,3,3,1,0.026813183533485361,0.040219775300228043,0.030506519451572248,,1181,261,0.0142296,0.00030959999999999999,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,307,4,3,3,2,0.026813183533485361,0.040219775300228043,0.030506519451572248,0.030506519451572248,,,0.0142296,0.00030959999999999999,passed
stage1__tight_T_seed3101__factory_delta__300s,309,307,4,4,1,0.026813183533485361,0.033516479416856704,0.030506519451572248,,1181,261,0.014920299999999999,0.00029839999999999999,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,309,307,4,4,2,0.026813183533485361,0.033516479416856704,0.030506519451572248,0.030506519451572248,,,0.014920299999999999,0.00029839999999999999,passed
stage1__tight_T_seed3101__factory_delta__300s,311,309,5,5,1,0.026813183533485361,0.030164831475171031,0.030506519451572248,,1181,261,0.014330000000000001,0.00029829999999999999,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,311,309,5,5,2,0.026813183533485361,0.030164831475171031,0.030506519451572248,0.030506519451572248,,,0.014330000000000001,0.00029829999999999999,passed
stage1__tight_T_seed3101__factory_delta__300s,312,309,5,5,1,0.030164831475171031,0.033516479416856704,0.033858167393257914,,635,807,0.014412400000000001,0.00012769999999999999,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,312,309,5,5,2,0.030164831475171031,0.033516479416856704,0.033858167393257914,0.033858167393257914,,,0.014412400000000001,0.00012769999999999999,passed
stage1__tight_T_seed3101__factory_delta__300s,313,311,6,6,1,0.026813183533485361,0.028489007504328194,0.030506519451572248,,1181,261,0.014365599999999999,0.00030529999999999999,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,313,311,6,6,2,0.026813183533485361,0.028489007504328194,0.030506519451572248,0.030506519451572248,,,0.014365599999999999,0.00030529999999999999,passed
stage1__tight_T_seed3101__factory_delta__300s,314,311,6,6,1,0.028489007504328194,0.030164831475171031,0.032182343422415077,,635,807,0.014734799999999999,0.00012850000000000001,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,314,311,6,6,2,0.028489007504328194,0.030164831475171031,0.032182343422415077,0.032182343422415077,,,0.014734799999999999,0.00012850000000000001,passed
stage1__tight_T_seed3101__factory_delta__300s,317,313,7,7,1,0.026813183533485361,0.027651095518906779,0.030506519451572248,,1181,261,0.014459100000000001,0.00031040000000000001,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,317,313,7,7,2,0.026813183533485361,0.027651095518906779,0.030506519451572248,0.030506519451572248,,,0.014459100000000001,0.00031040000000000001,passed
stage1__tight_T_seed3101__factory_delta__300s,318,313,7,7,1,0.027651095518906779,0.028489007504328194,0.031344431436993662,,251,1191,0.0146751,5.5800000000000001e-05,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,318,313,7,7,2,0.027651095518906779,0.028489007504328194,0.031344431436993662,0.031344431436993662,,,0.0146751,5.5800000000000001e-05,passed
stage1__tight_T_seed3101__factory_delta__300s,321,317,8,8,1,0.026813183533485361,0.027232139526196068,0.030506519451572248,,1181,261,0.014722300000000001,0.00030360000000000001,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,321,317,8,8,2,0.026813183533485361,0.027232139526196068,0.030506519451572248,0.030506519451572248,,,0.014722300000000001,0.00030360000000000001,passed
stage1__tight_T_seed3101__factory_delta__300s,322,317,8,8,1,0.027232139526196068,0.027651095518906779,0.030925475444282955,,251,1191,0.0143886,5.5399999999999998e-05,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,322,317,8,8,2,0.027232139526196068,0.027651095518906779,0.030925475444282955,0.030925475444282955,,,0.0143886,5.5399999999999998e-05,passed
stage1__tight_T_seed3101__factory_delta__300s,325,321,9,9,1,0.026813183533485361,0.027022661529840716,0.030506519451572248,,1181,261,0.014414400000000001,0.00030079999999999999,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,325,321,9,9,2,0.026813183533485361,0.027022661529840716,0.030506519451572248,0.030506519451572248,,,0.014414400000000001,0.00030079999999999999,passed
stage1__tight_T_seed3101__factory_delta__300s,326,321,9,9,1,0.027022661529840716,0.027232139526196068,0.030715997447927603,,251,1191,0.0143859,5.3199999999999999e-05,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,326,321,9,9,2,0.027022661529840716,0.027232139526196068,0.030715997447927603,0.030715997447927603,,,0.0143859,5.3199999999999999e-05,passed
stage1__tight_T_seed3101__factory_delta__300s,329,325,10,10,1,0.026813183533485361,0.026917922531663037,0.030506519451572248,,1181,261,0.014302199999999999,0.00056130000000000004,awaiting_reoptimization
stage1__tight_T_seed3101__factory_delta__300s,329,325,10,10,2,0.026813183533485361,0.026917922531663037,0.030506519451572248,0.030506519451572248,,,0.014302199999999999,0.00056130000000000004,passed
