"instance","method","method_scope","status","objective","lower_bound","upper_bound","gap","runtime_seconds","wall_time_seconds","aggregate_worker_time_seconds","stop_reason","verifier_passed","certified_original_problem","unresolved_intervals","invalid_bound_intervals","open_nodes","nodes","columns","pricing_calls","pricing_time_seconds","master_time_seconds","bound_time_seconds","route_mask_time_seconds","bpc_workers","pricing_threads","parallel_frontier","parallel_nodes","parallel_tasks","result_file","log_file","notes"
"test_data_V8_M2_average.txt","gcap-frontier","original_bpc","optimal","0.31908731186","0.31908731186","0.31908731186","0","745.9169507","745.9169507","0","optimality_proven","True","True","0","0","0","308","28930","782","0","0","0","0","1","1","False","False","0","results\paper_bpc_v8_m2_average_frontier_sparse_900s.json","logs\paper_bpc_v8_m2_average_frontier.log.frontier_seed_cplex.log","Base current BPC before route-mask relaxation; sparse warm start; certified but slow."
"test_data_V8_M2_average.txt","gcap-frontier","original_bpc","optimal","0.31908731186","0.31908731186","0.31908731186","0","648.2557023","648.2557023","0","optimality_proven","True","True","0","0","0","189","19158","498","0","0","0","0","1","1","False","False","0","results\paper_bpc_v8_m2_average_frontier_routemask_relax20_900s.json","logs\paper_bpc_v8_m2_average_frontier_routemask_relax20_900s.stdout.txt","BPC plus route-mask relaxation and incumbent cutoff; certified."
"test_data_V8_M2_average.txt","gcap-frontier","original_bpc","optimal","0.31908731186","0.31908731186","0.31908731186","0","444.4003881","444.4003881","938.2864208","optimality_proven","True","True","0","0","0","185","27868","522","206.964733","571.4083724","159.9133154","159.9133154","12","1","True","False","16","results\parallel12_v8_m2_average_frontier_routemask_relax20_900s.json","logs\parallel12_v8_m2_average_frontier_routemask_relax20_900s.stdout.txt","All current cuts/bounds plus parallel initial frontier; certified."
"test_data_V10_M2_average.txt","gcap-frontier","original_bpc","gcap_frontier_not_closed","0.463263009179","0.441244588296","0.463263009179","0.0475289855808","600.0338103","600.0338103","0","time_limit","True","False","12","0","13","37","19581","68","0","0","0","0","1","1","False","False","0","results\paper_bpc_v10_m2_average_frontier_branchclosure_splitbatch2_600s.json","logs\paper_bpc_v10_m2_average_frontier_branchclosure_splitbatch2_600s.stdout.txt","Pre-route-mask full BPC diagnostic; subset-row cuts/branch closure active; not certified."
"test_data_V10_M2_average.txt","gcap-frontier","original_bpc","optimal","0.463263009179","0.463263009179","0.463263009179","0","1003.5294121","1003.5294121","1003.3909919","optimality_proven","True","True","0","0","0","28","12613","75","245.9940012","160.0348444","597.3621463","597.3621463","1","1","False","False","0","results\repro_seq_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json","logs\repro_seq_v10_m2_average_frontier_routemask_relax20_refine18_1200s.stdout.txt","Route-mask relaxation plus incumbent cutoff; sequential certificate from previous pass."
"test_data_V10_M2_average.txt","gcap-frontier","original_bpc","optimal","0.463263009179","0.463263009179","0.463263009179","0","997.7915792","997.7915792","997.6164569","optimality_proven","True","True","0","0","0","26","11921","71","242.9604571","152.9754372","601.6805626","601.6805626","1","1","False","False","0","results\dynseq_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json","logs\dynseq_v10_m2_average_frontier_routemask_relax20_refine18_1200s.stdout.txt","Updated sequential all cuts/bounds certificate with clarified timing fields."
"test_data_V10_M2_average.txt","gcap-frontier","original_bpc","optimal","0.463263009179","0.463263009179","0.463263009179","0","589.0030151","589.0030151","701.382235","optimality_proven","True","True","0","0","0","6","3302","13","67.2469561","30.4601875","603.6750914","603.6750914","4","1","True","False","16","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json","logs\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.stdout.txt","All current cuts/bounds plus dynamic parallel initial frontier; best stable worker setting."
