elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0002242,initial_empty_incumbent,1.39450296001,0,1,0,-1,"","seed_initial",0,0,0,0,0.0002242,0.0002242,0,0,0,0,0
4.0800069,initial_after_seed,0.732684509025,0,1,2,0,"[0,0.366342]",gamma_floor,0,4,0.732684509025,0,4.0800069,4.0800069,0,0,0,511605,13064252
5.130529,interval_relaxation_0,0.732684509025,0.366342254512,0.5,2,1,"[0.366342,0.732685]",gamma_floor,0,4,0.732684509025,0,5.130529,4.0800069,1.0503132,0,0,511605,13064252
21.0086565,interval_tree_0,0.732684509025,0.366342254512,0.5,2,1,"[0.366342,0.732685]",gamma_floor,0,367,0.732684509025,0,5.130529,4.0800069,1.0503132,1.2835422,14.5806777,511970,13064253
21.0090301,route_pool_after_candidate_0,0.732684509025,0.366342254512,0.5,2,1,"[0.366342,0.732685]",gamma_floor,1,367,0.732684509025,0,5.130529,4.0800069,1.0503132,1.2835422,14.5806777,511970,13064253
21.4665623,interval_relaxation_1,0.732684509025,0.640184838501,0.126247613241,1,0,"[0,0.366342]",inventory_route_gini_relaxation,1,367,0.732684509025,0,21.4665623,4.0800069,1.5042181,1.2835422,14.5806777,511970,13064253
22.0411313,adaptive_split_child_2,0.732684509025,0.732684509025,0,0,1,"[0.366342,0.732685]",inventory_route_gini_relaxation,0,367,0.732684509025,0,22.0411313,4.0800069,2.0787276,1.2835422,14.5806777,511970,13064253
22.8958102,adaptive_split_child_3,0.732684509025,0.647071708416,0.116848110686,1,3,"[0.183171,0.366342]",inventory_route_gini_relaxation,1,367,0.732684509025,0,22.0411313,4.0800069,2.9333613,1.2835422,14.5806777,511970,13064253
24.173234,adaptive_split_child_4,0.732684509025,0.66922630222,0.0866105479553,1,4,"[0.183171,0.274757]",inventory_route_gini_relaxation,1,367,0.732684509025,0,22.0411313,4.0800069,4.2107336,1.2835422,14.5806777,511970,13064253
24.7272433,adaptive_split_child_5,0.732684509025,0.66922630222,0.0866105479553,2,4,"[0.183171,0.274757]",inventory_route_gini_relaxation,2,367,0.732684509025,0,22.0411313,4.0800069,4.7647038,1.2835422,14.5806777,511970,13064253
25.8794225,adaptive_split_child_6,0.732684509025,0.696023573403,0.0500364552134,1,5,"[0.274757,0.366342]",inventory_route_gini_relaxation,1,367,0.732684509025,0,22.0411313,4.0800069,5.9168399,1.2835422,14.5806777,511970,13064253
27.3070068,adaptive_split_child_7,0.732684509025,0.685458100583,0.0644566765915,2,7,"[0.228964,0.274757]",inventory_route_gini_relaxation,2,367,0.732684509025,0,22.0411313,4.0800069,7.3443843,1.2835422,14.5806777,511970,13064253
60.0109598,focused_retry_interval_7,0.732684509025,0.685458100583,0.0644566765915,2,7,"[0.228964,0.274757]",inventory_route_gini_relaxation,4,367,0.732684509025,1,22.0411313,4.0800069,8.7677503,2.5340393,44.5937371,513062,13064256
60.0115213,route_pool_before_final_summary,0.732684509025,0.685458100583,0.0644566765915,2,7,"[0.228964,0.274757]",inventory_route_gini_relaxation,4,367,0.732684509025,1,22.0411313,4.0800069,8.7677503,2.5340393,44.5937371,513062,13064256
60.0115575,final_summary,0.732684509025,0.685458100583,0.0644566765915,2,7,"[0.228964,0.274757]",inventory_route_gini_relaxation,4,367,0.732684509025,1,22.0411313,4.0800069,8.7677503,2.5340393,44.5937371,513062,13064256
