variant_name,time_limit_seconds,interval_id,pricing_calls,pricing_time_seconds,pricing_engine,final_pricing_engine,labels_generated,labels_kept,labels_expanded,labels_pruned_duration,labels_pruned_load,labels_pruned_station,labels_pruned_support,labels_pruned_reduced_cost,dominance_prunes,operation_dp_prunes,negative_columns_found,columns_inserted,best_reduced_cost,remaining_negative_rc,closure_status
all_improvements_v12_m1_3600,3600,12,1,3599.4064447,exact-label,exact-label,982180444,0,982180444,100182568,0,0,0,0,0,7151326179,0,0,-0.0088398618421,0,not_run
