row,instance,status,certified_original_problem,lower_bound,upper_bound,gap,runtime_seconds,timeout,tailored_bc_callback_available,tailored_bc_relaxation_callback_calls,tailored_bc_branch_callback_calls,tailored_bc_user_cuts_added_total,compact_bc_solver_status,compact_bc_best_bound,compact_bc_nodes,generated_child_interval_rows,generated_child_callback_rows,generated_child_relaxation_callback_calls,generated_child_branch_callback_calls,generated_child_user_cuts_added,generated_child_closed_leaf_count,generated_child_timed_out_leaf_count,generated_child_best_lower_bound,diagnostic_only,paper_certificate_contamination,json
generated_diag_V12_M1_low_gini_hard_seed7101_tailored_20s,reference\hard_compact_bc_diagnostics\diag_V12_M1_low_gini_hard_seed7101.txt,gcap_frontier_not_closed,False,0.018265,0.0297090177619,0.38520350466,25.87,False,True,0,0,5180,,0,0,4,4,2317,1120,5183,2,2,0.0297090177619,True,False,results\gf_tailored_bc_callback_round\raw\generated_diag_V12_M1_low_gini_hard_seed7101_tailored_20s.json
generated_diag_V12_M2_tight_cutoff_hard_seed7102_tailored_20s,reference\hard_compact_bc_diagnostics\diag_V12_M2_tight_cutoff_hard_seed7102.txt,gcap_frontier_not_closed,False,1.594858,1.65777317757,0.0379516199305,23.6,False,True,0,0,1373,,0,0,1,1,112,50,1374,0,1,1.59485750225,True,False,results\gf_tailored_bc_callback_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_tailored_20s.json
generated_diag_V16_M2_balanced_fractional_seed7103_tailored_20s,reference\hard_compact_bc_diagnostics\diag_V16_M2_balanced_fractional_seed7103.txt,optimal,True,0,0,0,18.253,False,True,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,True,False,results\gf_tailored_bc_callback_round\raw\generated_diag_V16_M2_balanced_fractional_seed7103_tailored_20s.json
generated_diag_V20_M2_high_transfer_seed7104_tailored_20s,reference\hard_compact_bc_diagnostics\diag_V20_M2_high_transfer_seed7104.txt,gcap_frontier_not_closed,False,0.422578,0.585219086017,0.277914869667,38.822,False,True,0,0,23444,,0,0,4,4,442,214,23446,2,2,0.585219086017,True,False,results\gf_tailored_bc_callback_round\raw\generated_diag_V20_M2_high_transfer_seed7104_tailored_20s.json
generated_diag_V20_M3_dense_duration_seed7105_tailored_20s,reference\hard_compact_bc_diagnostics\diag_V20_M3_dense_duration_seed7105.txt,gcap_frontier_not_closed,False,0.012473,0.082560868562,0.848923585504,30.407,False,True,0,0,24284,,0,0,4,4,127,50,24288,0,4,0.0680906082971,True,False,results\gf_tailored_bc_callback_round\raw\generated_diag_V20_M3_dense_duration_seed7105_tailored_20s.json
