file,method,instance_name,finalization_source,lower_bound,best_valid_lb_seen,gap,best_valid_gap_seen,audit_passed,failures
results\gf_tailored_bc_callback_round\raw\generated_diag_V12_M1_low_gini_hard_seed7101_tailored_20s.json,gcap-frontier,diag_V12_M1_low_gini_hard_seed7101.txt,solver_final_json,0.018265,0.018265,0.38520350466,0.38520350466,True,
results\gf_tailored_bc_callback_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_tailored_20s.json,gcap-frontier,diag_V12_M2_tight_cutoff_hard_seed7102.txt,solver_final_json,1.594858,1.594858,0.0379516199305,0.0379516199305,True,
results\gf_tailored_bc_callback_round\raw\generated_diag_V16_M2_balanced_fractional_seed7103_tailored_20s.json,gcap-frontier,diag_V16_M2_balanced_fractional_seed7103.txt,solver_final_json,0.0,0.0,0.0,0.0,True,
results\gf_tailored_bc_callback_round\raw\generated_diag_V20_M2_high_transfer_seed7104_tailored_20s.json,gcap-frontier,diag_V20_M2_high_transfer_seed7104.txt,solver_final_json,0.422578,0.422578,0.277914869667,0.277914869667,True,
results\gf_tailored_bc_callback_round\raw\generated_diag_V20_M3_dense_duration_seed7105_tailored_20s.json,gcap-frontier,diag_V20_M3_dense_duration_seed7105.txt,solver_final_json,0.012473,0.012473,0.848923585504,0.848923585504,True,
results\gf_tailored_bc_callback_round\raw\regression_high_imbalance_seed3202_tailored_1200s.json,gcap-frontier,high_imbalance_seed3202.txt,solver_final_json,1.74931345205,1.74931345205,0.0,0.0,True,
results\gf_tailored_bc_callback_round\raw\regression_tight_T_seed3101_tailored_300s.json,gcap-frontier,tight_T_seed3101.txt,solver_final_json,0.107252734134,0.107252734134,0.0,0.0,True,
results\gf_tailored_bc_callback_round\raw\regression_v12_m1_tailored_300s.json,gcap-frontier,regen_candidate_V12_M1_average.txt,solver_final_noncertified_pre_auto_oracle,0.34950375729,0.34950375729,0.0215476297639,0.0215476297639,True,
results\gf_tailored_bc_callback_round\raw\regression_v12_m2_tailored_300s.json,gcap-frontier,regen_candidate_V12_M2_average.txt,solver_final_json,0.718504070755,0.718504070755,0.0,0.0,True,
results\gf_tailored_bc_callback_round\raw\smoke_paper_gf_tailored_bc_20s.json,gcap-frontier,gcap_smoke_V4_M1.txt,solver_final_json,0.0,0.0,0.0,0.0,True,
