round_id,run_id,serial_order,stage,instance_id,instance_path,instance_sha256,V,M,Q,scenario,arm,startup_variant,repetition,solver,solver_version,source_commit,executable_sha256,process_cap_seconds,status,strict_certificate,strict_certificate_class,strict_certificate_rejection_reason,total_process_seconds,final_objective,valid_lower_bound,verified_upper_bound,final_relative_gap,work,nodes,threads,emergency_timeout,generation_log_available,first_feasible_generation,first_feasible_seconds,final_selected_generation,last_improvement_generation,last_improvement_seconds,final_logged_generation,final_logged_seconds,post_last_improvement_generations,strict_improvement_count,initial_fitness,final_fitness,startup_wall_seconds,hga_wall_seconds,startup_fraction_of_total,hga_fraction_of_total,startup_verified_incumbent,exact_final_optimum,startup_primal_gap_to_optimum,exact_phase_seconds,startup_verifier_seconds,hga_total_generations,hga_generations_since_improvement,hga_decoder_calls,trace_event_count,trace_first_process_seconds,trace_last_process_seconds,observed_proof_gap_auc_seconds,normalized_observed_proof_gap_auc,time_to_final_verified_optimum_ub,auc_convention,time_to_gap_le_0.5,time_to_gap_le_0.25,time_to_gap_le_0.1,time_to_gap_le_0.05,time_to_gap_le_0.02,time_to_gap_le_0.01,time_to_gap_le_0.005,time_to_gap_le_0.001
34,transfer__V12_M1__c6_hga_full__3600s,61,transfer,V12_M1,reference/regen_candidate_V12_M1_average.txt,e395cfef336d3407a65f04d7e201aa29ac844a08aff25d1991ce6983e5e9508d,12,1,30,v12,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,29.6489416,0.3572005832084155,0.3572005832084145,0.3572005832084155,2.797309884512809e-15,35.46318543974309,5867.0,1,False,True,0,0.0020412,374,374,0.8920932,2374,6.2253897,2000,4,-0.3676060319633947,-0.35720058320841563,6.2374522,6.2317115,0.21037689250937713,0.2101832700834083,0.3572005832084155,0.3572005832084155,0.0,23.4114894,0.00013799999999974943,2374,2000,23089,571,6.2479534,29.6489416,1.6946744882585643,0.07241892837066446,6.2479534,left_continuous_no_interpolation_no_post_last_extension,6.5795859,6.7546117,8.7967486,24.2484788,26.2356367,27.8460009,29.342832599999998,29.6037096
34,transfer__V12_M1__c6_hga_light__3600s,62,transfer,V12_M1,reference/regen_candidate_V12_M1_average.txt,e395cfef336d3407a65f04d7e201aa29ac844a08aff25d1991ce6983e5e9508d,12,1,30,v12,C6-HGA-LIGHT,hga-light-1000,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,27.1133681,0.3572005832084155,0.3572005832084145,0.3572005832084155,2.797309884512809e-15,35.46318543974309,5867.0,1,False,True,0,0.0019344,374,374,0.8979737,1374,3.6787515,1000,4,-0.3676060319633947,-0.35720058320841563,3.6870171,3.6825497,0.1359852116639098,0.1358204442331899,0.3572005832084155,0.3572005832084155,0.0,23.426351,0.00018519999999977443,1374,1000,13892,571,3.6960811,27.1133681,1.7003000452007344,0.07260875460085255,3.6960811,left_continuous_no_interpolation_no_post_last_extension,4.0280622,4.2038708,6.2690933,21.7692383,23.7640366,25.337190200000002,26.816303400000002,27.0701368
34,transfer__V12_M1__c6_simple_start__3600s,63,transfer,V12_M1,reference/regen_candidate_V12_M1_average.txt,e395cfef336d3407a65f04d7e201aa29ac844a08aff25d1991ce6983e5e9508d,12,1,30,v12,C6-SIMPLE-START,simple-start,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,21.8626973,0.3572005832084155,0.3572005832084129,0.3572005832084155,7.304086920672336e-15,32.11395731184975,2861.0,1,False,False,nan,nan,nan,nan,nan,,,nan,0,,,0.003253,0.0,0.00014879225355235557,0.0,0.3930800180051011,0.3572005832084155,0.10044618201463308,21.8594443,nan,0,0,0,486,0.0116137,21.8626973,2.454895189994119,0.11234661103919438,18.6253416,left_continuous_no_interpolation_no_post_last_extension,0.3433557,0.7405707,2.8975929,20.5955233,21.8532564,21.8532564,21.8532564,21.8532564
34,transfer__V12_M2__c6_hga_full__3600s,64,transfer,V12_M2,reference/regen_candidate_V12_M2_average.txt,0bb0416cc9540fffbb91299d5c9ed3d6c2363906424005b1c40b4e3829ddf4f0,12,2,30,v12,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,123.0043187,0.7185040707549709,0.7185040707549673,0.7185040707549709,5.099116526108658e-15,219.71345731112058,2107.0,1,False,True,0,0.0035587,123,123,0.5473847,2123,6.9191576,2000,13,-0.7775582181018488,-0.718504070754971,6.9298972,6.9237556,0.05633864951442555,0.05628871956021817,0.7185040707549709,0.7185040707549709,0.0,116.0744215,8.539999999968018e-05,2123,2000,24494,412,6.9387291,123.0043187,9.934511034982698,0.08559393933395999,6.9387291,left_continuous_no_interpolation_no_post_last_extension,7.5229587,7.7912512,10.233521000000001,120.769843,122.9618457,122.9771529,122.9771529,122.9771529
34,transfer__V12_M2__c6_hga_light__3600s,65,transfer,V12_M2,reference/regen_candidate_V12_M2_average.txt,0bb0416cc9540fffbb91299d5c9ed3d6c2363906424005b1c40b4e3829ddf4f0,12,2,30,v12,C6-HGA-LIGHT,hga-light-1000,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,120.1396815,0.7185040707549709,0.7185040707549673,0.7185040707549709,5.099116526108658e-15,219.71345731112058,2107.0,1,False,True,0,0.0031598,123,123,0.5599682,1123,3.967686,1000,13,-0.7775582181018488,-0.718504070754971,3.9757082,3.9711377,0.03309238172068901,0.0330543385034694,0.7185040707549709,0.7185040707549709,0.0,116.1639733,0.00015110000000007062,1123,1000,14195,412,3.9838226,120.1396815,9.960461680395039,0.08575083318845003,3.9838226,left_continuous_no_interpolation_no_post_last_extension,4.5821284,4.8622809,7.3130386,117.96936059999999,120.10409849999999,120.11763199999999,120.11763199999999,120.11763199999999
34,transfer__V12_M2__c6_simple_start__3600s,66,transfer,V12_M2,reference/regen_candidate_V12_M2_average.txt,0bb0416cc9540fffbb91299d5c9ed3d6c2363906424005b1c40b4e3829ddf4f0,12,2,30,v12,C6-SIMPLE-START,simple-start,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,82.5231633,0.7185040707549709,0.7185040707549679,0.7185040707549709,4.172004430452538e-15,170.13552292276773,3334.0,1,False,False,nan,nan,nan,nan,nan,,,nan,0,,,0.0033908,0.0,4.1089069594597086e-05,0.0,0.7893423968012562,0.7185040707549709,0.09859140529552131,82.51977249999999,nan,0,0,0,465,0.0149905,82.5231633,4.174741628345619,0.050597916384176905,69.2737801,left_continuous_no_interpolation_no_post_last_extension,0.6466328,0.9226575,3.2606529,25.180114200000002,70.8446325,77.5368146,79.9992349,81.7884574
34,transfer__round32_multi_m_high_imbalance_V20_M2_seed1052706459__c6_hga_full__3600s,67,transfer,round32_multi_m_high_imbalance_V20_M2_seed1052706459,reference/qualification_round32/V20_M2/round32_multi_m_high_imbalance_V20_M2_seed1052706459.txt,4cda9b09c2d0253145e931d7c5a3c317376aca12b040446c3b2db5d8f0bbbb1f,20,2,30,high_imbalance,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,10.715325,4.356924112605589,4.356924112605589,4.356924112605589,0.0,4.85301819199449,3.0,1,False,True,0,0.0029908,905,905,2.8220028,2905,6.8934742,2000,3,-4.405519032369274,-4.356924112605591,6.9134437,6.9035232,0.645192161693649,0.644266338165198,4.356924112605589,4.356924112605589,0.0,3.8018813,0.0004995999999994893,2905,2000,44375,33,6.922562,10.715325,0.7376316604641139,0.19448398448943788,6.922562,left_continuous_no_interpolation_no_post_last_extension,7.7049209,7.7049209,7.7049209,7.7049209,8.192483600000001,8.2885548,10.696891,10.696891
34,transfer__round32_multi_m_high_imbalance_V20_M2_seed1052706459__c6_hga_light__3600s,68,transfer,round32_multi_m_high_imbalance_V20_M2_seed1052706459,reference/qualification_round32/V20_M2/round32_multi_m_high_imbalance_V20_M2_seed1052706459.txt,4cda9b09c2d0253145e931d7c5a3c317376aca12b040446c3b2db5d8f0bbbb1f,20,2,30,high_imbalance,C6-HGA-LIGHT,hga-light-1000,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,8.5934435,4.356924112605589,4.356924112605589,4.356924112605589,0.0,4.85301819199449,3.0,1,False,True,0,0.0026607,905,905,2.8115096,1905,4.7548262,1000,3,-4.405519032369274,-4.356924112605591,4.7672149,4.7591691,0.5547502465106101,0.5538139745725914,4.356924112605589,4.356924112605589,0.0,3.8262285999999994,0.00013489999999993785,1905,1000,30563,33,4.7760108,8.5934435,0.7481321614548505,0.19597782600197525,4.7760108,left_continuous_no_interpolation_no_post_last_extension,5.5693537,5.5693537,5.5693537,5.5693537,6.0643282,6.1608445000000005,8.5753877,8.5753877
34,transfer__round32_multi_m_high_imbalance_V20_M2_seed1052706459__c6_simple_start__3600s,69,transfer,round32_multi_m_high_imbalance_V20_M2_seed1052706459,reference/qualification_round32/V20_M2/round32_multi_m_high_imbalance_V20_M2_seed1052706459.txt,4cda9b09c2d0253145e931d7c5a3c317376aca12b040446c3b2db5d8f0bbbb1f,20,2,30,high_imbalance,C6-SIMPLE-START,simple-start,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,3.8259944,4.356924112605589,4.356924112605589,4.356924112605589,0.0,4.85301819199449,3.0,1,False,False,nan,nan,nan,nan,nan,,,nan,0,,,0.0045985,0.0,0.0012019097571078516,0.0,4.356924112605589,4.356924112605589,0.0,3.8213958999999997,nan,0,0,0,33,0.0174267,3.8259944,0.7485804910012294,0.19655170919010562,0.0174267,left_continuous_no_interpolation_no_post_last_extension,0.8113157,0.8113157,0.8113157,0.8113157,1.30189,1.3972353,3.8057668,3.8057668
34,transfer__tight_T_seed4101__c6_hga_full__3600s,70,transfer,tight_T_seed4101,reference/heldout_round22/V20_M3/tight_T_seed4101.txt,57efa512535d9914d51bfa1a16ccfbe602bd5c04080698bc7a7de611bcc54a3d,20,3,30,tight_T,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,498.063436,0.562981400559009,0.5629813997731714,0.562981400559009,1.3958500519212102e-09,1004.9178861100936,5031.0,1,False,True,0,0.0044287,232,232,1.2140502,2232,9.9460559,2000,13,-0.737862916464564,-0.6044885370628479,9.9610645,9.9513398,0.01999958997190872,0.019980064948995773,0.6044885370628472,0.562981400559009,0.07372736730311859,488.1023715,0.00011139999999976169,2232,2000,33301,1040,9.9692462,498.063436,38.17297948210202,0.07820822349420645,487.9321652,left_continuous_no_interpolation_no_post_last_extension,10.6908527,13.0984304,146.8262237,283.98976889999994,489.8617828,490.3193781,490.3193781,490.3193781
34,transfer__tight_T_seed4101__c6_hga_light__3600s,71,transfer,tight_T_seed4101,reference/heldout_round22/V20_M3/tight_T_seed4101.txt,57efa512535d9914d51bfa1a16ccfbe602bd5c04080698bc7a7de611bcc54a3d,20,3,30,tight_T,C6-HGA-LIGHT,hga-light-1000,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,493.8337182,0.562981400559009,0.5629813997731714,0.562981400559009,1.3958500519212102e-09,1004.9178861100936,5031.0,1,False,True,0,0.005058,232,232,1.2088005,1232,5.866529,1000,13,-0.737862916464564,-0.6044885370628479,5.8766507,5.8700579,0.011900059642383488,0.0118867093996661,0.6044885370628472,0.562981400559009,0.07372736730311859,487.9570675,0.00022720000000031604,1232,1000,18822,1040,5.8874278,493.8337182,38.153932162039254,0.07819289317839079,483.699988,left_continuous_no_interpolation_no_post_last_extension,6.615824,9.0115449,142.72246289999998,279.7869935,485.6081622,486.0442428,486.0442428,486.0442428
34,transfer__tight_T_seed4101__c6_simple_start__3600s,72,transfer,tight_T_seed4101,reference/heldout_round22/V20_M3/tight_T_seed4101.txt,57efa512535d9914d51bfa1a16ccfbe602bd5c04080698bc7a7de611bcc54a3d,20,3,30,tight_T,C6-SIMPLE-START,simple-start,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,332.6677621,0.562981400559009,0.562981400559008,0.562981400559009,1.7748378919276738e-15,679.4842652711704,4152.0,1,False,False,nan,nan,nan,nan,nan,,,nan,0,,,0.0045961,0.0,1.3815886369591806e-05,0.0,0.7333212708333403,0.562981400559009,0.3025674917593962,332.663166,nan,0,0,0,854,0.0158947,332.6677621,26.87862247313056,0.0808010569224015,332.3510883,left_continuous_no_interpolation_no_post_last_extension,0.6801807,4.5279821,116.711256,215.8178289,332.6599932,332.6599932,332.6599932,332.6599932
