round_id,run_id,serial_order,stage,instance_id,instance_path,instance_sha256,V,M,Q,scenario,arm,startup_variant,repetition,solver,solver_version,source_commit,executable_sha256,process_cap_seconds,status,strict_certificate,strict_certificate_class,strict_certificate_rejection_reason,total_process_seconds,final_objective,valid_lower_bound,verified_upper_bound,final_relative_gap,work,nodes,threads,emergency_timeout,initial_leaf_count,lp_relaxations,native_target_phases,native_targets_reached,partial_native_bound_events,native_requeues,child_bound_target_phases,child_bound_targets_reached,child_lookahead_reuses,child_lookahead_decisions,child_infeasibility_triggers,strict_child_bound_triggers,split_count,declined_split_count,terminal_mip_leaf_count,optimize_ledger_lp_rows,optimize_ledger_native_target_rows,optimize_ledger_terminal_mip_rows,native_target_ledger_rows,native_target_exact_closures,native_target_requeues,closed_leaf_count,final_leaf_ledger_rows,final_leaf_closure_sources,lp_infeasible_leaf_count,model_count,solver_seconds,lp_work,partial_native_work,terminal_mip_work
34,case__V12_M2__p_grb__7200s,1,case,V12_M2,reference/regen_candidate_V12_M2_average.txt,0bb0416cc9540fffbb91299d5c9ed3d6c2363906424005b1c40b4e3829ddf4f0,12,2,30,v12,P-GRB,not_applicable,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,171.9440839,0.7185040707549709,0.7185040707549712,0.7185040707549709,0.0,282.0967431295214,85427.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},0,0,0.0,0.0,0.0,0.0
34,case__V12_M2__c6_hga_full__7200s,2,case,V12_M2,reference/regen_candidate_V12_M2_average.txt,0bb0416cc9540fffbb91299d5c9ed3d6c2363906424005b1c40b4e3829ddf4f0,12,2,30,v12,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,122.9935881,0.7185040707549709,0.7185040707549673,0.7185040707549709,5.099116526108658e-15,219.71345731112058,2107.0,1,False,4,12,3,3,28,3,0,0,0,4,1,0,2,2,2,12,3,2,3,0,3,6,8,"{""complete_child_lp_infeasible"": 1, ""complete_parent_lp_infeasible"": 3, ""native_terminal_mip_infeasible"": 1, ""native_terminal_mip_optimal"": 1, ""open_or_replaced"": 2}",0,12,113.80999994277954,3.8982137589339696,8.722599128497674,207.09264442368894
34,case__round32_multi_m_high_imbalance_V20_M2_seed1052706459__p_grb__7200s,3,case,round32_multi_m_high_imbalance_V20_M2_seed1052706459,reference/qualification_round32/V20_M2/round32_multi_m_high_imbalance_V20_M2_seed1052706459.txt,4cda9b09c2d0253145e931d7c5a3c317376aca12b040446c3b2db5d8f0bbbb1f,20,2,30,high_imbalance,P-GRB,not_applicable,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,325.919994,4.356924112605589,4.35692411260559,4.356924112605589,0.0,603.6426591245879,26003.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},0,0,0.0,0.0,0.0,0.0
34,case__round32_multi_m_high_imbalance_V20_M2_seed1052706459__c6_hga_full__7200s,4,case,round32_multi_m_high_imbalance_V20_M2_seed1052706459,reference/qualification_round32/V20_M2/round32_multi_m_high_imbalance_V20_M2_seed1052706459.txt,4cda9b09c2d0253145e931d7c5a3c317376aca12b040446c3b2db5d8f0bbbb1f,20,2,30,high_imbalance,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,10.7210591,4.356924112605589,4.356924112605589,4.356924112605589,0.0,4.85301819199449,3.0,1,False,4,12,3,2,5,2,0,0,0,4,3,0,3,1,1,12,3,1,3,1,2,7,10,"{""c6_native_target_phase_infeasible"": 1, ""complete_child_lp_infeasible"": 3, ""complete_parent_lp_infeasible"": 2, ""native_terminal_mip_optimal"": 1, ""open_or_replaced"": 3}",0,12,2.377000093460083,2.9681928350622018,1.7219850317899144,0.1628403251423733
34,case__round33_v10_high_imbalance_M3_Q30_seed1765289896__p_grb__7200s,5,case,round33_v10_high_imbalance_M3_Q30_seed1765289896,reference/qualification_round33/M3_Q30/round33_v10_high_imbalance_M3_Q30_seed1765289896.txt,e594c99b4ec65eafc53e54f924183ebb3c44108042ddecbb4034f7ea4473a7d0,10,3,30,high_imbalance,P-GRB,not_applicable,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,2529.931394,1.0059157404995958,1.0059157346371248,1.0059157404995958,5.827994052684103e-09,3864.9041648744687,1408752.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},0,0,0.0,0.0,0.0,0.0
34,case__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__7200s,6,case,round33_v10_high_imbalance_M3_Q30_seed1765289896,reference/qualification_round33/M3_Q30/round33_v10_high_imbalance_M3_Q30_seed1765289896.txt,e594c99b4ec65eafc53e54f924183ebb3c44108042ddecbb4034f7ea4473a7d0,10,3,30,high_imbalance,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,76.8109051,1.0059157404995958,1.0059157404995958,1.0059157404995958,0.0,140.86603909164785,8964.0,1,False,4,8,3,2,778,2,0,0,0,2,1,0,1,1,1,8,3,1,3,1,2,5,6,"{""c6_native_target_phase_infeasible"": 1, ""complete_child_lp_infeasible"": 1, ""complete_parent_lp_infeasible"": 2, ""native_terminal_mip_optimal"": 1, ""open_or_replaced"": 1}",0,8,74.08499956130981,1.0137829928888937,99.07377632140373,40.77847977735523
