round_id,run_id,serial_order,stage,instance_id,instance_path,instance_sha256,V,M,Q,scenario,arm,startup_variant,repetition,solver,solver_version,source_commit,executable_sha256,process_cap_seconds,status,strict_certificate,strict_certificate_class,strict_certificate_rejection_reason,total_process_seconds,final_objective,valid_lower_bound,verified_upper_bound,final_relative_gap,work,nodes,threads,emergency_timeout,startup_process_seconds,hga_wall_seconds,startup_verification_seconds,exact_phase_start_process_seconds,exact_phase_seconds,plain_model_and_launch_seconds,first_interval_model_start_seconds,first_interval_model_complete_seconds,first_interval_model_construction_seconds,aggregate_interval_model_build_seconds,first_lp_launch_seconds,first_lp_completion_seconds,first_lp_wall_seconds,first_meaningful_lb_seconds,first_meaningful_lb,final_serialization_seconds,post_last_bound_to_final_result_seconds,final_verification_timing_scope,standalone_final_verification_timer_available
34,case__V12_M2__p_grb__7200s,1,case,V12_M2,reference/regen_candidate_V12_M2_average.txt,0bb0416cc9540fffbb91299d5c9ed3d6c2363906424005b1c40b4e3829ddf4f0,12,2,30,v12,P-GRB,not_applicable,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,171.9440839,0.7185040707549709,0.7185040707549712,0.7185040707549709,0.0,282.0967431295214,85427.0,1,False,0.0,0.0,nan,nan,171.9440839,0.0306807,nan,nan,nan,0.0,nan,nan,nan,0.0582239,0.0022162500000000034,0.0008920999999872947,0.0954033602172899,combined_post_last_bound_verification_result_retrieval_and_finalization,False
34,case__V12_M2__c6_hga_full__7200s,2,case,V12_M2,reference/regen_candidate_V12_M2_average.txt,0bb0416cc9540fffbb91299d5c9ed3d6c2363906424005b1c40b4e3829ddf4f0,12,2,30,v12,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,122.9935881,0.7185040707549709,0.7185040707549673,0.7185040707549709,5.099116526108658e-15,219.71345731112058,2107.0,1,False,6.8391622,6.8317721,8.789999999958553e-05,6.8391622,116.15442589999999,nan,6.8477482,6.9932418,0.1454936,1.7278943000000002,6.9933343,7.1366617,0.14332740000000044,7.1368474,0.17962601768874273,0.0016958000000073525,0.005763500000000477,combined_post_last_bound_verification_result_retrieval_and_finalization,False
34,case__round32_multi_m_high_imbalance_V20_M2_seed1052706459__p_grb__7200s,3,case,round32_multi_m_high_imbalance_V20_M2_seed1052706459,reference/qualification_round32/V20_M2/round32_multi_m_high_imbalance_V20_M2_seed1052706459.txt,4cda9b09c2d0253145e931d7c5a3c317376aca12b040446c3b2db5d8f0bbbb1f,20,2,30,high_imbalance,P-GRB,not_applicable,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,325.919994,4.356924112605589,4.35692411260559,4.356924112605589,0.0,603.6426591245879,26003.0,1,False,0.0,0.0,nan,nan,325.919994,0.0497754,nan,nan,nan,0.0,nan,nan,nan,0.1146314,2.3873845914335665,0.0011195999999813466,0.0332184683929313,combined_post_last_bound_verification_result_retrieval_and_finalization,False
34,case__round32_multi_m_high_imbalance_V20_M2_seed1052706459__c6_hga_full__7200s,4,case,round32_multi_m_high_imbalance_V20_M2_seed1052706459,reference/qualification_round32/V20_M2/round32_multi_m_high_imbalance_V20_M2_seed1052706459.txt,4cda9b09c2d0253145e931d7c5a3c317376aca12b040446c3b2db5d8f0bbbb1f,20,2,30,high_imbalance,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,10.7210591,4.356924112605589,4.356924112605589,4.356924112605589,0.0,4.85301819199449,3.0,1,False,6.8989534,6.8889769,0.00025229999999965,6.8989534,3.8221057,nan,6.9072099,6.9903469,0.0831369999999998,1.0445456,6.9904303,7.019126,0.0286957000000001,7.0192823,0.2375,0.0009327999999992898,0.004782799999999199,combined_post_last_bound_verification_result_retrieval_and_finalization,False
34,case__round33_v10_high_imbalance_M3_Q30_seed1765289896__p_grb__7200s,5,case,round33_v10_high_imbalance_M3_Q30_seed1765289896,reference/qualification_round33/M3_Q30/round33_v10_high_imbalance_M3_Q30_seed1765289896.txt,e594c99b4ec65eafc53e54f924183ebb3c44108042ddecbb4034f7ea4473a7d0,10,3,30,high_imbalance,P-GRB,not_applicable,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,2529.931394,1.0059157404995958,1.0059157346371248,1.0059157404995958,5.827994052684103e-09,3864.9041648744687,1408752.0,1,False,0.0,0.0,nan,nan,2529.931394,0.0314175,nan,nan,nan,0.0,nan,nan,nan,0.0832702,0.23108729138696332,0.0010809999998855346,0.829976566757523,combined_post_last_bound_verification_result_retrieval_and_finalization,False
34,case__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__7200s,6,case,round33_v10_high_imbalance_M3_Q30_seed1765289896,reference/qualification_round33/M3_Q30/round33_v10_high_imbalance_M3_Q30_seed1765289896.txt,e594c99b4ec65eafc53e54f924183ebb3c44108042ddecbb4034f7ea4473a7d0,10,3,30,high_imbalance,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,76.8109051,1.0059157404995958,1.0059157404995958,1.0059157404995958,0.0,140.86603909164785,8964.0,1,False,1.9756356,1.9709087,0.0001229999999998732,1.9756356,74.8352695,nan,1.98494,2.0473026,0.06236260000000016,0.4966115,2.0473899,2.0960221,0.04863219999999968,2.0961334,0.225,0.0010043999999993503,0.009294100000005301,combined_post_last_bound_verification_result_retrieval_and_finalization,False
