round_id,evidence_origin,instance_id,V,M,Q,scenario,first_improvement_generation,last_improvement_generation,full_stop_generation,post_last_improvement_generations,full_final_fitness,strict_improvement_count,candidate_250_stop_generation,candidate_250_fitness,candidate_250_matches_full,candidate_500_stop_generation,candidate_500_fitness,candidate_500_matches_full,candidate_1000_stop_generation,candidate_1000_fitness,candidate_1000_matches_full,run_id,serial_order,stage,instance_path,instance_sha256,arm,startup_variant,repetition,solver,solver_version,source_commit,executable_sha256,process_cap_seconds,status,strict_certificate,strict_certificate_class,strict_certificate_rejection_reason,total_process_seconds,final_objective,valid_lower_bound,verified_upper_bound,final_relative_gap,work,nodes,threads,emergency_timeout,generation_log_available,first_feasible_generation,first_feasible_seconds,final_selected_generation,last_improvement_seconds,final_logged_generation,final_logged_seconds,initial_fitness,final_fitness
34,historical_round33_frozen_hga_log,round33_v10_moderate_M2_Q30_seed763364383,10,2,30,moderate,0,19,2019,2000,-0.1361811016612308,8,269,-0.1361811016612308,True,519,-0.1361811016612308,True,1019,-0.1361811016612308,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,historical_round33_frozen_hga_log,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,0,10,2010,2000,-0.5536761744384506,5,260,-0.5536761744384506,True,510,-0.5536761744384506,True,1010,-0.5536761744384506,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,historical_round33_frozen_hga_log,round33_v10_high_imbalance_M3_Q20_seed434104496,10,3,20,high_imbalance,0,749,2749,2000,-3.213909822986678,8,281,-3.2160122583522783,False,1249,-3.213909822986678,True,1749,-3.213909822986678,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,historical_round33_frozen_hga_log,round33_v10_moderate_M3_Q20_seed935682861,10,3,20,moderate,0,2,2002,2000,-4.1477238310605464e-17,2,252,-4.1477238310605464e-17,True,502,-4.1477238310605464e-17,True,1002,-4.1477238310605464e-17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,historical_round33_frozen_hga_log,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,0,80,2080,2000,-1.2467213755892614,7,330,-1.2467213755892614,True,580,-1.2467213755892614,True,1080,-1.2467213755892614,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,historical_round33_frozen_hga_log,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,0,16,2016,2000,-1.0059157404995958,5,266,-1.0059157404995958,True,516,-1.0059157404995958,True,1016,-1.0059157404995958,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,historical_round33_frozen_hga_log,round33_v10_moderate_M3_Q30_seed2031960658,10,3,30,moderate,0,528,2528,2000,-0.15394046200793807,13,285,-0.16135726976058268,False,1028,-0.15394046200793807,True,1528,-0.15394046200793807,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,historical_round33_frozen_hga_log,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,0,176,2176,2000,-0.023441363480885387,9,426,-0.023441363480885387,True,676,-0.023441363480885387,True,1176,-0.023441363480885387,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,round34_official,V12_M2,12,2,30,v12,,123,,2000,,13,,,,,,,,,,case__V12_M2__c6_hga_full__7200s,2,case,reference/regen_candidate_V12_M2_average.txt,0bb0416cc9540fffbb91299d5c9ed3d6c2363906424005b1c40b4e3829ddf4f0,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,122.9935881,0.7185040707549709,0.7185040707549673,0.7185040707549709,5.099116526108658e-15,219.71345731112058,2107.0,1,False,True,0,0.0058429,123,0.5512155,2123,6.8268624,-0.7775582181018488,-0.718504070754971
34,round34_official,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,30,high_imbalance,,905,,2000,,3,,,,,,,,,,case__round32_multi_m_high_imbalance_V20_M2_seed1052706459__c6_hga_full__7200s,4,case,reference/qualification_round32/V20_M2/round32_multi_m_high_imbalance_V20_M2_seed1052706459.txt,4cda9b09c2d0253145e931d7c5a3c317376aca12b040446c3b2db5d8f0bbbb1f,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,10.7210591,4.356924112605589,4.356924112605589,4.356924112605589,0.0,4.85301819199449,3.0,1,False,True,0,0.0027129,905,2.8100123,2905,6.8811658,-4.405519032369274,-4.356924112605591
34,round34_official,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,,16,,2000,,5,,,,,,,,,,case__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__7200s,6,case,reference/qualification_round33/M3_Q30/round33_v10_high_imbalance_M3_Q30_seed1765289896.txt,e594c99b4ec65eafc53e54f924183ebb3c44108042ddecbb4034f7ea4473a7d0,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,7200,optimal,True,engineering_exact_original_problem_optimal,none,76.8109051,1.0059157404995958,1.0059157404995958,1.0059157404995958,0.0,140.86603909164785,8964.0,1,False,True,0,0.0033975,16,0.040853,2016,1.9658929,-1.0938367677411254,-1.0059157404995958
34,round34_official,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,,6,,2000,,2,,,,,,,,,,v10__round33_v10_high_imbalance_M1_Q20_seed2098545008__c6_hga_full__3600s,7,v10,reference/qualification_round33/M1_Q20/round33_v10_high_imbalance_M1_Q20_seed2098545008.txt,004097e7f1323ed8d5a8877b3c1f07e34a2284909502a3f156285dc92fd528ec,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,4.7731287,2.4593376173848993,2.4593376173848993,2.4593376173848993,0.0,1.1997266723761215,94.0,1,False,True,0,0.0016757,6,0.0081184,2006,3.4693625,-2.5012709852217876,-2.501168506279367
34,round34_official,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,,6,,1000,,2,,,,,,,,,,v10__round33_v10_high_imbalance_M1_Q20_seed2098545008__c6_hga_light__3600s,8,v10,reference/qualification_round33/M1_Q20/round33_v10_high_imbalance_M1_Q20_seed2098545008.txt,004097e7f1323ed8d5a8877b3c1f07e34a2284909502a3f156285dc92fd528ec,C6-HGA-LIGHT,hga-light-1000,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,3.11523,2.4593376173848993,2.4593376173848993,2.4593376173848993,0.0,1.1997266723761215,94.0,1,False,True,0,0.003634,6,0.0129903,1006,1.8034533,-2.5012709852217876,-2.501168506279367
34,round34_official,round33_v10_moderate_M1_Q20_seed256070676,10,1,20,moderate,,578,,2000,,2,,,,,,,,,,v10__round33_v10_moderate_M1_Q20_seed256070676__c6_hga_full__3600s,10,v10,reference/qualification_round33/M1_Q20/round33_v10_moderate_M1_Q20_seed256070676.txt,2a320d901944a0e94d3a611f247ac934f4d39191fc4fe292cb9cb9cf90033cb2,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,5.3300114,0.4643475724818831,0.46434757248188263,0.4643475724818831,9.563724161977592e-16,0.9867120081393022,52.0,1,False,True,0,0.0020868,578,0.6108251,2578,3.8916567,-0.4745860138559337,-0.466653280915964
34,round34_official,round33_v10_moderate_M1_Q20_seed256070676,10,1,20,moderate,,578,,1000,,2,,,,,,,,,,v10__round33_v10_moderate_M1_Q20_seed256070676__c6_hga_light__3600s,11,v10,reference/qualification_round33/M1_Q20/round33_v10_moderate_M1_Q20_seed256070676.txt,2a320d901944a0e94d3a611f247ac934f4d39191fc4fe292cb9cb9cf90033cb2,C6-HGA-LIGHT,hga-light-1000,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,3.768054,0.4643475724818831,0.46434757248188263,0.4643475724818831,9.563724161977592e-16,0.9867120081393022,52.0,1,False,True,0,0.0015857,578,0.6087613,1578,2.3253881,-0.4745860138559337,-0.466653280915964
34,round34_official,round33_v10_tight_T_M1_Q20_seed1215342007,10,1,20,tight_T,,0,,2000,,1,,,,,,,,,,v10__round33_v10_tight_T_M1_Q20_seed1215342007__c6_hga_full__3600s,13,v10,reference/qualification_round33/M1_Q20/round33_v10_tight_T_M1_Q20_seed1215342007.txt,266306777768989f0b637956442c10392a3f004f1d0271e90f7ea4d1f817b4c9,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,1.9080006,0.9281961668453516,0.9281961668453516,0.9281961668453516,0.0,0.41163342076378295,2.0,1,False,True,0,0.001633,0,0.001633,2000,1.1228363,-0.9281961668453513,-0.9281961668453513
34,round34_official,round33_v10_tight_T_M1_Q20_seed1215342007,10,1,20,tight_T,,0,,1000,,1,,,,,,,,,,v10__round33_v10_tight_T_M1_Q20_seed1215342007__c6_hga_light__3600s,14,v10,reference/qualification_round33/M1_Q20/round33_v10_tight_T_M1_Q20_seed1215342007.txt,266306777768989f0b637956442c10392a3f004f1d0271e90f7ea4d1f817b4c9,C6-HGA-LIGHT,hga-light-1000,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,1.3287237,0.9281961668453516,0.9281961668453516,0.9281961668453516,0.0,0.41163342076378295,2.0,1,False,True,0,0.0009203,0,0.0009203,1000,0.560588,-0.9281961668453513,-0.9281961668453513
34,round34_official,round33_v10_high_imbalance_M1_Q30_seed289447508,10,1,30,high_imbalance,,196,,2000,,2,,,,,,,,,,v10__round33_v10_high_imbalance_M1_Q30_seed289447508__c6_hga_full__3600s,16,v10,reference/qualification_round33/M1_Q30/round33_v10_high_imbalance_M1_Q30_seed289447508.txt,798703a65382aa0b41c3dcef9a08c94b1578e58d015f9692f6c36c804d985992,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,2.7041335,3.0787094943441926,3.0787094943441926,3.0787094943441926,0.0,0.5208543866153156,4.0,1,False,True,0,0.0016877,196,0.1823723,2196,2.00433,-4.293967221232358,-3.194142665219807
34,round34_official,round33_v10_high_imbalance_M1_Q30_seed289447508,10,1,30,high_imbalance,,196,,1000,,2,,,,,,,,,,v10__round33_v10_high_imbalance_M1_Q30_seed289447508__c6_hga_light__3600s,17,v10,reference/qualification_round33/M1_Q30/round33_v10_high_imbalance_M1_Q30_seed289447508.txt,798703a65382aa0b41c3dcef9a08c94b1578e58d015f9692f6c36c804d985992,C6-HGA-LIGHT,hga-light-1000,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,1.8284238,3.0787094943441926,3.0787094943441926,3.0787094943441926,0.0,0.5208543866153156,4.0,1,False,True,0,0.0010755,196,0.1805694,1196,1.1355792,-4.293967221232358,-3.194142665219807
34,round34_official,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,,0,,2000,,1,,,,,,,,,,v10__round33_v10_moderate_M1_Q30_seed82526096__c6_hga_full__3600s,19,v10,reference/qualification_round33/M1_Q30/round33_v10_moderate_M1_Q30_seed82526096.txt,67647350f3af104da697ca5f8dd541d549104dfee28ab189d64ee567562949c7,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,4.0207908,0.5780151685284923,0.5780151685284922,0.5780151685284923,1.9207506741588734e-16,0.5300196170250036,2.0,1,False,True,0,0.0019279,0,0.0019279,2000,3.1405143,-0.5780151685284917,-0.5780151685284917
34,round34_official,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,,0,,1000,,1,,,,,,,,,,v10__round33_v10_moderate_M1_Q30_seed82526096__c6_hga_light__3600s,20,v10,reference/qualification_round33/M1_Q30/round33_v10_moderate_M1_Q30_seed82526096.txt,67647350f3af104da697ca5f8dd541d549104dfee28ab189d64ee567562949c7,C6-HGA-LIGHT,hga-light-1000,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,2.4999656,0.5780151685284923,0.5780151685284922,0.5780151685284923,1.9207506741588734e-16,0.5300196170250036,2.0,1,False,True,0,0.001967,0,0.001967,1000,1.6402699,-0.5780151685284917,-0.5780151685284917
34,round34_official,round33_v10_tight_T_M1_Q30_seed1122319721,10,1,30,tight_T,,0,,2000,,1,,,,,,,,,,v10__round33_v10_tight_T_M1_Q30_seed1122319721__c6_hga_full__3600s,22,v10,reference/qualification_round33/M1_Q30/round33_v10_tight_T_M1_Q30_seed1122319721.txt,47b804c11f21432aaefcef45c794e2e0d20794e82c4b9a4d6a990b127f69b446,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,1.6092102,1.811523354904172,1.811523354904172,1.811523354904172,0.0,0.3278702025933903,1.0,1,False,True,0,0.0013267,0,0.0013267,2000,0.9951026,-1.811523354904172,-1.811523354904172
34,round34_official,round33_v10_tight_T_M1_Q30_seed1122319721,10,1,30,tight_T,,0,,1000,,1,,,,,,,,,,v10__round33_v10_tight_T_M1_Q30_seed1122319721__c6_hga_light__3600s,23,v10,reference/qualification_round33/M1_Q30/round33_v10_tight_T_M1_Q30_seed1122319721.txt,47b804c11f21432aaefcef45c794e2e0d20794e82c4b9a4d6a990b127f69b446,C6-HGA-LIGHT,hga-light-1000,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,1.1157555,1.811523354904172,1.811523354904172,1.811523354904172,0.0,0.3278702025933903,1.0,1,False,True,0,0.0007872,0,0.0007872,1000,0.5165502,-1.811523354904172,-1.811523354904172
34,round34_official,round33_v10_high_imbalance_M2_Q20_seed1719879984,10,2,20,high_imbalance,,17,,2000,,9,,,,,,,,,,v10__round33_v10_high_imbalance_M2_Q20_seed1719879984__c6_hga_full__3600s,25,v10,reference/qualification_round33/M2_Q20/round33_v10_high_imbalance_M2_Q20_seed1719879984.txt,2087cd04dc30960beb98aad7c3b4f684b27be61df137cfc0cf53c581714e42d7,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,28.9698687,1.8398450646494322,1.839845063536864,1.8398450646494322,6.047075816975739e-10,47.496527808032965,3915.0,1,False,True,0,0.0028385,17,0.0392496,2017,2.5991499,-1.8892624719138857,-1.8398450646494318
34,round34_official,round33_v10_high_imbalance_M2_Q20_seed1719879984,10,2,20,high_imbalance,,17,,1000,,9,,,,,,,,,,v10__round33_v10_high_imbalance_M2_Q20_seed1719879984__c6_hga_light__3600s,26,v10,reference/qualification_round33/M2_Q20/round33_v10_high_imbalance_M2_Q20_seed1719879984.txt,2087cd04dc30960beb98aad7c3b4f684b27be61df137cfc0cf53c581714e42d7,C6-HGA-LIGHT,hga-light-1000,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,27.9235262,1.8398450646494322,1.839845063536864,1.8398450646494322,6.047075816975739e-10,47.496527808032965,3915.0,1,False,True,0,0.0023844,17,0.038997,1017,1.4336338,-1.8892624719138857,-1.8398450646494318
34,round34_official,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,,5,,2000,,3,,,,,,,,,,v10__round33_v10_moderate_M2_Q20_seed1118884127__c6_hga_full__3600s,28,v10,reference/qualification_round33/M2_Q20/round33_v10_moderate_M2_Q20_seed1118884127.txt,fdc524808524a79c87d04832a5b56653c00691ceab53b57f44568238bd3bc7b8,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,4.4627278,0.007531475161479737,0.007531475161479737,0.007531475161479737,0.0,2.393012442697036,68.0,1,False,True,0,0.0035679,5,0.0203572,2005,2.502107,-0.09032966224770693,-0.007531475161479809
34,round34_official,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,,5,,1000,,3,,,,,,,,,,v10__round33_v10_moderate_M2_Q20_seed1118884127__c6_hga_light__3600s,29,v10,reference/qualification_round33/M2_Q20/round33_v10_moderate_M2_Q20_seed1118884127.txt,fdc524808524a79c87d04832a5b56653c00691ceab53b57f44568238bd3bc7b8,C6-HGA-LIGHT,hga-light-1000,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,3.5752786,0.007531475161479737,0.007531475161479737,0.007531475161479737,0.0,2.393012442697036,68.0,1,False,True,0,0.0037478,5,0.0199369,1005,1.5660088,-0.09032966224770693,-0.007531475161479809
34,round34_official,round33_v10_tight_T_M2_Q20_seed2085634706,10,2,20,tight_T,,13,,2000,,6,,,,,,,,,,v10__round33_v10_tight_T_M2_Q20_seed2085634706__c6_hga_full__3600s,31,v10,reference/qualification_round33/M2_Q20/round33_v10_tight_T_M2_Q20_seed2085634706.txt,b840b83be09662046b996765fa93b354ee533e358804527e2a2e38c1a081dd94,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,33.0622025,0.719445291153844,0.719445291153844,0.719445291153844,0.0,56.00511350241628,2203.0,1,False,True,0,0.0018945,13,0.0307475,2013,1.5572731,-0.8388568676060242,-0.7194452911538436
34,round34_official,round33_v10_tight_T_M2_Q20_seed2085634706,10,2,20,tight_T,,13,,1000,,6,,,,,,,,,,v10__round33_v10_tight_T_M2_Q20_seed2085634706__c6_hga_light__3600s,32,v10,reference/qualification_round33/M2_Q20/round33_v10_tight_T_M2_Q20_seed2085634706.txt,b840b83be09662046b996765fa93b354ee533e358804527e2a2e38c1a081dd94,C6-HGA-LIGHT,hga-light-1000,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,32.6157267,0.719445291153844,0.719445291153844,0.719445291153844,0.0,56.00511350241628,2203.0,1,False,True,0,0.0037107,13,0.0337403,1013,0.8793451,-0.8388568676060242,-0.7194452911538436
34,round34_official,round33_v10_high_imbalance_M2_Q30_seed1244253498,10,2,30,high_imbalance,,10,,2000,,4,,,,,,,,,,v10__round33_v10_high_imbalance_M2_Q30_seed1244253498__c6_hga_full__3600s,34,v10,reference/qualification_round33/M2_Q30/round33_v10_high_imbalance_M2_Q30_seed1244253498.txt,dd0712ca30710c310b16f44976eead292788a7de9f89c2ba77b08bd81e1a2933,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,11.9068785,2.3656372457099724,2.3656372457099724,2.3656372457099724,0.0,11.273948227671562,90.0,1,False,True,0,0.0048657,10,0.0284895,2010,3.0578671,-2.4260465537501226,-2.365637245709973
34,round34_official,round33_v10_high_imbalance_M2_Q30_seed1244253498,10,2,30,high_imbalance,,10,,1000,,4,,,,,,,,,,v10__round33_v10_high_imbalance_M2_Q30_seed1244253498__c6_hga_light__3600s,35,v10,reference/qualification_round33/M2_Q30/round33_v10_high_imbalance_M2_Q30_seed1244253498.txt,dd0712ca30710c310b16f44976eead292788a7de9f89c2ba77b08bd81e1a2933,C6-HGA-LIGHT,hga-light-1000,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,10.4450339,2.3656372457099724,2.3656372457099724,2.3656372457099724,0.0,11.273948227671562,90.0,1,False,True,0,0.0037558,10,0.028928,1010,1.7013663,-2.4260465537501226,-2.365637245709973
34,round34_official,round33_v10_moderate_M2_Q30_seed763364383,10,2,30,moderate,,19,,2000,,8,,,,,,,,,,v10__round33_v10_moderate_M2_Q30_seed763364383__c6_hga_full__3600s,37,v10,reference/qualification_round33/M2_Q30/round33_v10_moderate_M2_Q30_seed763364383.txt,dc2ea2ddd924bc513aa68548c517fffd5a7f12979960c4d446825b6eb89a028b,C6-HGA-FULL,hga-full,primary,Gurobi,13.0.2,9fef376714dcc25205e677b82e2e473bc4f61398,3d536c89c4fc5d5777307c9d67be2a8863b6ce62985b91f56df686db7fd574e3,3600,optimal,True,engineering_exact_original_problem_optimal,none,25.7402124,0.13507469656016455,0.13507469656016374,0.13507469656016455,5.959011667997471e-15,35.922478760207,2590.0,1,False,True,0,0.0036455,19,0.0696241,2019,3.1236892,-0.16856162239921757,-0.1361811016612308
