elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0001921,initial_empty_incumbent,0.49,0,1,0,-1,"","seed_initial",0,0,0,0,0.0001921,0.0001921,0,0,0,0,0
0.000357,initial_after_seed,0.49,0,1,8,0,"[0,0.06125]",gamma_floor,0,0,0,0,0.000357,0.000357,0,0,0,0,0
0.1525959,interval_relaxation_0,0.49,0,1,8,0,"[0,0.06125]",gamma_floor,0,0,0,0,0.000357,0.000357,0.1520425,0,0,0,0
3.6185973,interval_tree_0,0.135,0,1,3,0,"[0,0.06125]",gamma_floor,0,79,0.135,0,0.000357,3.6185973,0.1520425,3.4519583,0.0079354,250,11
3.7682315,interval_relaxation_1,0.135,0,1,3,0,"[0,0.06125]",gamma_floor,7,79,0.135,0,0.000357,3.6185973,0.3015096,3.4519583,0.0079354,250,11
7.406133,interval_tree_1,0.135,0,1,3,0,"[0,0.06125]",gamma_floor,7,91,0.135,0,0.000357,3.6185973,0.3015096,7.0753302,0.0158507,512,25
7.4062221,route_pool_after_candidate_1,0.135,0,1,3,0,"[0,0.06125]",gamma_floor,11,91,0.135,0,0.000357,3.6185973,0.3015096,7.0753302,0.0158507,512,25
7.5494902,interval_relaxation_2,0.135,0,1,3,0,"[0,0.06125]",gamma_floor,11,91,0.135,0,0.000357,3.6185973,0.4446304,7.0753302,0.0158507,512,25
10.9940594,interval_tree_2,0.135,0,1,3,0,"[0,0.06125]",gamma_floor,11,94,0.135,0,0.000357,3.6185973,0.4446304,10.5053643,0.023927,774,38
11.1463164,adaptive_split_child_8,0.135,0,1,2,8,"[0,0.030625]",gamma_floor,5,94,0.135,0,0.000357,3.6185973,0.5967127,10.5053643,0.023927,774,38
11.2968147,adaptive_split_child_9,0.135,0,1,3,8,"[0,0.030625]",gamma_floor,6,94,0.135,0,0.000357,3.6185973,0.747154,10.5053643,0.023927,774,38
11.4454643,adaptive_split_child_10,0.135,0,1,3,10,"[0,0.0153125]",gamma_floor,6,94,0.135,0,0.000357,3.6185973,0.8957648,10.5053643,0.023927,774,38
11.5979199,adaptive_split_child_11,0.135,0,1,4,10,"[0,0.0153125]",gamma_floor,7,94,0.135,0,0.000357,3.6185973,1.0481841,10.5053643,0.023927,774,38
11.7463826,adaptive_split_child_12,0.135,0,1,4,12,"[0,0.00765625]",gamma_floor,7,94,0.135,0,0.000357,3.6185973,1.1966046,10.5053643,0.023927,774,38
11.8991963,adaptive_split_child_13,0.135,0,1,5,12,"[0,0.00765625]",gamma_floor,8,94,0.135,0,0.000357,3.6185973,1.3493759,10.5053643,0.023927,774,38
16.364908,focused_retry_interval_12,0,0,0,0,-1,"",,0,96,0,1,0.000357,16.364908,1.4977633,14.8074325,0.0315399,1071,55
16.365106,route_pool_before_final_summary,0,0,0,0,-1,"",,0,96,0,1,0.000357,16.364908,1.4977633,14.8074325,0.0315399,1071,55
16.3651625,final_summary,0,0,0,0,-1,"",incumbent_cutoff,0,96,0,1,0.000357,16.364908,1.4977633,14.8074325,0.0315399,1071,55
