elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0001822,initial_empty_incumbent,1.00822320985,0,1,0,-1,"","seed_initial",0,0,0,0,0.0001822,0.0001822,0,0,0,0,0
0.0003322,initial_after_seed,1.00822320985,0.0655870045173,0.934947932287,8,0,"[0,0.114583]",cheap_projection_bound,0,0,0,0,0.0003322,0.0003322,0,0,0,0,0
23.9084173,interval_relaxation_0,1.00822320985,0.145654608,0.855533371404,7,1,"[0.114583,0.229167]",cheap_projection_bound,0,0,0,0,23.9084173,0.0003322,23.9078699,0,0,0,0
45.6821084,interval_relaxation_1,1.00822320985,0.260237941333,0.741884595802,6,2,"[0.229167,0.34375]",cheap_projection_bound,0,0,0,0,45.6821084,0.0003322,45.6815215,0,0,0,0
67.1671874,interval_relaxation_2,1.00822320985,0.374821274667,0.628235820199,5,3,"[0.34375,0.458333]",cheap_projection_bound,0,0,0,0,67.1671874,0.0003322,67.1665548,0,0,0,0
95.6302831,interval_relaxation_3,1.00822320985,0.489404608,0.514587044597,4,4,"[0.458333,0.572917]",cheap_projection_bound,0,0,0,0,95.6302831,0.0003322,95.6295923,0,0,0,0
121.981361,interval_relaxation_4,1.00822320985,0.603987941333,0.400938268995,4,5,"[0.572917,0.6875]",cheap_projection_bound,0,0,0,0,121.981361,0.0003322,121.9805968,0,0,0,0
133.0704603,interval_tree_4,0.780792889928,0.603987941333,0.226442826101,3,5,"[0.572917,0.6875]",cheap_projection_bound,0,1006,0.780792889928,0,121.981361,133.0704603,121.9805968,10.0287862,0.8656261,1004,1
143.9826204,interval_relaxation_5,0.780792889928,0.675508088282,0.134843443126,2,4,"[0.458333,0.572917]",inventory_route_gini_relaxation,1,1006,0.780792889928,0,143.9826204,133.0704603,132.889397,10.0287862,0.8656261,1004,1
147.0263122,interval_relaxation_6,0.780792889928,0.675508088282,0.134843443126,1,4,"[0.458333,0.572917]",inventory_route_gini_relaxation,1,1006,0.780792889928,0,143.9826204,133.0704603,135.9330286,10.0287862,0.8656261,1004,1
172.8105937,adaptive_split_child_8,0.780792889928,0.681925220372,0.12662470526,1,8,"[0.458333,0.515625]",inventory_route_gini_relaxation,1,1006,0.780792889928,0,172.8105937,133.0704603,161.7172388,10.0287862,0.8656261,1004,1
191.8181982,adaptive_split_child_9,0.780792889928,0.681925220372,0.12662470526,2,8,"[0.458333,0.515625]",inventory_route_gini_relaxation,2,1006,0.780792889928,0,172.8105937,133.0704603,180.7247613,10.0287862,0.8656261,1004,1
219.037586,adaptive_split_child_10,0.780792889928,0.681925220372,0.12662470526,2,10,"[0.458333,0.486979]",gamma_floor,2,1006,0.780792889928,0,172.8105937,133.0704603,207.9441049,10.0287862,0.8656261,1004,1
242.3634947,adaptive_split_child_11,0.780792889928,0.681925220372,0.12662470526,3,10,"[0.458333,0.486979]",gamma_floor,3,1006,0.780792889928,0,172.8105937,133.0704603,231.2699675,10.0287862,0.8656261,1004,1
270.0889166,adaptive_split_child_12,0.780792889928,0.710571053706,0.0899365723334,2,11,"[0.486979,0.515625]",inventory_route_gini_relaxation,2,1006,0.780792889928,0,270.0889166,133.0704603,258.9953407,10.0287862,0.8656261,1004,1
293.1306407,adaptive_split_child_13,0.780792889928,0.710571053706,0.0899365723334,2,11,"[0.486979,0.515625]",inventory_route_gini_relaxation,2,1006,0.780792889928,0,270.0889166,133.0704603,282.037025,10.0287862,0.8656261,1004,1
316.6475108,focused_split_child_14,0.780792889928,0.710571053706,0.0899365723334,3,15,"[0.501302,0.515625]",focused_split_inherited_parent_lb,3,1006,0.780792889928,1,270.0889166,133.0704603,328.8796881,10.0287862,0.8656261,1004,1
316.8040105,route_pool_before_final_summary,0.780792889928,0.710571053706,0.0899365723334,3,15,"[0.501302,0.515625]",focused_split_inherited_parent_lb,3,1006,0.780792889928,1,270.0889166,133.0704603,328.8796881,10.0287862,0.8656261,1004,1
316.8041255,final_summary,0.780792889928,0.710571053706,0.0899365723334,3,15,"[0.501302,0.515625]",focused_split_inherited_parent_lb,3,1006,0.780792889928,1,270.0889166,133.0704603,328.8796881,10.0287862,0.8656261,1004,1
